household_id,SAMPN,HH_ZONE_ID,HH_WEIGHT,HH_SIZE,HH_VEH,HH_WORKERS
4854,4854,448,,3,1,2
4855,4855,448,,3,1,2
4856,4856,448,,1,1,1
4858,4858,444,,1,1,1
4860,4860,444,,3,0,1
4861,4861,444,,3,0,2
4862,4862,444,,4,0,4
4863,4863,448,,2,0,2
4864,4864,448,,6,2,2
4865,4865,448,,4,2,2
4866,4866,448,,5,1,2
4867,4867,448,,5,2,3
4868,4868,445,,3,0,3
4869,4869,444,,2,1,1
4870,4870,444,,5,0,3
4871,4871,444,,3,0,1
4872,4872,427,,3,0,3
4873,4873,444,,2,1,1
4874,4874,444,,3,0,1
4875,4875,444,,2,0,2
4876,4876,444,,1,0,1
4878,4878,444,,1,0,1
4880,4880,444,,1,0,1
4881,4881,444,,1,0,1
4882,4882,444,,2,1,2
4883,4883,444,,1,0,1
4884,4884,444,,2,1,2
4885,4885,444,,1,2,1
4887,4887,1377,,4,1,1
4888,4888,1377,,4,1,1
4889,4889,1377,,3,1,2
4890,4890,1377,,1,2,1
4891,4891,1377,,2,1,1
4892,4892,1377,,2,1,2
4893,4893,1377,,3,2,2
4894,4894,1377,,1,1,1
4896,4896,1377,,3,1,2
4897,4897,1377,,1,2,1
4898,4898,1377,,5,1,5
4899,4899,1377,,2,5,2
4900,4900,1377,,2,1,2
4901,4901,1377,,1,1,1
4902,4902,1377,,2,0,2
4903,4903,1377,,1,0,1
4905,4905,1377,,5,2,2
4906,4906,1377,,5,2,1
4907,4907,1377,,5,1,1
4908,4908,1377,,1,2,1
4910,4910,1377,,2,1,2
4911,4911,1377,,4,1,2
4912,4912,1377,,4,2,1
4913,4913,1377,,2,2,1
4914,4914,1377,,1,2,1
4915,4915,1377,,3,1,1
4916,4916,1377,,5,1,2
4917,4917,1377,,1,2,1
4929,4929,1377,,1,1,1
4931,4931,1377,,4,1,2
4932,4932,1377,,1,1,1
4933,4933,1377,,1,1,1
4935,4935,528,,5,0,2
4936,4936,525,,4,2,4
4937,4937,525,,5,0,1
4938,4938,525,,5,2,1
4939,4939,525,,1,2,1
4941,4941,807,,1,1,1
4945,4945,804,,5,5,4
4946,4946,804,,8,4,4
4947,4947,809,,1,5,1
4949,4949,807,,1,3,1
4951,4951,807,,1,2,1
4954,4954,807,,8,4,8
4955,4955,1143,,7,0,7
4956,4956,1143,,7,1,7
4957,4957,1133,,1,1,1
4968,4968,870,,1,8,1
4969,4969,870,,1,5,1
4971,4971,448,,1,0,1
4973,4973,850,,1,2,1
4974,4974,444,,1,1,1
4975,4975,444,,1,0,1
4976,4976,451,,1,0,1
4980,4980,846,,3,6,1
4981,4981,27005,,1,0,1
4982,4982,27005,,2,1,2
4983,4983,27005,,4,2,1
4984,4984,27005,,1,1,1
4987,4987,27005,,4,1,1
4988,4988,27005,,2,1,2
4989,4989,27005,,3,1,3
4990,4990,27005,,1,0,1
4991,4991,27005,,3,0,3
4992,4992,27005,,3,0,1
4993,4993,27005,,2,1,2
4994,4994,27005,,3,1,1
4995,4995,39029,,4,1,4
4996,4996,27005,,2,0,1
4997,4997,27005,,1,2,1
4999,4999,27005,,2,1,1
5000,5000,27005,,1,1,1
5002,5002,27005,,1,1,1
5003,5003,27005,,5,1,5
5004,5004,27005,,5,0,3
5005,5005,523,,1,2,1
5007,5007,526,,5,1,3
5008,5008,526,,1,4,1
5010,5010,807,,1,2,1
5014,5014,809,,6,3,2
5015,5015,807,,1,2,1
5017,5017,807,,4,3,1
5018,5018,807,,5,4,1
5019,5019,809,,1,5,1
5022,5022,809,,1,5,1
5025,5025,984,,1,2,1
5027,5027,984,,4,4,1
5028,5028,984,,9,2,1
5029,5029,984,,5,3,4
5030,5030,886,,1,6,1
5036,5036,983,,6,2,2
5037,5037,983,,14,6,5
5038,5038,983,,5,10,2
5039,5039,984,,5,1,2
5040,5040,984,,8,2,1
5041,5041,984,,3,4,1
5042,5042,984,,4,2,2
5043,5043,984,,4,6,1
5044,5044,984,,7,1,1
5045,5045,984,,6,2,2
5046,5046,984,,9,2,6
5047,5047,886,,3,7,2
5048,5048,886,,6,2,1
5049,5049,247,,1,3,1
5051,5051,239,,3,2,3
5052,5052,27007,,1,1,1
5053,5053,27007,,3,1,1
5054,5054,27007,,3,1,1
5055,5055,27007,,3,1,2
5056,5056,27007,,3,1,2
5057,5057,27007,,6,1,6
5058,5058,27007,,1,0,1
5060,5060,239,,4,1,1
5061,5061,239,,2,1,1
5062,5062,239,,4,1,1
5063,5063,239,,1,1,1
5065,5065,239,,2,4,1
5066,5066,27007,,3,1,2
5067,5067,27007,,3,1,1
5068,5068,27007,,2,1,2
5069,5069,27007,,1,1,1
5082,5082,239,,4,1,1
5083,5083,239,,1,2,1
5085,5085,239,,3,1,1
5086,5086,1415,,6,1,6
5087,5087,1415,,8,0,8
5088,5088,1415,,7,0,6
5089,5089,1415,,1,0,1
5093,5093,1030,,1,1,1
5095,5095,1030,,2,1,1
5096,5096,1030,,6,1,2
5097,5097,1030,,8,1,8
5098,5098,1030,,1,1,1
5100,5100,1030,,1,0,1
5111,5111,459,,2,0,1
5112,5112,459,,1,0,1
5113,5113,459,,4,1,4
5114,5114,459,,1,0,1
5119,5119,459,,1,0,1
5120,5120,27007,,1,0,1
5121,5121,27007,,1,0,1
5122,5122,27007,,1,1,1
5123,5123,27007,,5,0,5
5124,5124,27007,,1,1,1
5125,5125,27007,,2,1,2
5126,5126,27007,,3,0,3
5127,5127,27006,,2,1,1
5128,5128,27007,,1,0,1
5129,5129,27007,,4,0,3
5130,5130,27007,,4,1,4
5131,5131,27007,,1,4,1
5132,5132,27007,,4,0,4
5133,5133,27007,,1,4,1
5135,5135,27007,,4,1,4
5136,5136,27007,,3,0,1
5137,5137,27007,,5,1,4
5138,5138,27007,,4,0,4
5139,5139,27007,,4,0,4
5140,5140,27007,,4,1,4
5141,5141,27007,,3,0,1
5142,5142,27008,,2,0,1
5143,5143,27008,,3,0,1
5144,5144,27008,,2,0,1
5145,5145,27008,,3,0,2
5146,5146,27008,,3,0,1
5147,5147,27008,,4,0,4
5148,5148,27008,,4,0,1
5149,5149,27008,,4,0,1
5150,5150,27008,,2,1,1
5151,5151,27008,,2,0,1
5152,5152,27008,,4,0,2
5153,5153,27008,,6,0,6
5154,5154,27008,,3,2,3
5155,5155,27008,,1,0,1
5164,5164,1037,,4,3,4
5165,5165,1037,,6,0,6
5166,5166,1037,,5,0,5
5167,5167,1037,,5,0,5
5168,5168,1037,,4,0,4
5169,5169,1037,,1,0,1
5172,5172,1037,,7,0,7
5173,5173,1037,,4,3,4
5174,5174,1037,,3,4,3
5175,5175,1037,,5,0,5
5176,5176,1037,,5,0,5
5177,5177,1037,,5,0,5
5178,5178,1037,,5,0,4
5179,5179,1037,,5,2,5
5180,5180,1037,,5,0,5
5181,5181,1037,,5,0,5
5182,5182,1037,,5,0,5
5183,5183,1037,,5,0,5
5184,5184,1037,,7,0,7
5185,5185,1037,,10,0,10
5186,5186,1037,,1,0,1
5188,5188,1038,,4,0,1
5189,5189,18007,,3,2,1
5190,5190,18007,,5,2,2
5191,5191,18007,,3,2,1
5192,5192,18007,,4,3,1
5193,5193,18007,,1,2,1
5194,5194,18006,,3,1,2
5195,5195,18006,,4,2,2
5196,5196,18007,,2,2,2
5197,5197,18006,,5,1,1
5198,5198,18006,,4,1,2
5199,5199,18007,,4,2,1
5200,5200,289,,2,1,2
5201,5201,289,,3,1,1
5202,5202,289,,4,1,3
5203,5203,289,,1,1,1
5205,5205,289,,3,1,1
5206,5206,289,,1,0,1
5207,5207,289,,3,1,3
5208,5208,289,,4,2,1
5209,5209,289,,1,1,1
5210,5210,289,,2,1,2
5211,5211,265,,3,0,3
5212,5212,265,,1,1,1
5219,5219,85,,3,0,1
5220,5220,86,,7,0,6
5221,5221,86,,2,0,2
5222,5222,85,,1,1,1
5224,5224,1523,,1,1,1
5225,5225,1523,,2,1,2
5226,5226,1523,,2,0,2
5227,5227,1523,,2,1,1
5228,5228,1523,,2,1,2
5229,5229,1523,,1,2,1
5231,5231,1525,,5,2,1
5232,5232,1525,,1,2,1
5235,5235,48,,4,0,4
5236,5236,48,,4,0,1
5237,5237,48,,7,0,7
5238,5238,48,,7,0,7
5239,5239,48,,3,0,1
5240,5240,18006,,2,1,1
5241,5241,18006,,3,1,1
5242,5242,18006,,9,1,9
5243,5243,145,,10,1,10
5244,5244,145,,4,0,2
5245,5245,145,,1,0,1
5246,5246,145,,4,0,4
5247,5247,145,,1,2,1
5250,5250,145,,3,0,2
5251,5251,145,,6,0,6
5252,5252,145,,7,1,7
5253,5253,145,,4,0,1
5254,5254,48,,6,1,1
5255,5255,48,,6,2,6
5256,5256,48,,6,1,6
5257,5257,48,,1,0,1
5259,5259,31,,1,0,1
5261,5261,31,,1,0,1
5267,5267,115,,3,3,3
5268,5268,115,,4,3,2
5269,5269,115,,2,2,1
5270,5270,166,,1,3,1
5272,5272,166,,1,1,1
5274,5274,165,,5,1,3
5275,5275,165,,1,2,1
5282,5282,39,,11,1,11
5283,5283,39,,4,0,1
5284,5284,39,,1,2,1
5286,5286,71,,5,0,5
5287,5287,71,,5,0,5
5288,5288,71,,8,0,8
5289,5289,31,,6,0,6
5290,5290,31,,6,0,5
5291,5291,30,,5,0,5
5292,5292,31,,4,0,1
5293,5293,71,,15,0,15
5294,5294,71,,4,0,2
5295,5295,78,,2,0,2
5296,5296,78,,6,0,6
5297,5297,48,,10,0,10
5298,5298,71,,1,1,1
5301,5301,39,,5,2,2
5302,5302,39,,4,3,1
5303,5303,39,,1,1,1
5305,5305,289,,4,1,1
5306,5306,289,,2,1,2
5307,5307,289,,1,1,1
5310,5310,289,,1,2,1
5319,5319,289,,1,1,1
5321,5321,289,,4,1,2
5322,5322,265,,2,1,1
5323,5323,265,,5,1,1
5324,5324,265,,1,2,1
5329,5329,1436,,1,1,1
5333,5333,25,,6,0,6
5334,5334,1436,,1,0,1
5335,5335,1436,,3,0,2
5336,5336,1436,,7,1,2
5337,5337,1436,,1,2,1
5342,5342,170,,7,1,7
5343,5343,170,,2,0,1
5344,5344,170,,2,0,2
5345,5345,170,,4,0,4
5346,5346,170,,7,0,7
5347,5347,170,,5,0,2
5348,5348,168,,5,1,5
5349,5349,168,,10,3,7
5350,5350,168,,8,1,2
5351,5351,168,,5,2,1
5352,5352,168,,5,2,1
5353,5353,168,,1,1,1
5361,5361,289,,3,1,2
5362,5362,289,,7,1,4
5363,5363,37,,1,2,1
5365,5365,37,,10,0,7
5366,5366,331,,6,3,2
5367,5367,270,,5,3,2
5368,5368,270,,2,4,1
5369,5369,333,,1,3,1
5372,5372,292,,2,0,2
5373,5373,292,,2,0,1
5374,5374,292,,1,1,1
5376,5376,292,,1,0,1
5377,5377,292,,3,0,1
5378,5378,292,,3,0,1
5379,5379,292,,5,0,1
5380,5380,270,,10,2,10
5381,5381,292,,10,0,3
5382,5382,280,,1,6,1
5384,5384,528,,4,0,1
5385,5385,528,,1,1,1
5387,5387,528,,1,1,1
5389,5389,459,,1,1,1
5392,5392,528,,5,0,2
5393,5393,528,,1,1,1
5395,5395,459,,1,0,1
5397,5397,459,,1,0,1
5404,5404,27010,,2,1,1
5405,5405,27016,,3,1,2
5406,5406,27020,,1,1,1
5407,5407,27016,,1,1,1
5409,5409,27010,,4,2,1
5410,5410,27010,,3,1,1
5411,5411,801,,9,2,9
5412,5412,801,,4,2,1
5413,5413,801,,5,2,1
5414,5414,801,,4,1,4
5415,5415,27008,,4,4,4
5416,5416,27008,,6,4,4
5417,5417,27010,,3,3,3
5418,5418,27008,,3,0,3
5419,5419,801,,1,1,1
5428,5428,29,,5,1,4
5429,5429,29,,1,0,1
5431,5431,29,,9,0,9
5432,5432,28,,1,2,1
5434,5434,28,,8,0,8
5435,5435,28,,5,0,5
5436,5436,27,,6,0,6
5437,5437,27,,7,1,6
5438,5438,27,,7,0,2
5439,5439,27,,4,2,1
5440,5440,27,,3,1,2
5441,5441,27,,5,0,3
5442,5442,27,,3,1,1
5443,5443,29,,1,1,1
5456,5456,333,,1,5,1
5459,5459,348,,1,1,1
5461,5461,18020,,3,2,3
5462,5462,18020,,4,3,2
5463,5463,18020,,3,2,2
5464,5464,18020,,4,2,1
5465,5465,18020,,2,3,2
5466,5466,18020,,4,2,1
5467,5467,451,,2,2,1
5468,5468,451,,4,1,3
5469,5469,451,,3,2,3
5470,5470,427,,5,0,2
5471,5471,451,,1,2,1
5476,5476,18020,,3,2,2
5477,5477,18020,,3,1,1
5478,5478,18020,,4,2,1
5479,5479,18020,,2,1,2
5480,5480,18020,,4,2,2
5481,5481,18020,,2,2,2
5482,5482,18020,,6,1,2
5483,5483,18020,,3,2,3
5484,5484,18020,,2,2,1
5485,5485,18020,,4,2,2
5486,5486,18020,,5,2,3
5487,5487,18020,,3,2,2
5488,5488,39,,4,1,1
5489,5489,39,,3,2,2
5490,5490,39,,1,3,1
5493,5493,18048,,5,3,1
5494,5494,18048,,1,2,1
5496,5496,18048,,4,2,1
5497,5497,18048,,3,2,1
5498,5498,18048,,2,2,1
5499,5499,18048,,1,2,1
5504,5504,18053,,4,2,4
5505,5505,18053,,5,4,2
5506,5506,18053,,4,2,1
5507,5507,18053,,2,1,1
5508,5508,18053,,2,1,2
5509,5509,18053,,1,1,1
5510,5510,18053,,2,1,1
5511,5511,18053,,2,1,1
5512,5512,18053,,2,1,2
5513,5513,18053,,2,2,2
5514,5514,18053,,2,2,1
5515,5515,18053,,2,2,1
5516,5516,18053,,4,1,1
5517,5517,18053,,3,1,2
5518,5518,18053,,2,1,1
5519,5519,18053,,4,0,1
5520,5520,18053,,5,2,2
5521,5521,18053,,1,2,1
5523,5523,379,,3,3,2
5524,5524,379,,4,3,2
5525,5525,18055,,1,2,1
5530,5530,18044,,1,1,1
5531,5531,18044,,2,1,1
5532,5532,18044,,1,1,1
5533,5533,18044,,4,1,1
5534,5534,18044,,5,1,5
5535,5535,18044,,2,0,2
5536,5536,18044,,2,2,1
5537,5537,18044,,4,0,2
5538,5538,18044,,2,1,2
5539,5539,18044,,2,2,2
5540,5540,18044,,2,2,2
5541,5541,18044,,2,1,2
5542,5542,18044,,1,2,1
5543,5543,18044,,2,1,2
5544,5544,18044,,2,2,2
5545,5545,18044,,5,2,3
5546,5546,385,,6,4,2
5547,5547,385,,6,3,2
5548,5548,385,,3,2,1
5549,5549,36002,,3,2,1
5550,5550,36002,,2,2,2
5551,5551,36002,,2,2,2
5552,5552,36002,,1,2,1
5558,5558,374,,1,5,1
5560,5560,403,,10,2,6
5561,5561,374,,1,9,1
8002,8002,781,,4,0,4
8003,8003,781,,3,1,3
8004,8004,727,,4,0,4
8005,8005,727,,2,1,2
8006,8006,781,,1,1,1
8008,8008,781,,1,0,1
8010,8010,781,,1,1,1
8011,8011,781,,2,1,2
8012,8012,781,,2,1,2
8013,8013,732,,4,1,4
8014,8014,781,,4,0,4
8015,8015,781,,1,0,1
8017,8017,781,,4,0,4
8018,8018,781,,1,0,1
8019,8019,732,,4,1,4
8020,8020,781,,4,0,4
8021,8021,781,,4,0,4
8022,8022,732,,4,0,4
8023,8023,781,,2,0,2
8024,8024,781,,4,0,4
8025,8025,732,,1,0,1
8026,8026,732,,1,1,1
8032,8032,781,,2,0,2
8033,8033,732,,1,0,1
8035,8035,734,,1,0,1
8037,8037,734,,4,0,4
8038,8038,734,,1,0,1
8039,8039,734,,2,0,2
8040,8040,734,,3,1,3
8041,8041,734,,1,1,1
8042,8042,734,,1,0,1
8044,8044,734,,2,0,2
8045,8045,734,,4,0,4
8046,8046,734,,4,0,4
8047,8047,734,,4,0,4
8048,8048,734,,4,0,4
8049,8049,734,,4,0,4
8050,8050,734,,3,0,3
8051,8051,734,,3,0,3
8052,8052,734,,3,0,3
8053,8053,734,,3,0,3
8054,8054,734,,3,0,3
8055,8055,734,,4,0,4
8056,8056,734,,2,0,2
8057,8057,734,,2,0,2
8058,8058,734,,3,0,3
8059,8059,734,,6,0,6
8060,8060,734,,3,0,3
8061,8061,734,,4,0,4
8062,8062,734,,4,0,4
8063,8063,734,,4,0,4
8064,8064,734,,4,0,4
8065,8065,734,,4,0,4
8066,8066,735,,4,0,4
8067,8067,735,,4,0,4
8068,8068,734,,3,0,3
8069,8069,734,,4,0,4
8070,8070,734,,4,0,4
8071,8071,734,,4,0,4
8072,8072,734,,4,0,4
8073,8073,734,,2,0,2
8074,8074,734,,4,0,4
8075,8075,734,,2,0,2
8076,8076,734,,4,0,4
8077,8077,734,,1,0,1
8085,8085,781,,1,0,1
8087,8087,781,,4,0,4
8088,8088,781,,4,0,4
8089,8089,781,,1,0,1
8090,8090,781,,4,0,4
8091,8091,781,,1,1,1
8093,8093,781,,4,1,4
8094,8094,781,,2,1,2
8095,8095,781,,4,1,4
8096,8096,781,,4,0,4
8097,8097,781,,1,0,1
8099,8099,781,,2,0,2
8100,8100,779,,2,0,2
8101,8101,781,,2,1,2
8102,8102,781,,3,1,3
8103,8103,779,,1,0,1
8105,8105,779,,4,5,4
8106,8106,781,,1,0,1
8108,8108,785,,3,0,3
8109,8109,781,,3,0,3
8110,8110,781,,7,0,7
8111,8111,781,,1,2,1
8112,8112,781,,1,0,1
8113,8113,779,,1,0,1
8114,8114,779,,3,0,3
8115,8115,781,,1,0,1
8117,8117,781,,2,0,2
8118,8118,781,,3,0,3
8119,8119,781,,2,0,2
8120,8120,781,,3,1,3
8121,8121,732,,3,1,3
8122,8122,781,,3,0,3
8123,8123,781,,1,0,1
8124,8124,781,,2,0,2
8125,8125,781,,2,0,2
8126,8126,781,,1,0,1
8128,8128,781,,1,0,1
8129,8129,781,,3,0,3
8130,8130,781,,3,1,3
8131,8131,781,,2,0,2
8132,8132,781,,3,1,3
8133,8133,781,,4,0,4
8134,8134,784,,4,0,4
8135,8135,781,,1,0,1
8140,8140,978,,1,0,1
8142,8142,781,,4,0,4
8143,8143,781,,6,0,6
8144,8144,725,,6,1,6
8145,8145,727,,2,0,2
8146,8146,781,,1,0,1
8147,8147,781,,2,0,2
8148,8148,781,,1,0,1
8149,8149,781,,1,0,1
8150,8150,781,,2,0,2
8151,8151,781,,1,0,1
8152,8152,781,,2,0,2
8153,8153,781,,2,0,2
8154,8154,781,,2,0,2
8155,8155,781,,2,0,2
8156,8156,781,,4,1,4
8157,8157,781,,6,0,6
8158,8158,781,,6,0,6
8159,8159,781,,2,1,2
8160,8160,781,,2,0,2
8161,8161,781,,4,0,4
8162,8162,779,,3,0,3
8163,8163,781,,1,0,1
8164,8164,781,,2,0,2
8165,8165,781,,4,0,4
8166,8166,781,,4,0,4
8167,8167,781,,4,0,4
8168,8168,781,,4,1,4
8169,8169,781,,1,0,1
8171,8171,725,,2,2,2
8172,8172,781,,1,0,1
8173,8173,781,,1,0,1
8174,8174,781,,2,0,2
8175,8175,781,,2,0,2
8176,8176,781,,3,0,3
8177,8177,731,,3,0,3
8178,8178,731,,3,0,3
8179,8179,778,,1,0,1
8181,8181,781,,2,0,2
8182,8182,781,,1,0,1
8184,8184,779,,3,0,3
8185,8185,781,,3,0,3
8186,8186,781,,2,0,2
8187,8187,781,,2,0,2
8188,8188,781,,3,0,3
8189,8189,781,,4,0,4
8190,8190,781,,3,0,3
8191,8191,781,,1,0,1
8192,8192,781,,2,0,2
8193,8193,781,,1,0,1
8194,8194,781,,4,0,4
8195,8195,781,,4,0,4
8196,8196,781,,3,0,3
8197,8197,781,,1,0,1
8199,8199,781,,2,0,2
8200,8200,781,,1,0,1
8201,8201,781,,2,0,2
8202,8202,781,,2,0,2
8203,8203,781,,1,0,1
8208,8208,781,,2,0,2
8209,8209,781,,2,0,2
8210,8210,781,,3,0,3
8211,8211,734,,4,0,4
8212,8212,734,,3,0,3
8213,8213,734,,3,0,3
8214,8214,734,,3,0,3
8215,8215,734,,2,0,2
8216,8216,734,,1,0,1
8217,8217,734,,1,0,1
8219,8219,734,,4,1,4
8220,8220,734,,3,1,3
8221,8221,734,,3,0,3
8222,8222,734,,2,1,2
8223,8223,734,,1,0,1
8225,8225,734,,1,0,1
8226,8226,734,,1,0,1
8228,8228,734,,2,0,2
8229,8229,734,,1,0,1
8231,8231,734,,4,0,4
8232,8232,734,,4,0,4
8233,8233,734,,4,0,4
8234,8234,734,,1,0,1
8235,8235,734,,5,0,5
8236,8236,734,,3,0,3
8237,8237,734,,2,0,2
8238,8238,734,,3,0,3
8239,8239,734,,1,0,1
8240,8240,734,,3,0,3
8241,8241,734,,2,0,2
8242,8242,734,,2,0,2
8243,8243,734,,3,0,3
8244,8244,734,,3,1,3
8245,8245,734,,3,0,3
8246,8246,734,,2,0,2
8247,8247,734,,1,0,1
8249,8249,734,,4,0,3
8250,8250,734,,1,0,1
8251,8251,734,,5,0,5
8252,8252,734,,2,0,2
8253,8253,734,,2,0,2
8254,8254,734,,1,0,1
8256,8256,734,,3,0,3
8257,8257,734,,5,0,5
8258,8258,734,,3,0,2
8259,8259,734,,4,0,4
8260,8260,734,,2,0,2
8261,8261,734,,4,0,4
8262,8262,734,,2,0,2
8263,8263,734,,1,0,1
8264,8264,734,,1,0,1
8266,8266,734,,4,0,4
8267,8267,734,,3,0,3
8268,8268,734,,4,0,4
8269,8269,734,,5,0,5
8270,8270,734,,2,0,2
8271,8271,734,,1,0,1
8272,8272,734,,4,0,1
8273,8273,734,,2,0,2
8274,8274,734,,1,0,1
8275,8275,734,,1,0,1
8276,8276,734,,1,0,1
8277,8277,734,,3,0,3
8278,8278,734,,4,0,4
8279,8279,734,,2,0,2
8280,8280,734,,1,0,1
8282,8282,734,,3,0,3
8283,8283,734,,3,0,3
8284,8284,734,,4,0,4
8285,8285,734,,6,0,6
8286,8286,734,,3,0,3
8287,8287,734,,4,0,1
8288,8288,734,,2,0,2
8289,8289,734,,4,0,2
8290,8290,734,,2,0,2
8291,8291,734,,3,0,3
8292,8292,734,,2,0,2
8293,8293,734,,4,0,4
8294,8294,734,,5,0,5
8295,8295,734,,1,1,1
8296,8296,734,,3,1,1
8297,8297,734,,3,1,3
8298,8298,734,,2,0,2
8299,8299,734,,2,0,2
8300,8300,734,,4,0,4
8301,8301,734,,2,0,2
8302,8302,734,,4,0,4
8303,8303,734,,3,0,3
8304,8304,734,,4,1,4
8305,8305,734,,3,0,3
8306,8306,734,,4,0,4
8307,8307,734,,3,0,3
8308,8308,734,,4,0,4
8309,8309,734,,4,0,4
8310,8310,734,,1,0,1
8313,8313,781,,4,0,4
8314,8314,734,,2,0,1
8315,8315,734,,1,0,1
8317,8317,734,,4,0,4
8318,8318,734,,1,0,1
8320,8320,734,,5,0,5
8321,8321,732,,8,0,8
8322,8322,732,,2,0,2
8323,8323,732,,4,0,4
8324,8324,732,,4,1,4
8325,8325,732,,4,0,4
8326,8326,732,,2,0,2
8327,8327,732,,1,0,1
8328,8328,785,,9,0,9
8329,8329,785,,1,0,1
8330,8330,677,,1,0,1
8331,8331,677,,1,0,1
8332,8332,677,,1,0,1
8333,8333,716,,1,0,1
8334,8334,732,,1,0,1
8337,8337,732,,2,0,2
8338,8338,732,,4,0,4
8339,8339,732,,3,0,3
8340,8340,803,,2,0,2
8341,8341,732,,6,0,6
8342,8342,732,,2,0,2
8343,8343,784,,3,0,3
8344,8344,784,,3,1,3
8345,8345,784,,2,0,2
8346,8346,784,,4,0,4
8347,8347,784,,4,0,4
8348,8348,784,,1,0,1
8349,8349,781,,1,0,1
8350,8350,777,,1,0,1
8351,8351,777,,1,0,1
8352,8352,777,,1,0,1
8353,8353,779,,1,0,1
8354,8354,731,,1,0,1
8355,8355,777,,1,0,1
8356,8356,731,,1,0,1
8357,8357,777,,1,0,1
8358,8358,779,,3,0,3
8359,8359,731,,2,0,2
8360,8360,732,,1,0,1
8361,8361,200,,2,0,2
8362,8362,350,,1,0,1
8375,8375,781,,1,0,1
8376,8376,730,,2,1,1
8377,8377,779,,3,0,1
8378,8378,779,,2,0,1
8379,8379,779,,4,0,1
8380,8380,731,,1,0,1
8381,8381,731,,1,0,1
8382,8382,731,,1,0,1
8383,8383,724,,1,0,1
8384,8384,724,,1,0,1
8385,8385,724,,1,0,1
8386,8386,724,,1,0,1
8387,8387,731,,1,0,1
8388,8388,731,,1,0,1
8389,8389,724,,1,0,1
8390,8390,724,,3,0,3
8391,8391,731,,3,0,3
8392,8392,724,,3,0,3
8393,8393,302,,2,1,2
8394,8394,6001,,1,0,1
8397,8397,732,,4,0,4
8398,8398,732,,2,0,2
8399,8399,732,,2,0,2
8400,8400,732,,4,0,4
8401,8401,732,,1,0,1
8403,8403,779,,1,1,1
8404,8404,779,,1,0,1
8405,8405,779,,1,0,1
8406,8406,779,,1,0,1
8407,8407,779,,1,0,1
8408,8408,779,,1,0,1
8409,8409,779,,1,0,1
8410,8410,779,,1,0,1
8411,8411,779,,1,0,1
8413,8413,779,,2,0,2
8414,8414,779,,2,0,2
8415,8415,303,,1,0,1
8423,8423,784,,4,0,4
8424,8424,784,,1,2,1
8427,8427,784,,1,0,1
8438,8438,784,,6,0,6
8439,8439,784,,6,0,6
8440,8440,784,,3,0,3
8441,8441,730,,1,1,1
8443,8443,730,,1,0,1
8445,8445,726,,4,0,4
8446,8446,731,,5,0,5
8447,8447,731,,1,0,1
8462,8462,785,,1,0,1
8465,8465,302,,1,0,1
8473,8473,780,,6,0,6
8474,8474,780,,4,0,4
8475,8475,780,,4,0,4
8476,8476,780,,6,0,6
8477,8477,780,,1,0,1
8483,8483,791,,2,0,2
8484,8484,789,,3,0,3
8485,8485,789,,3,0,3
8486,8486,789,,1,0,1
8488,8488,789,,5,0,5
8489,8489,732,,6,0,6
8490,8490,732,,2,0,2
8491,8491,27006,,1,0,1
8492,8492,732,,4,0,4
8493,8493,732,,4,0,4
8494,8494,689,,3,0,3
8495,8495,732,,5,0,5
8496,8496,732,,7,0,7
8497,8497,732,,6,1,6
8498,8498,732,,5,1,5
8499,8499,732,,6,0,6
8500,8500,732,,6,0,6
8501,8501,732,,1,0,1
8503,8503,200,,2,0,2
8504,8504,39043,,3,0,3
8505,8505,39043,,1,0,1
8508,8508,39043,,1,0,1
8509,8509,39043,,5,0,1
8510,8510,737,,3,0,3
8511,8511,777,,3,1,3
8512,8512,731,,1,0,1
8514,8514,737,,2,0,2
8515,8515,784,,2,0,2
8516,8516,784,,1,0,1
8529,8529,784,,3,0,3
8530,8530,784,,4,2,4
8531,8531,784,,6,1,6
8532,8532,343,,5,0,5
8533,8533,343,,4,0,4
8534,8534,343,,6,0,6
8535,8535,343,,1,0,1
8538,8538,331,,3,0,3
8539,8539,331,,4,0,4
8540,8540,331,,4,0,4
8541,8541,331,,6,0,6
8542,8542,331,,4,0,4
8543,8543,343,,4,0,4
8544,8544,343,,4,0,4
8545,8545,345,,1,0,1
8546,8546,345,,6,1,6
8547,8547,343,,5,0,5
8548,8548,343,,4,0,4
8549,8549,343,,4,0,4
8550,8550,343,,4,0,4
8551,8551,3,,4,0,4
8552,8552,343,,1,0,1
8554,8554,343,,2,0,2
8555,8555,342,,2,0,2
8556,8556,342,,2,0,2
8557,8557,342,,2,0,2
8558,8558,342,,1,0,1
8559,8559,343,,1,0,1
8562,8562,343,,3,0,3
8563,8563,326,,4,0,4
8564,8564,410,,2,0,2
8565,8565,410,,4,1,4
8566,8566,343,,2,0,2
8567,8567,343,,4,0,4
8568,8568,343,,4,0,4
8569,8569,343,,4,0,4
8570,8570,344,,3,0,3
8571,8571,344,,4,0,4
8572,8572,344,,4,0,4
8573,8573,343,,3,0,3
8574,8574,343,,4,0,4
8575,8575,343,,4,0,4
8576,8576,343,,4,0,4
8577,8577,343,,2,0,2
8578,8578,343,,4,0,4
8579,8579,342,,4,0,4
8580,8580,341,,4,0,4
8581,8581,341,,2,0,2
8582,8582,342,,3,0,3
