trip_id,SAMPN,PERNO,PLANO,TRIP_WEIGHT,TAZ,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,DEP_HR,DEP_MIN,ARR_HR,ARR_MIN,DRIVER,DRIVER,TOLL_NO,TOLL_NO,TOTTR,TOTTR_NEXT,HHMEM,PER1,PER2,PER3,PER4,PER5,PER6
149,4559,2,4,169.65884612239233,291,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,20,15,20,20,2,2,2,2,0,0,0,,,,,,
150,4559,3,1,169.65884612239233,503,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,8,0,2,2,2,2,0,0,0,,,,,,
151,4559,3,2,169.65884612239233,291,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,18,0,2,2,2,2,0,0,0,,,,,,
152,4559,4,1,169.65884612239233,503,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,8,0,2,2,2,2,0,0,0,,,,,,
153,4559,4,2,169.65884612239233,291,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,18,0,2,2,2,2,0,0,0,,,,,,
154,4559,4,3,169.65884612239233,291,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,20,0,20,5,2,2,2,2,0,0,0,,,,,,
155,4559,4,4,169.65884612239233,291,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,20,15,20,20,2,2,2,2,0,0,0,,,,,,
156,4559,5,1,169.65884612239233,503,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,8,0,2,2,2,2,0,0,0,,,,,,
157,4559,5,2,169.65884612239233,291,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,18,0,2,2,2,2,0,0,0,,,,,,
158,4559,5,3,169.65884612239233,291,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,20,10,20,15,2,2,2,2,0,0,0,,,,,,
159,4559,5,4,169.65884612239233,291,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,20,35,22,40,2,2,2,2,0,0,0,,,,,,
160,4560,1,1,285.8951420243944,910,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,30,6,50,1,1,2,2,0,0,0,,,,,,
161,4560,1,2,285.8951420243944,291,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,14,0,14,30,1,1,2,2,0,0,0,,,,,,
162,4478,1,1,285.8951420243944,906,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,30,8,0,2,2,2,2,0,0,0,,,,,,
163,4478,1,2,285.8951420243944,306,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,20,0,20,30,1,1,2,2,0,0,0,,,,,,
164,4478,2,1,130.21073041148955,290,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,30,8,0,2,2,2,2,0,0,0,,,,,,
165,4478,2,2,130.21073041148955,306,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,0,13,30,2,2,2,2,0,0,0,,,,,,
166,4478,3,1,130.21073041148955,290,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,30,8,0,2,2,2,2,0,0,0,,,,,,
167,4478,3,2,130.21073041148955,306,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,0,13,30,2,2,2,2,0,0,0,,,,,,
168,4478,4,1,101.44807138653978,332,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,18,0,18,20,2,2,2,2,0,0,0,,,,,,
169,4478,4,2,101.44807138653978,306,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,22,0,22,20,2,2,2,2,0,0,0,,,,,,
170,4478,5,1,159.7049581915928,301,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,30,8,0,2,2,2,2,0,0,0,,,,,,
171,4478,5,2,159.7049581915928,306,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,13,0,13,20,2,2,2,2,0,0,0,,,,,,
172,4478,5,3,159.7049581915928,301,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,15,30,16,0,2,2,2,2,0,0,0,,,,,,
173,4478,5,4,159.7049581915928,306,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,21,0,21,30,2,2,2,2,0,0,0,,,,,,
174,4478,7,1,142.680144977312,372,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,8,30,9,0,2,2,2,2,0,0,0,,,,,,
175,4478,7,2,142.680144977312,306,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,22,0,22,30,2,2,2,2,0,0,0,,,,,,
176,4478,8,1,484.23945501519415,307,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,16,0,16,10,2,2,2,2,0,0,0,,,,,,
177,4478,8,2,484.23945501519415,306,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,30,17,45,2,2,2,2,0,0,0,,,,,,
178,4479,1,1,299.64800403244686,212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,7,45,1,1,2,2,0,0,0,,,,,,
179,4479,1,2,299.64800403244686,306,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,18,0,1,1,2,2,0,0,0,,,,,,
180,4479,1,3,299.64800403244686,306,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,19,30,19,35,2,2,2,2,0,0,0,,,,,,
181,4479,1,4,299.64800403244686,306,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,20,10,20,15,2,2,2,2,0,0,0,,,,,,
182,4479,2,1,101.44807138653978,306,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,13,0,13,15,2,2,2,2,0,0,0,,,,,,
183,4479,2,2,101.44807138653978,306,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,14,0,14,15,2,2,2,2,0,0,0,,,,,,
184,4479,3,1,491.5429344115428,212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,8,0,1,1,2,2,0,0,0,,,,,,
185,4479,3,2,491.5429344115428,306,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,18,0,1,1,2,2,0,0,0,,,,,,
186,4479,3,3,491.5429344115428,181,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,18,0,18,20,1,1,2,2,0,0,0,,,,,,
187,4479,3,4,491.5429344115428,306,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,22,30,23,0,1,1,2,2,0,0,0,,,,,,
188,4479,4,1,55.93333842464115,293,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,8,30,9,0,2,2,2,2,0,0,0,,,,,,
189,4479,4,2,55.93333842464115,306,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,12,0,12,30,2,2,2,2,0,0,0,,,,,,
190,4479,4,3,55.93333842464115,268,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,17,0,17,15,2,2,2,2,0,0,0,,,,,,
191,4479,4,4,55.93333842464115,306,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,20,0,20,15,2,2,2,2,0,0,0,,,,,,
192,4479,5,1,55.93333842464115,289,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,0,8,0,2,2,2,2,0,0,0,,,,,,
193,4479,5,2,55.93333842464115,306,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,0,14,0,2,2,2,2,0,0,0,,,,,,
194,4479,7,1,277.79633024647643,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,9,0,10,0,2,2,2,2,0,0,0,,,,,,
195,4479,7,2,277.79633024647643,306,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,22,0,23,0,2,2,2,2,0,0,0,,,,,,
196,4480,1,1,455.6974233118036,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,8,0,9,0,2,2,2,2,0,0,0,,,,,,
197,4480,1,2,455.6974233118036,306,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,21,0,22,0,2,2,2,2,0,0,0,,,,,,
198,4480,2,1,320.6319670533536,638,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,9,0,10,0,2,2,2,2,0,0,0,,,,,,
199,4480,2,2,320.6319670533536,306,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,21,0,22,0,2,2,2,2,0,0,0,,,,,,
200,4480,3,1,152.30560421912588,837,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,8,0,9,0,2,2,2,2,0,0,0,,,,,,
201,4480,3,2,152.30560421912588,306,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,18,0,19,0,2,2,2,2,0,0,0,,,,,,
202,4480,3,3,152.30560421912588,306,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,21,0,21,5,2,2,2,2,0,0,0,,,,,,
203,4480,3,4,152.30560421912588,306,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,21,20,21,25,2,2,2,2,0,0,0,,,,,,
204,4480,4,1,81.77369598353653,96,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,11,30,12,0,2,2,2,2,0,0,0,,,,,,
205,4480,4,2,81.77369598353653,306,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,21,0,21,45,2,2,2,2,0,0,0,,,,,,
206,4481,1,1,291.15960242092,228,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,45,2,2,2,2,0,0,0,,,,,,
207,4481,1,2,291.15960242092,306,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,0,20,0,2,2,2,2,0,0,0,,,,,,
208,4481,2,1,291.15960242092,228,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,45,2,2,2,2,0,0,0,,,,,,
209,4481,2,2,291.15960242092,306,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,0,20,0,2,2,2,2,0,0,0,,,,,,
210,4481,3,1,291.15960242092,228,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,45,2,2,2,2,0,0,0,,,,,,
211,4481,3,2,291.15960242092,306,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,0,20,0,2,2,2,2,0,0,0,,,,,,
212,4481,5,1,291.15960242092,228,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,45,2,2,2,2,0,0,0,,,,,,
213,4481,5,2,291.15960242092,306,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,0,20,0,2,2,2,2,0,0,0,,,,,,
214,4481,6,1,477.6185505329778,228,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,45,2,2,2,2,0,0,0,,,,,,
215,4481,6,2,477.6185505329778,306,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,0,20,0,2,2,2,2,0,0,0,,,,,,
216,4481,7,1,291.15960242092,228,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,45,2,2,2,2,0,0,0,,,,,,
217,4481,7,2,291.15960242092,306,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,0,20,0,2,2,2,2,0,0,0,,,,,,
218,3595,3,1,876.7510461391589,323,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,30,7,45,2,2,2,2,0,0,0,,,,,,
219,3595,3,2,876.7510461391589,324,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,13,0,13,15,2,2,2,2,0,0,0,,,,,,
220,3595,4,1,23.271657334328864,323,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,7,0,7,45,2,2,2,2,0,0,0,,,,,,
221,3595,4,2,23.271657334328864,324,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,13,0,13,15,2,2,2,2,0,0,0,,,,,,
222,3595,4,3,23.271657334328864,324,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,16,0,16,7,2,2,2,2,0,0,0,,,,,,
223,3595,4,4,23.271657334328864,324,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,6,2,2,2,2,0,0,0,,,,,,
224,3595,5,1,63.123395607753416,323,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,7,30,7,45,2,2,2,2,0,0,0,,,,,,
225,3595,5,2,63.123395607753416,324,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,13,0,13,15,2,2,2,2,0,0,0,,,,,,
226,3595,5,3,63.123395607753416,324,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,16,0,16,7,2,2,2,2,0,0,0,,,,,,
227,3595,5,4,63.123395607753416,324,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,6,2,2,2,2,0,0,0,,,,,,
228,3595,6,1,310.9279896546491,324,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,16,0,16,7,2,2,2,2,0,0,0,,,,,,
229,3595,6,2,310.9279896546491,324,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,6,2,2,2,2,0,0,0,,,,,,
230,3597,2,1,56.85108484011601,321,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,16,0,16,15,2,2,2,2,0,0,0,,,,,,
231,3597,2,2,56.85108484011601,324,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,18,0,18,20,2,2,2,2,0,0,0,,,,,,
232,3597,3,1,319.99271438468844,914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,30,7,0,1,1,2,2,0,0,0,,,,,,
233,4557,3,2,172.9916038900932,291,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,18,0,19,0,2,2,2,2,0,0,0,,,,,,
234,4557,4,1,291.15960242092,213,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,6,30,7,0,2,2,2,2,0,0,0,,,,,,
235,4557,4,2,291.15960242092,291,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,16,0,17,0,2,2,2,2,0,0,0,,,,,,
236,4557,5,1,277.79633024647643,313,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,12,0,12,20,2,2,2,2,0,0,0,,,,,,
237,8590,2,3,261.7864504617561,344,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,18,0,19,0,2,2,2,2,0,0,0,,,,,,
238,4481,8,1,291.15960242092,228,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,45,2,2,2,2,0,0,0,,,,,,
239,4481,8,2,291.15960242092,306,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,0,20,0,2,2,2,2,0,0,0,,,,,,
240,4556,2,1,302.904732749584,768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,0,9,0,1,1,2,2,0,0,0,,,,,,
241,4556,2,2,302.904732749584,291,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,18,0,19,0,1,1,2,2,0,0,0,,,,,,
242,4556,2,3,302.904732749584,291,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,20,10,20,15,2,2,2,2,0,0,0,,,,,,
243,4651,7,2,282.3623249796675,144,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,22,0,22,10,2,2,2,2,0,0,0,,,,,,
244,4651,8,1,334.82428059911643,144,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,6,50,7,0,2,2,2,2,0,0,0,,,,,,
245,4651,8,2,334.82428059911643,144,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,22,0,22,10,2,2,2,2,0,0,0,,,,,,
246,4651,10,1,334.82428059911643,144,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,6,50,7,0,2,2,2,2,0,0,0,,,,,,
247,4651,10,2,334.82428059911643,144,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,22,0,22,10,2,2,2,2,0,0,0,,,,,,
248,3595,1,1,171.47428711006023,913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,10,7,0,1,1,2,2,0,0,0,,,,,,
249,3595,1,2,171.47428711006023,324,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,15,0,15,20,1,1,2,2,0,0,0,,,,,,
250,3595,2,1,40.40041726504012,321,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,13,0,13,15,2,2,2,2,0,0,0,,,,,,
251,3595,2,2,40.40041726504012,324,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,15,0,15,20,2,2,2,2,0,0,0,,,,,,
252,8590,2,4,261.7864504617561,344,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,19,0,19,1,2,2,2,2,0,0,0,,,,,,
253,8591,1,1,251.46234897681487,708,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,10,8,0,2,2,2,2,0,0,0,,,,,,
254,8591,1,2,251.46234897681487,344,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,18,0,19,0,2,2,2,2,0,0,0,,,,,,
255,8591,3,1,251.46234897681487,708,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,8,0,2,2,2,2,0,0,0,,,,,,
256,4083,2,1,158.86476154919578,30,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,8,0,8,10,2,2,2,2,0,0,0,,,,,,
257,4083,2,2,158.86476154919578,30,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,16,0,16,11,2,2,2,2,0,0,0,,,,,,
258,4083,4,1,158.86476154919578,30,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,8,0,8,10,2,2,2,2,0,0,0,,,,,,
259,4083,4,2,158.86476154919578,30,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,16,0,16,11,2,2,2,2,0,0,0,,,,,,
260,4099,1,1,40.323787432679495,27,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,11,0,11,15,2,2,2,2,0,0,0,,,,,,
261,4099,1,2,40.323787432679495,29,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,23,0,23,10,2,2,2,2,0,0,0,,,,,,
262,8590,1,1,261.7864504617561,198,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,0,7,0,2,2,2,2,0,0,0,,,,,,
263,5004,2,1,444.4193425460464,777,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,19,0,19,30,2,2,2,2,1,0,0,1,,,,,
264,5004,2,2,444.4193425460464,777,10,10,10,10,10,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,21,0,21,15,2,2,2,2,1,1,0,1,,,,,
265,5004,2,3,444.4193425460464,730,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,21,25,21,40,2,2,2,2,0,1,0,,,,,,
266,5004,2,4,444.4193425460464,523,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,23,0,23,45,2,2,2,2,0,0,0,,,,,,
267,5004,3,1,117.9387387069702,823,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,7,0,8,0,2,2,2,2,2,0,1,1,4,,,,
268,5004,3,2,117.9387387069702,523,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,16,0,17,0,2,2,2,2,2,2,1,1,4,,,,
269,5004,4,1,117.9387387069702,823,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,7,0,8,0,2,2,2,2,2,0,1,1,3,,,,
270,5004,4,2,117.9387387069702,523,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,16,0,17,0,2,2,2,2,2,2,1,1,3,,,,
271,5085,1,1,175.58270243942175,913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,8,0,1,1,2,2,0,0,0,,,,,,
272,5085,1,2,175.58270243942175,288,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,14,1,14,25,1,1,2,2,0,0,0,,,,,,
273,5085,1,3,175.58270243942175,1415,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,15,30,16,30,1,1,2,2,0,0,0,,,,,,
274,5085,1,4,175.58270243942175,1415,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,19,0,19,10,2,2,2,2,0,0,0,,,,,,
275,5085,1,5,175.58270243942175,1415,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,23,30,23,40,2,2,2,2,0,0,0,,,,,,
276,5085,2,1,375.8179618724713,1415,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,19,0,19,10,2,2,2,2,0,0,0,,,,,,
277,5085,2,2,375.8179618724713,1415,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,23,30,23,40,2,2,2,2,0,0,0,,,,,,
278,5085,3,1,185.31318632198392,1415,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,19,0,19,10,2,2,2,2,0,0,0,,,,,,
279,5085,3,2,185.31318632198392,1415,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,23,30,23,40,2,2,2,2,0,0,0,,,,,,
280,5086,1,1,173.2609805917297,840,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,8,0,2,2,2,2,0,0,0,,,,,,
281,5086,1,2,173.2609805917297,1415,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,18,30,20,0,2,2,2,2,0,0,0,,,,,,
282,5086,1,3,173.2609805917297,1416,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,21,30,21,40,2,2,2,2,0,0,0,,,,,,
283,5086,1,4,173.2609805917297,1415,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,23,40,23,50,2,2,2,2,0,0,0,,,,,,
284,5086,2,1,173.2609805917297,840,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,8,0,2,2,2,2,0,0,0,,,,,,
285,5086,2,2,173.2609805917297,1415,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,18,30,20,0,2,2,2,2,0,0,0,,,,,,
286,5086,3,1,173.2609805917297,840,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,8,0,2,2,2,2,0,0,0,,,,,,
287,5086,3,2,173.2609805917297,1415,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,18,30,20,0,2,2,2,2,0,0,0,,,,,,
288,5086,3,3,173.2609805917297,1416,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,21,30,21,40,2,2,2,2,0,0,0,,,,,,
289,5086,3,4,173.2609805917297,1415,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,23,40,23,50,2,2,2,2,0,0,0,,,,,,
290,5086,4,1,173.2609805917297,840,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,8,0,2,2,2,2,0,0,0,,,,,,
291,5086,4,2,173.2609805917297,1415,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,18,30,20,0,2,2,2,2,0,0,0,,,,,,
292,5086,4,3,173.2609805917297,1416,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,21,30,21,40,2,2,2,2,0,0,0,,,,,,
293,5086,4,4,173.2609805917297,1415,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,23,40,23,50,2,2,2,2,0,0,0,,,,,,
294,5086,6,1,173.2609805917297,840,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,8,0,2,2,2,2,0,0,0,,,,,,
295,5086,6,2,173.2609805917297,1415,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,18,30,20,0,2,2,2,2,0,0,0,,,,,,
296,5087,1,1,181.12432367467136,1012,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,8,30,2,2,2,2,0,0,0,,,,,,
297,5087,1,2,181.12432367467136,1415,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,21,0,22,31,2,2,2,2,0,0,0,,,,,,
298,5087,2,1,256.0462911655171,1012,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,8,30,2,2,2,2,0,0,0,,,,,,
299,5087,2,2,256.0462911655171,1415,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,21,0,22,31,2,2,2,2,0,0,0,,,,,,
