person_id,SAMPN,PERNO,STAZ,WTAZ,PER_WEIGHT,STUDE,STUDE,STUDE,SCHOL,SCHOL,SCHOL,SCHOL,SCHOL,SCHOL,SCHOL,SCHOL,SCHOL,EMPLY,EMPLY,EMPLY,EMPLY,AGE,PER_GENDER,PER_GENDER,EMPLY_LOC_TYPE,EMPLY_LOC_TYPE,EMPLY_LOC_TYPE,EMPLY_LOC_TYPE
11605,5146,1,-9,0,179.51243546506046,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,39,1,1,1,1,1,1
11606,5146,2,-9,-9,133.80648959696882,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,31,2,2,0,0,0,0
11607,5146,3,184,-9,12.34441490807831,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,6,1,1,0,0,0,0
11608,5147,1,-9,0,179.51243546506046,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,31,1,1,1,1,1,1
11609,5147,2,-9,0,179.51243546506046,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
11610,5147,3,-9,0,179.51243546506046,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
11611,5147,4,-9,0,179.51243546506046,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,1,1,1,1
11612,5148,1,-9,726,181.2953937265775,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,40,1,1,1,1,1,1
11613,5148,2,-9,-9,133.80648959696882,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,39,2,2,0,0,0,0
11614,5148,3,-9,-9,29.895568390873983,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,12,1,1,2,2,2,2
11615,5148,4,-9,149,12.017305685544416,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,8,1,1,1,1,1,1
11616,5149,1,-9,0,95.26831319112895,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,47,1,1,1,1,1,1
11617,5149,2,-9,726,135.13548602807097,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,44,2,2,0,0,0,0
11618,5149,3,366,-9,44.26646237038213,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,17,1,1,0,0,0,0
11619,5149,4,366,-9,3.941142989710831,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,13,1,1,0,0,0,0
11620,5150,1,-9,726,94.44585567556295,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,50,1,1,1,1,1,1
11621,5150,2,-9,149,32.45216426063237,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,47,2,2,0,0,0,0
11622,5151,1,-9,0,179.51243546506046,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,33,1,1,1,1,1,1
11623,5151,2,-9,-9,133.80648959696882,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,27,2,2,0,0,0,0
11624,5152,1,-9,88,197.2418719592414,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
11625,5152,2,-9,88,147.02180614967898,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,2,2,1,1,1,1
11626,5152,3,-9,-9,93.51702336944956,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,64,1,1,0,0,0,0
11627,5152,4,-9,-9,80.73156508389673,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,54,2,2,0,0,0,0
11628,5153,1,-9,856,94.44585567556295,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,50,1,1,3,3,3,3
11629,5153,2,-9,856,94.44585567556295,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,55,1,1,3,3,3,3
11630,5153,3,-9,856,168.66311294743423,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,3,3,3,3
11631,5153,4,-9,856,168.66311294743423,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,3,3,3,3
11632,5153,5,-9,856,173.2609805917297,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,3,3,3,3
11633,5153,6,-9,856,168.66311294743423,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,3,3,3,3
11634,5154,1,-9,1029,256.0462911655171,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,23,1,1,1,1,1,1
11635,5154,2,-9,1029,256.0462911655171,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,22,1,1,1,1,1,1
11636,5154,3,-9,1029,136.88428429523265,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,33,1,1,1,1,1,1
11637,5163,1,-9,1036,31.447182128637564,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,1,1,1,1
11638,5163,2,-9,1036,31.447182128637564,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,31,1,1,1,1,1,1
11639,5163,3,-9,1036,6.382372013528889,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,50,1,1,1,1,1,1
11640,5164,1,-9,1037,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
11641,5164,2,-9,-9,24.14240839964651,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,21,1,1,2,2,2,2
11642,5164,3,-9,-9,6.3992806430349525,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,2,2,2,2
11643,5164,4,-9,-9,24.14240839964651,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,20,1,1,2,2,2,2
11644,5165,1,-9,1351,6.426071421364524,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,3,3,3,3
11645,5165,2,-9,1351,6.426071421364524,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
11646,5165,3,-9,1351,6.426071421364524,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
11647,5165,4,-9,1351,6.426071421364524,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,1,1,1,1
11648,5165,5,-9,1351,6.426071421364524,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
11649,5165,6,-9,1351,6.426071421364524,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
11650,5166,1,-9,21005,24.14240839964651,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,23,1,1,1,1,1,1
11651,5166,2,-9,969,5.788841772180504,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
11652,5166,3,-9,969,5.788841772180504,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
11653,5166,4,-9,969,5.788841772180504,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,43,1,1,1,1,1,1
11654,5166,5,-9,969,21.83942071317465,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,23,1,1,1,1,1,1
11655,5167,1,-9,16003,6.348749141814003,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,40,1,1,1,1,1,1
11656,5167,2,-9,16003,6.348749141814003,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
11657,5167,3,-9,16003,6.348749141814003,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
11658,5167,4,-9,16003,6.348749141814003,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
11659,5167,5,-9,16003,6.348749141814003,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
11660,5168,1,-9,1037,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,3,3,3,3
11661,5168,2,-9,1037,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,3,3,3,3
11662,5168,3,-9,1037,31.447182128637564,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
11663,5168,4,-9,1037,31.447182128637564,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,1,1,1,1
11664,5171,1,-9,1038,36.39184869946304,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,2,24,1,1,1,1,1,1
11665,5171,2,-9,1038,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
11666,5171,3,-9,1038,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
11667,5171,4,-9,1038,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
11668,5171,5,-9,1038,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,40,1,1,1,1,1,1
11669,5172,1,-9,16001,6.348749141814003,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
11670,5172,2,-9,16001,6.348749141814003,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,1,1,1,1
11671,5172,3,-9,16001,20.697372711711825,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
11672,5172,4,-9,16001,20.697372711711825,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,1,1,1,1
11673,5172,5,-9,16001,20.697372711711825,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
11674,5172,6,-9,16001,6.348749141814003,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,1,1,1,1
11675,5172,7,-9,16001,6.348749141814003,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
11676,5173,1,-9,1089,31.447182128637564,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,44,1,1,3,3,3,3
11677,5173,2,-9,1089,6.382372013528889,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,45,1,1,3,3,3,3
11678,5173,3,-9,1089,31.447182128637564,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,36,1,1,3,3,3,3
11679,5173,4,-9,1089,6.382372013528889,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,48,1,1,3,3,3,3
11680,5174,1,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,1,1,1,1
11681,5174,2,-9,1089,1.9577402121526533,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,58,1,1,1,1,1,1
11682,5174,3,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,33,1,1,1,1,1,1
11683,5175,1,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,31,1,1,2,2,2,2
11684,5175,2,-9,16003,23.951769450118444,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,24,1,1,1,1,1,1
11685,5175,3,-9,1351,6.426071421364524,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
11686,5175,4,-9,16003,6.348749141814003,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
11687,5175,5,-9,1351,6.426071421364524,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,33,1,1,1,1,1,1
11688,5176,1,-9,1036,1.9577402121526533,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,48,1,1,3,3,3,3
11689,5176,2,-9,1036,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,1,1,1,1,1,1
11690,5176,3,-9,1036,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
11691,5176,4,-9,1036,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
11692,5176,5,-9,1036,1.9577402121526533,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,45,1,1,1,1,1,1
11693,5177,1,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
11694,5177,2,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
11695,5177,3,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
11696,5177,4,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
11697,5177,5,-9,1089,36.39184869946304,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,23,1,1,1,1,1,1
11698,5178,1,-9,1088,1.9577402121526533,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,48,1,1,3,3,3,3
11699,5178,2,-9,1088,9.260344751943064,2,2,2,8,8,8,8,8,8,8,8,8,4,4,4,4,36,1,1,0,0,0,0
11700,5178,3,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
11701,5178,4,-9,1088,20.94944882986178,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,3,3,3,3
11702,5178,5,-9,-9,20.862108991424638,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,36,1,1,2,2,2,2
11703,5179,1,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,3,3,3,3
11704,5179,2,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,3,3,3,3
11705,5179,3,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,36,1,1,3,3,3,3
11706,5179,4,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,3,3,3,3
11707,5179,5,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,3,3,3,3
11708,5180,1,-9,1087,6.3992806430349525,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,3,3,3,3
11709,5180,2,-9,1087,6.3992806430349525,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
11710,5180,3,-9,-9,6.3992806430349525,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,2,2,2,2
11711,5180,4,-9,1087,6.3992806430349525,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,1,1,1,1
11712,5180,5,-9,-9,6.3992806430349525,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,2,2,2,2
11713,5181,1,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
11714,5181,2,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
11715,5181,3,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
11716,5181,4,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
11717,5181,5,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
11718,5182,1,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,36,1,1,1,1,1,1
11719,5182,2,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
11720,5182,3,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,1,1,1,1,1,1
11721,5182,4,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,1,1,1,1
11722,5182,5,-9,1089,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,1,1,1,1
11723,5183,1,-9,784,6.1470895417554825,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
11724,5183,2,-9,784,6.1470895417554825,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,3,3,3,3
11725,5183,3,-9,784,6.1470895417554825,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
11726,5183,4,-9,784,6.1470895417554825,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
11727,5183,5,-9,784,6.1470895417554825,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,1,1,1,1,1,1
11728,5184,1,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
11729,5184,2,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
11730,5184,3,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
11731,5184,4,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
11732,5184,5,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,31,1,1,1,1,1,1
11733,5184,6,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,2,2,2,2
11734,5184,8,-9,1088,9.64616491824985,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,1,1,1,1
11735,5185,1,-9,242,6.710287371957997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,1,1,1,1,1,1
11736,5185,2,-9,242,6.710287371957997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,42,1,1,1,1,1,1
11737,5185,3,-9,242,6.710287371957997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,40,1,1,1,1,1,1
11738,5185,4,-9,242,25.315735822451536,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,22,1,1,1,1,1,1
11739,5185,5,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,2,2,2,2
11740,5185,6,-9,242,25.315735822451536,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,21,1,1,1,1,1,1
11741,5185,7,-9,242,6.710287371957997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,36,1,1,1,1,1,1
11742,5185,8,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,2,2,2,2
11743,5185,9,-9,242,6.710287371957997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,40,1,1,1,1,1,1
11744,5185,10,-9,242,6.710287371957997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,1,1,1,1,1,1
11745,5187,1,-9,30002,6.426071421364524,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,44,1,1,1,1,1,1
11746,5187,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,2,2,2,2
11747,5187,3,-9,30001,6.426071421364524,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
11748,5187,4,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,33,1,1,2,2,2,2
11749,5187,5,-9,1339,3.286761524490348,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,1,1,1,1
11750,5190,4,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,1,0,0,0,0
11751,5190,5,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,1,0,0,0,0
11752,5191,1,-9,1361,125.8931811255148,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,50,1,1,3,3,3,3
11753,5198,3,1033,-9,38.63466097015444,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,10,2,2,0,0,0,0
11754,5198,4,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,35,2,2,0,0,0,0
11755,5199,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,37,2,2,0,0,0,0
11756,5200,2,-9,590,57.977847817344326,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,2,2,1,1,1,1
11757,5201,1,-9,426,141.31299331457157,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,36,2,2,1,1,1,1
11758,5201,3,2,-9,130.21073041148955,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,8,2,2,0,0,0,0
11759,5202,2,-9,464,215.0884137187834,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,36,2,2,3,3,3,3
11760,5202,3,1,-9,83.93624877251362,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,9,1,1,0,0,0,0
11761,5204,1,-9,553,103.30142426480784,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
11762,5205,2,-9,-9,125.48568267753475,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,61,1,1,0,0,0,0
11763,5206,1,-9,910,141.31299331457157,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,33,2,2,1,1,1,1
11764,5207,1,-9,1350,271.14267212982105,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
11765,5207,2,-9,41008,286.3381931614616,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
11766,5208,1,-9,592,103.30142426480784,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
11767,5208,4,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,2,0,0,0,0
11768,5209,1,-9,914,137.72366259961225,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,2,2,1,1,1,1
11769,5210,1,-9,43,616.973583001836,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,1,1,1,1
11770,5211,1,-9,242,277.7838528591509,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
11771,5211,2,-9,219,285.7471578440566,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,31,1,1,1,1,1,1
11772,5218,1,-9,1011,193.81534606721848,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,1,1,1,1
11773,5218,2,-9,1011,213.76185216417932,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,43,1,1,1,1,1,1
11774,5218,4,-9,1011,213.76185216417932,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
11775,5219,3,321,-9,147.1709700817906,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,12,1,1,0,0,0,0
11776,5220,1,-9,755,469.4448622242359,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,2,2,1,1,1,1
11777,5220,7,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,5,2,2,0,0,0,0
11778,5221,1,-9,1012,212.28044593839897,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
11779,5223,2,-9,-9,282.1150393288756,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,25,2,2,0,0,0,0
11780,5224,1,-9,969,175.27050310917974,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,37,1,1,3,3,3,3
11781,5225,2,-9,48,167.57527451516543,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,3,3,3,3
11782,5226,2,-9,93,58.58900065119986,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,3,3,3,3
11783,5228,2,-9,149,127.39884250734843,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,2,2,1,1,1,1
11784,5230,1,-9,819,84.11158419260246,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,40,1,1,1,1,1,1
11785,5230,4,1380,-9,38.63466097015444,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,12,2,2,0,0,0,0
11786,5230,5,1380,-9,12.34441490807831,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,7,1,1,0,0,0,0
11787,5230,6,1380,-9,202.2171383155309,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,23,2,2,0,0,0,0
11788,5231,1,1033,-9,190.01171881186005,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,42,1,1,2,2,2,2
11789,5231,2,1033,-9,59.10092168820736,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,35,2,2,0,0,0,0
11790,5231,3,1033,-9,44.26646237038213,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,15,1,1,0,0,0,0
11791,5234,1,-9,48,768.6614037683153,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,31,2,2,3,3,3,3
11792,5235,2,-9,445,21.869013793460045,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
11793,5236,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,44,2,2,0,0,0,0
11794,5236,4,196,-9,426.77484381675976,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,9,1,1,0,0,0,0
11795,5237,3,-9,912,222.13212803746333,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,47,1,1,1,1,1,1
11796,5237,6,-9,58,158.86476154919578,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,3,3,3,3
11797,5238,1,-9,1011,189.4789609178858,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
11798,5238,3,-9,48,158.86476154919578,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
11799,5238,4,-9,48,272.88686412651344,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
11800,5238,5,-9,48,272.88686412651344,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,3,3,3,3
11801,5238,6,-9,48,272.88686412651344,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,3,3,3,3
11802,5239,1,-9,1029,128.08589700868484,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,57,1,1,1,1,1,1
11803,5239,2,-9,-9,58.87782958344924,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,45,2,2,0,0,0,0
11804,5239,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,2,0,0,0,0
11805,5240,1,-9,1030,9.132129826189177,2,2,2,8,8,8,8,8,8,8,8,8,4,4,4,4,35,2,2,0,0,0,0
11806,5240,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,34,2,2,2,2,2,2
11807,5241,2,-9,-9,274.08543226595094,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,27,2,2,2,2,2,2
11808,5242,4,-9,507,17.93474643401507,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,24,1,1,1,1,1,1
