vehicle_id,has_labourer,household_id,vehicle_num,vehtype,vehtype_other,veh_ownership,veh_ownership_other,interviewer_id,interviewer_company,interview_date,interview_time
3800,False,4372,3,1,,1,,TTF-B-02,tf,2014-05-15,21:58:00
3801,False,4372,4,1,,1,,TTF-B-02,tf,2014-05-15,21:59:00
3802,False,4372,5,1,,1,,TTF-B-02,tf,2014-05-15,21:59:00
3803,False,4372,6,1,,1,,TTF-B-02,tf,2014-05-15,21:59:00
3804,False,4377,1,1,,1,,Ttf-C-31,tf,2014-05-15,20:25:00
3805,False,4380,1,1,,1,,Ttf-C-31,tf,2014-05-15,00:22:00
3806,False,4383,1,1,,2,,TTF-B-07,tf,2014-05-15,20:02:00
3807,False,4384,1,1,,2,,TTF-D-25,tf,2014-05-15,18:16:00
3808,False,4388,1,1,,1,,ttf-c-29,tf,2014-05-15,19:29:00
3809,False,4388,2,1,,1,,ttf-c-29,tf,2014-05-15,19:30:00
3810,False,4389,1,1,,1,,TTF-C-32,tf,2014-05-15,18:57:00
3811,False,4392,1,1,,1,,TTF-D-21,tf,2014-05-15,21:59:00
3812,False,4392,2,1,,1,,TTF-D-21,tf,2014-05-15,21:59:00
3813,False,4393,1,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00
3814,False,4393,2,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00
3815,False,4393,3,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00
3816,False,4393,4,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00
3817,False,4393,5,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00
3818,False,4393,6,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00
3819,False,4399,1,1,,1,,TTF-A-15,tf,2014-05-17,12:48:00
3820,False,4400,1,1,,1,,TTF-A-15,tf,2014-05-17,13:19:00
3821,False,4401,1,1,,1,,TTF-A-15,tf,2014-05-17,13:45:00
3822,False,4401,2,1,,1,,TTF-A-15,tf,2014-05-17,13:45:00
3823,False,4402,1,1,,1,,TTF-A-15,tf,2014-05-17,14:26:00
3824,False,4403,1,1,,1,,TTF-A-15,tf,2014-05-17,14:38:00
3825,False,4406,1,1,,2,,TTF-A-15,tf,2014-05-17,17:21:00
3826,False,4407,1,1,,1,,TTF-A-15,tf,2014-05-17,18:21:00
3827,False,4407,2,1,,1,,TTF-A-15,tf,2014-05-17,18:21:00
3828,False,4409,1,1,,1,,TTF-A-15,tf,2014-05-17,19:03:00
3829,False,4409,2,1,,1,,TTF-A-15,tf,2014-05-17,19:03:00
3830,False,4410,1,1,,1,,TTF-A-15,tf,2014-05-17,19:28:00
3831,False,4412,1,1,,1,,TTF-A-14,tf,2014-05-17,12:58:00
3832,False,4413,1,1,,1,,TTF-A-14,tf,2014-05-17,13:11:00
3833,False,4413,2,1,,2,,TTF-A-14,tf,2014-05-17,13:11:00
3834,False,4416,1,1,,2,,TTF-A-14,tf,2014-05-17,14:19:00
3835,False,4418,1,1,,2,,TTF-A-14,tf,2014-05-17,14:47:00
3836,False,4419,1,1,,1,,TTF-A-14,tf,2014-05-17,14:59:00
3837,False,4419,2,1,,1,,TTF-A-14,tf,2014-05-17,14:59:00
3838,False,4421,1,1,,1,,TTF-A-14,tf,2014-05-17,15:30:00
3839,False,4421,2,1,,1,,TTF-A-14,tf,2014-05-17,15:30:00
3840,False,4423,1,1,,1,,TTF-A-14,tf,2014-05-17,16:15:00
3841,False,4424,1,2,,2,,TTF-A-24,tf,2014-05-17,12:55:00
3842,False,4425,1,1,,1,,TTF-A-24,tf,2014-05-17,13:55:00
3843,False,4425,2,1,,1,,TTF-A-24,tf,2014-05-17,13:55:00
3844,False,4425,3,1,,1,,TTF-A-24,tf,2014-05-17,13:56:00
3845,False,4426,1,1,,1,,TTF-A-24,tf,2014-05-17,14:24:00
3846,False,4427,1,1,,1,,TTF-A-24,tf,2014-05-17,14:43:00
3847,False,4427,2,1,,1,,TTF-A-24,tf,2014-05-17,14:43:00
3848,False,4429,1,1,,1,,TTF-A-24,tf,2014-05-17,16:29:00
3849,False,4432,1,1,,1,,TTF-A-08,tf,2014-05-17,14:33:00
3850,False,4432,2,1,,1,,TTF-A-08,tf,2014-05-17,14:33:00
3851,False,4433,1,1,,1,,TTF-A-08,tf,2014-05-17,15:58:00
3852,False,4433,2,1,,2,,TTF-A-08,tf,2014-05-17,15:59:00
3853,False,4434,1,1,,1,,TTF-A-08,tf,2014-05-17,17:01:00
3854,False,4434,2,1,,1,,TTF-A-08,tf,2014-05-17,17:01:00
3855,False,4435,1,1,,1,,TTF-A-08,tf,2014-05-17,18:03:00
3856,False,4435,2,1,,1,,TTF-A-08,tf,2014-05-17,18:04:00
3857,False,4435,3,1,,1,,TTF-A-08,tf,2014-05-17,18:04:00
3858,False,4436,1,1,,1,,TTF-A-08,tf,2014-05-17,19:17:00
3859,False,4436,2,1,,1,,TTF-A-08,tf,2014-05-17,19:18:00
3860,False,4437,1,1,,1,,TTF-A-06,tf,2014-05-17,13:39:00
3861,False,4437,2,1,,1,,TTF-A-06,tf,2014-05-17,13:39:00
3862,False,4437,3,1,,1,,TTF-A-06,tf,2014-05-17,13:39:00
3863,False,4438,1,1,,1,,TTF-A-06,tf,2014-05-17,15:08:00
3864,False,4440,1,1,,1,,TTF-A-06,tf,2014-05-17,16:29:00
3865,False,4440,2,1,,1,,TTF-A-06,tf,2014-05-17,16:29:00
3866,False,4441,1,1,,1,,TTF-A-06,tf,2014-05-17,17:22:00
3867,False,4442,1,1,,1,,TTF-A-06,tf,2014-05-17,17:48:00
3868,False,4443,1,1,,1,,TTF-A-06,tf,2014-05-17,18:33:00
3869,False,4444,1,1,,1,,TTF-A-06,tf,2014-05-17,18:47:00
3870,False,4444,2,1,,1,,TTF-A-06,tf,2014-05-17,18:48:00
3871,False,4446,1,1,,1,,TTF-A-06,tf,2014-05-17,19:46:00
3872,False,4446,2,1,,1,,TTF-A-06,tf,2014-05-17,19:46:00
3873,False,4447,1,1,,1,,TTF-C-32,tf,2014-05-17,15:35:00
3874,False,4447,2,1,,1,,TTF-C-32,tf,2014-05-17,15:35:00
3875,False,4451,1,1,,1,,TTF-D-16,tf,2014-05-17,14:08:00
3876,False,4451,2,1,,1,,TTF-D-16,tf,2014-05-17,14:08:00
3877,False,4451,3,1,,1,,TTF-D-16,tf,2014-05-17,14:08:00
3878,False,4451,4,1,,2,,TTF-D-16,tf,2014-05-17,14:08:00
3879,False,4453,1,1,,1,,TTF-D-18,tf,2014-05-17,19:54:00
3880,False,4453,2,1,,1,,TTF-D-18,tf,2014-05-17,19:54:00
3881,False,4453,3,1,,1,,TTF-D-18,tf,2014-05-17,19:54:00
3882,False,4453,4,1,,1,,TTF-D-18,tf,2014-05-17,19:54:00
3883,False,4455,1,1,,1,,TTF-D-18,tf,2014-05-17,23:48:00
3884,False,4455,2,1,,1,,TTF-D-18,tf,2014-05-17,23:48:00
3885,False,4455,3,1,,1,,TTF-D-18,tf,2014-05-17,23:48:00
3886,False,4455,4,1,,1,,TTF-D-18,tf,2014-05-17,23:48:00
3887,False,4458,1,1,,1,,TTF-D-22,tf,2014-05-17,16:13:00
3888,False,4458,2,1,,1,,TTF-D-22,tf,2014-05-17,16:13:00
3889,False,4458,3,1,,1,,TTF-D-22,tf,2014-05-17,16:13:00
3890,False,4458,4,1,,1,,TTF-D-22,tf,2014-05-17,16:13:00
3891,False,4458,5,1,,1,,TTF-D-22,tf,2014-05-17,16:13:00
3892,False,4459,1,1,,1,,TTF-D-22,tf,2014-05-17,17:35:00
3893,False,4459,2,1,,1,,TTF-D-22,tf,2014-05-17,17:36:00
3894,False,4459,3,1,,1,,TTF-D-22,tf,2014-05-17,17:36:00
3895,False,4460,1,1,,1,,TTF-D-22,tf,2014-05-17,18:53:00
3896,False,4460,2,1,,1,,TTF-D-22,tf,2014-05-17,18:53:00
3897,False,4467,1,1,,1,,TTF-C-27,tf,2014-05-17,12:25:00
3898,False,4469,1,-1,,-1,,TTF-C-27,tf,2014-05-17,15:54:00
3899,False,4471,1,1,,1,,ttf-c-29,tf,2014-05-17,12:17:00
3900,False,4473,1,1,,1,,ttf-c-29,tf,2014-05-17,14:00:00
3901,False,4473,2,1,,1,,ttf-c-29,tf,2014-05-17,14:00:00
3902,False,4475,1,1,,1,,ttf-B-07,tf,2014-05-17,13:04:00
3903,False,4475,2,1,,1,,ttf-B-07,tf,2014-05-17,13:05:00
3904,False,4475,3,1,,1,,ttf-B-07,tf,2014-05-17,13:05:00
3905,False,4478,1,1,,1,,TTF-C-01,tf,2014-05-17,13:42:00
3906,False,4479,1,1,,1,,TTF-C-01,tf,2014-05-17,14:34:00
3907,False,4479,2,1,,4,SON,TTF-C-01,tf,2014-05-17,14:34:00
3908,False,4489,1,1,,1,,ttf-b-28,tf,2014-05-17,23:37:00
3909,False,4489,2,1,,1,,ttf-b-28,tf,2014-05-17,23:37:00
3910,False,4489,3,1,,1,,ttf-b-28,tf,2014-05-17,23:37:00
3911,False,4489,4,1,,1,,ttf-b-28,tf,2014-05-17,23:37:00
3912,False,4490,1,1,,1,,ttf-b-28,tf,2014-05-17,00:10:00
3913,False,4493,1,1,,1,,ttf-b-28,tf,2014-05-17,00:56:00
3914,False,4493,2,1,,1,,ttf-b-28,tf,2014-05-17,00:56:00
3915,False,4494,1,1,,1,,TTF-D-17,tf,2014-05-17,11:58:00
3916,False,4494,2,1,,1,,TTF-D-17,tf,2014-05-17,11:58:00
3917,False,4497,1,1,,1,,TTF-D-17,tf,2014-05-17,16:13:00
3918,False,4501,1,1,,1,,ttf-b-20,tf,2014-05-17,01:20:00
3919,False,4501,2,1,,1,,ttf-b-20,tf,2014-05-17,01:20:00
3920,False,4502,1,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00
3921,False,4502,2,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00
3922,False,4502,3,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00
3923,False,4502,4,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00
3924,False,4502,5,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00
3925,False,4502,6,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00
3926,False,4502,7,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00
3927,False,4502,8,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00
3928,False,4504,1,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00
3929,False,4504,2,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00
3930,False,4504,3,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00
3931,False,4504,4,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00
3932,False,4504,5,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00
3933,False,4504,6,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00
3934,False,4504,7,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00
3935,False,4507,1,1,,1,,TTF-D-21,tf,2014-05-17,23:00:00
3936,False,4507,2,1,,1,,TTF-D-21,tf,2014-05-17,23:00:00
3937,False,4507,3,1,,1,,TTF-D-21,tf,2014-05-17,23:00:00
3938,False,4507,4,1,,1,,TTF-D-21,tf,2014-05-17,23:00:00
3939,False,4509,1,1,,1,,TTF-A-15,tf,2014-05-19,19:03:00
3940,False,4510,1,1,,1,,TTF-A-15,tf,2014-05-19,19:23:00
3941,False,4511,1,1,,1,,TTF-A-15,tf,2014-05-19,19:58:00
3942,False,4512,1,1,,1,,TTF-A-15,tf,2014-05-19,20:12:00
3943,False,4514,1,1,,1,,TTF-A-15,tf,2014-05-19,21:27:00
3944,False,4514,2,1,,2,,TTF-A-15,tf,2014-05-19,21:27:00
3945,False,4514,3,1,,2,,TTF-A-15,tf,2014-05-19,21:27:00
3946,False,4514,4,1,,2,,TTF-A-15,tf,2014-05-19,21:27:00
3947,False,4516,1,1,,1,,TTF-A-24,tf,2014-05-19,19:18:00
3948,False,4517,1,1,,1,,TTF-A-24,tf,2014-05-19,19:58:00
3949,False,4518,1,1,,1,,TTF-A-24,tf,2014-05-19,20:22:00
3950,False,4518,2,1,,1,,TTF-A-24,tf,2014-05-19,20:22:00
3951,False,4519,1,1,,1,,TTF-A-24,tf,2014-05-19,21:25:00
3952,False,4520,1,1,,1,,TTF-A-24,tf,2014-05-19,21:52:00
3953,False,4521,1,1,,2,,TTF-A-24,tf,2014-05-19,22:20:00
3954,False,4521,2,1,,2,,TTF-A-24,tf,2014-05-19,22:20:00
3955,False,4522,1,1,,1,,TTF-A-19,tf,2014-05-19,18:35:00
3956,False,4524,1,1,,1,,TTF-A-19,tf,2014-05-19,18:52:00
3957,False,4524,2,1,,1,,TTF-A-19,tf,2014-05-19,18:52:00
3958,False,4525,1,1,,1,,TTF-A-19,tf,2014-05-19,19:49:00
3959,False,4526,1,1,,1,,TTF-A-19,tf,2014-05-19,20:35:00
3960,False,4526,2,1,,2,,TTF-A-19,tf,2014-05-19,20:35:00
3961,False,4527,1,1,,1,,TTF-A-06,tf,2014-05-19,21:24:00
3962,False,4527,2,1,,1,,TTF-A-06,tf,2014-05-19,21:24:00
3963,False,4531,1,1,,1,,TTF-A-06,tf,2014-05-19,22:31:00
3964,False,4532,1,1,,1,,TTF-A-06,tf,2014-05-19,22:49:00
3965,False,4532,2,1,,2,,TTF-A-06,tf,2014-05-19,22:49:00
3966,False,4533,1,1,,1,,TTF-A-14,tf,2014-05-19,18:30:00
3967,False,4534,1,1,,1,,TTF-A-14,tf,2014-05-19,18:42:00
3968,False,4534,2,1,,1,,TTF-A-14,tf,2014-05-19,18:42:00
3969,False,4535,1,1,,1,,TTF-A-14,tf,2014-05-19,19:52:00
3970,False,4535,2,1,,1,,TTF-A-14,tf,2014-05-19,19:52:00
3971,False,4536,1,1,,1,,TTF-A-14,tf,2014-05-19,20:13:00
3972,False,4536,2,1,,2,,TTF-A-14,tf,2014-05-19,20:13:00
3973,False,4537,1,1,,2,,TTF-A-14,tf,2014-05-19,21:10:00
3974,False,4538,1,1,,2,,TTF-A-14,tf,2014-05-19,21:26:00
3975,False,4541,1,1,,3,,TTF-A-14,tf,2014-05-19,22:37:00
3976,False,4542,1,1,,1,,ttf-b-20,tf,2014-05-19,22:14:00
3977,False,4542,2,1,,1,,ttf-b-20,tf,2014-05-19,22:15:00
3978,False,4542,3,1,,1,,ttf-b-20,tf,2014-05-19,22:15:00
3979,False,4542,4,1,,1,,ttf-b-20,tf,2014-05-19,22:15:00
3980,False,4543,1,1,,1,,ttf-b-20,tf,2014-05-19,12:08:00
3981,False,4543,2,1,,1,,ttf-b-20,tf,2014-05-19,12:08:00
3982,False,4543,3,1,,1,,ttf-b-20,tf,2014-05-19,12:08:00
3983,False,4543,4,1,,1,,ttf-b-20,tf,2014-05-19,12:08:00
3984,False,4544,1,1,,1,,ttf-b-20,tf,2014-05-19,13:16:00
3985,False,4544,2,1,,1,,ttf-b-20,tf,2014-05-19,13:17:00
3986,False,4545,1,1,,1,,ttf-b-28,tf,2014-05-19,23:55:00
3987,False,4545,2,1,,1,,ttf-b-28,tf,2014-05-19,23:55:00
3988,False,4550,1,1,,1,,TTF-B-03,tf,2014-05-19,21:31:00
3989,False,4550,2,1,,1,,TTF-B-03,tf,2014-05-19,21:31:00
3990,False,4550,3,1,,1,,TTF-B-03,tf,2014-05-19,21:31:00
3991,False,4550,4,1,,1,,TTF-B-03,tf,2014-05-19,21:31:00
3992,False,4550,5,1,,1,,TTF-B-03,tf,2014-05-19,21:31:00
3993,False,4552,1,1,,1,,TTF-B-02,tf,2014-05-19,21:34:00
3994,False,4552,2,1,,1,,TTF-B-02,tf,2014-05-19,21:34:00
3995,False,4552,3,1,,1,,TTF-B-02,tf,2014-05-19,21:35:00
3996,False,4553,1,1,,1,,TTF-B-02,tf,2014-05-19,22:34:00
3997,False,4553,2,1,,1,,TTF-B-02,tf,2014-05-19,22:34:00
3998,False,4554,1,1,,1,,TTF-B-02,tf,2014-05-19,12:45:00
3999,False,4554,2,1,,1,,TTF-B-02,tf,2014-05-19,12:45:00
4000,False,4554,3,1,,1,,TTF-B-02,tf,2014-05-19,12:45:00
4001,False,4554,4,1,,1,,TTF-B-02,tf,2014-05-19,12:45:00
4002,False,4554,5,4,,1,,TTF-B-02,tf,2014-05-19,12:45:00
4003,False,4556,1,1,,1,,TTF-C-01,tf,2014-05-19,18:23:00
4004,False,4556,2,1,,4,wife,TTF-C-01,tf,2014-05-19,18:24:00
4005,False,4558,1,1,,1,,TTF-C-01,tf,2014-05-19,19:24:00
4006,False,4558,2,1,,1,,TTF-C-01,tf,2014-05-19,19:24:00
4007,False,4559,1,1,,1,,TTF-C-01,tf,2014-05-19,22:39:00
4008,False,4560,1,1,,1,,TTF-C-01,tf,2014-05-19,12:30:00
4009,False,4561,1,1,,2,,TTF-D-25,tf,2014-05-19,18:17:00
4010,False,4563,1,1,,1,,ttf-C-27,tf,2014-05-19,18:14:00
4011,False,4563,2,1,,1,,ttf-C-27,tf,2014-05-19,18:14:00
4012,False,4568,1,1,,1,,ttf-B-07,tf,2014-05-19,19:36:00
4013,False,4568,2,1,,1,,ttf-B-07,tf,2014-05-19,19:36:00
4014,False,4569,1,1,,1,,ttf-B-07,tf,2014-05-19,20:16:00
4015,False,4569,2,1,,1,,ttf-B-07,tf,2014-05-19,20:16:00
4016,False,4569,3,4,,1,,ttf-B-07,tf,2014-05-19,20:16:00
4017,False,4574,1,1,,1,,Ttf-C-31,tf,2014-05-19,22:01:00
4018,False,4575,1,1,,1,,Ttf-C-31,tf,2014-05-19,22:39:00
4019,False,4576,1,1,,1,,Ttf-C-31,tf,2014-05-19,23:49:00
4020,False,4577,1,1,,1,,TTF-D-16,tf,2014-05-19,18:28:00
4021,False,4579,1,1,,1,,TTF-D-16,tf,2014-05-19,18:59:00
4022,False,4580,1,1,,1,,TTF-D-16,tf,2014-05-19,20:01:00
4023,False,4581,1,1,,1,,TTF-C-32,tf,2014-05-19,20:17:00
4024,False,4582,1,1,,1,,TTF-C-32,tf,2014-05-19,22:53:00
4025,False,4582,2,1,,1,,TTF-C-32,tf,2014-05-19,22:53:00
4026,False,4583,1,1,,1,,TTF-D-18,tf,2014-05-19,21:28:00
4027,False,4583,2,1,,1,,TTF-D-18,tf,2014-05-19,21:28:00
4028,False,4584,1,1,,1,,TTF-D-18,tf,2014-05-19,21:59:00
4029,False,4584,2,1,,1,,TTF-D-18,tf,2014-05-19,21:59:00
4030,False,4584,3,1,,1,,TTF-D-18,tf,2014-05-19,21:59:00
4031,False,4585,1,1,,1,,TTF-D-18,tf,2014-05-19,22:18:00
4032,False,4585,2,1,,1,,TTF-D-18,tf,2014-05-19,22:18:00
4033,False,4586,1,1,,1,,TTF-D-18,tf,2014-05-19,22:39:00
4034,False,4586,2,1,,1,,TTF-D-18,tf,2014-05-19,22:39:00
4035,False,4586,3,1,,1,,TTF-D-18,tf,2014-05-19,22:39:00
4036,False,4587,1,1,,1,,TTF-D-21,tf,2014-05-19,21:49:00
4037,False,4587,2,1,,1,,TTF-D-21,tf,2014-05-19,21:49:00
4038,False,4587,3,1,,1,,TTF-D-21,tf,2014-05-19,21:49:00
4039,False,4587,4,1,,1,,TTF-D-21,tf,2014-05-19,21:49:00
4040,False,4587,5,1,,1,,TTF-D-21,tf,2014-05-19,21:49:00
4041,False,4588,1,1,,1,,TTF-D-22,tf,2014-05-19,21:38:00
4042,False,4589,1,1,,2,,TTF-D-22,tf,2014-05-19,22:07:00
4043,False,4591,1,1,,1,,TTF-D-22,tf,2014-05-19,23:23:00
4044,False,4593,1,1,,1,,TTF-D-22,tf,2014-05-19,23:54:00
4045,False,4594,1,1,,1,,TTF-D-22,tf,2014-05-19,12:08:00
4046,False,4595,1,1,,1,,TTF-D-22,tf,2014-05-19,12:26:00
4047,False,4596,1,1,,1,,TTF-D-23,tf,2014-05-19,20:01:00
4048,False,4597,1,1,,1,,TTF-D-23,tf,2014-05-19,20:30:00
4049,False,4598,1,1,,1,,TTF-D-23,tf,2014-05-19,21:29:00
4050,False,4599,1,1,,1,,TTF-D-23,tf,2014-05-19,21:53:00
4051,False,4600,1,1,,1,,TTF-D-23,tf,2014-05-19,23:24:00
4052,False,4600,2,1,,1,,TTF-D-23,tf,2014-05-19,23:24:00
4053,False,4601,1,1,,1,,TTF-D-23,tf,2014-05-19,12:56:00
4054,False,4602,1,1,,1,,TTF-D-22,tf,2014-05-20,00:44:00
4055,False,4605,1,1,,1,,TTF-B-03,tf,2014-05-18,20:11:00
4056,False,4605,2,1,,1,,TTF-B-03,tf,2014-05-18,20:11:00
4057,False,4605,3,1,,1,,TTF-B-03,tf,2014-05-18,20:11:00
4058,False,4605,4,1,,1,,TTF-B-03,tf,2014-05-18,20:11:00
4059,False,4605,5,-1,,-1,,TTF-B-03,tf,2014-05-18,20:11:00
4060,False,4606,1,1,,1,,TTF-A-15,tf,2014-05-21,14:58:00
4061,False,4608,1,1,,1,,TTF-A-15,tf,2014-05-21,20:46:00
4062,False,4608,2,1,,1,,TTF-A-15,tf,2014-05-21,20:46:00
4063,False,4610,1,1,,1,,TTF-A-15,tf,2014-05-21,21:30:00
4064,False,4612,1,1,,1,,TTF-A-15,tf,2014-05-21,22:37:00
4065,False,4612,2,1,,1,,TTF-A-15,tf,2014-05-21,22:37:00
4066,False,4613,1,1,,1,,TTF-A-14,tf,2014-05-21,21:26:00
4067,False,4613,2,1,,1,,TTF-A-14,tf,2014-05-21,21:26:00
4068,False,4614,1,1,,1,,TTF-A-14,tf,2014-05-21,21:59:00
4069,False,4614,2,1,,1,,TTF-A-14,tf,2014-05-21,22:00:00
4070,False,4614,3,1,,1,,TTF-A-14,tf,2014-05-21,22:00:00
4071,False,4617,1,1,,1,,TTF-A-14,tf,2014-05-21,22:59:00
4072,False,4617,2,1,,1,,TTF-A-14,tf,2014-05-21,22:59:00
4073,False,4617,3,1,,1,,TTF-A-14,tf,2014-05-21,22:59:00
4074,False,4619,1,1,,1,,TTF-A-06,tf,2014-05-21,21:41:00
4075,False,4619,2,1,,1,,TTF-A-06,tf,2014-05-21,21:41:00
4076,False,4619,3,1,,1,,TTF-A-06,tf,2014-05-21,21:41:00
4077,False,4619,4,1,,1,,TTF-A-06,tf,2014-05-21,21:41:00
4078,False,4620,1,1,,1,,TTF-A-06,tf,2014-05-21,22:05:00
4079,False,4622,1,1,,1,,TTF-A-06,tf,2014-05-21,22:55:00
4080,False,4623,1,1,,1,,TTF-A-24,tf,2014-05-21,15:31:00
4081,False,4623,2,1,,1,,TTF-A-24,tf,2014-05-21,15:31:00
4082,False,4625,1,1,,1,,TTF-A-24,tf,2014-05-21,20:49:00
4083,False,4625,2,1,,1,,TTF-A-24,tf,2014-05-21,20:49:00
4084,False,4626,1,1,,1,,TTF-A-24,tf,2014-05-21,21:31:00
4085,False,4628,1,1,,1,,TTF-A-24,tf,2014-05-21,22:21:00
4086,False,4628,2,1,,1,,TTF-A-24,tf,2014-05-21,22:21:00
4087,False,4629,1,1,,1,,ttf-b-20,tf,2014-05-21,22:26:00
4088,False,4629,2,1,,1,,ttf-b-20,tf,2014-05-21,22:26:00
4089,False,4629,3,1,,1,,ttf-b-20,tf,2014-05-21,22:26:00
4090,False,4630,1,1,,1,,ttf-b-20,tf,2014-05-21,23:03:00
4091,False,4630,2,1,,1,,ttf-b-20,tf,2014-05-21,23:03:00
4092,False,4630,3,1,,1,,ttf-b-20,tf,2014-05-21,23:03:00
4093,False,4632,1,1,,1,,TTF-B-03,tf,2014-05-21,21:13:00
4094,False,4632,2,1,,1,,TTF-B-03,tf,2014-05-21,21:14:00
4095,False,4633,1,1,,1,,TTF-B-03,tf,2014-05-21,22:44:00
4096,False,4633,2,1,,1,,TTF-B-03,tf,2014-05-21,22:44:00
4097,False,4634,1,1,,1,,TTF-B-03,tf,2014-05-21,22:53:00
4098,False,4634,2,1,,1,,TTF-B-03,tf,2014-05-21,22:53:00
4099,False,4635,1,1,,1,,TTF-B-03,tf,2014-05-21,23:01:00
4100,False,4635,2,1,,1,,TTF-B-03,tf,2014-05-21,23:01:00
4101,False,4636,1,1,,1,,TTF-B-02,tf,2014-05-21,23:55:00
4102,False,4636,2,1,,1,,TTF-B-02,tf,2014-05-21,23:56:00
4103,False,4642,1,1,,1,,TTF-D-16,tf,2014-05-21,19:03:00
4104,False,4643,1,1,,1,,TTF-D-18,tf,2014-05-21,11:37:00
4105,False,4643,2,1,,1,,TTF-D-18,tf,2014-05-21,11:38:00
4106,False,4645,1,1,,1,,TTF-D-18,tf,2014-05-21,13:55:00
4107,False,4645,2,1,,1,,TTF-D-18,tf,2014-05-21,13:55:00
4108,False,4645,3,1,,1,,TTF-D-18,tf,2014-05-21,13:55:00
4109,False,4645,4,1,,1,,TTF-D-18,tf,2014-05-21,13:55:00
4110,False,4645,5,1,,1,,TTF-D-18,tf,2014-05-21,13:55:00
4111,False,4645,6,1,,1,,TTF-D-18,tf,2014-05-21,13:55:00
4112,False,4645,7,1,,1,,TTF-D-18,tf,2014-05-21,13:55:00
4113,False,4645,8,1,,1,,TTF-D-18,tf,2014-05-21,13:55:00
4114,False,4645,9,1,,1,,TTF-D-18,tf,2014-05-21,13:55:00
4115,False,4647,1,1,,1,,TTF-D-23,tf,2014-05-21,08:22:00
4116,False,4647,2,1,,1,,TTF-D-23,tf,2014-05-21,08:22:00
4117,False,4647,3,1,,1,,TTF-D-23,tf,2014-05-21,08:22:00
4118,False,4647,4,1,,1,,TTF-D-23,tf,2014-05-21,08:22:00
4119,False,4647,5,1,,1,,TTF-D-23,tf,2014-05-21,08:22:00
4120,False,4648,1,1,,1,,TTF-D-21,tf,2014-05-21,21:21:00
4121,False,4648,2,1,,1,,TTF-D-21,tf,2014-05-21,21:21:00
4122,False,4648,3,1,,1,,TTF-D-21,tf,2014-05-21,21:21:00
4123,False,4656,1,1,,1,,TTF-A-06,tf,2014-05-06,18:38:00
4124,False,4657,1,2,,2,,TTF-A-06,tf,2014-05-06,19:04:00
4125,False,4658,1,1,,2,,TTF-A-06,tf,2014-05-06,20:19:00
4126,False,4672,1,1,,2,,TTF-A-15,tf,2014-05-06,18:12:00
4127,False,4672,2,3,,2,,TTF-A-15,tf,2014-05-06,18:12:00
4128,False,4672,3,3,,2,,TTF-A-15,tf,2014-05-06,18:13:00
4129,False,4672,4,3,,2,,TTF-A-15,tf,2014-05-06,18:13:00
4130,False,4672,5,3,,2,,TTF-A-15,tf,2014-05-06,18:13:00
4131,False,4672,6,3,,2,,TTF-A-15,tf,2014-05-06,18:13:00
4132,False,4677,1,1,,1,,TTF-D-17,tf,2014-05-06,18:28:00
4133,False,4677,2,1,,1,,TTF-D-17,tf,2014-05-06,18:28:00
4134,False,4678,1,1,,1,,TTF-D-17,tf,2014-05-06,19:19:00
4135,False,4681,1,1,,2,,TTF-A-19,tf,2014-05-06,18:23:00
4136,False,4686,1,1,,1,,ttf-b-20,tf,2014-05-06,20:22:00
4137,False,4686,2,1,,1,,ttf-b-20,tf,2014-05-06,20:22:00
4138,False,4687,1,1,,1,,ttf-b-20,tf,2014-05-06,20:18:00
4139,False,4687,2,1,,1,,ttf-b-20,tf,2014-05-06,20:18:00
4140,False,4687,3,1,,1,,ttf-b-20,tf,2014-05-06,20:18:00
4141,False,4688,1,1,,1,,ttf-b-20,tf,2014-05-06,20:44:00
4142,False,4688,2,1,,1,,ttf-b-20,tf,2014-05-06,20:44:00
4143,False,4689,1,1,,1,,ttf-b-20,tf,2014-05-06,23:33:00
4144,False,4689,2,1,,1,,ttf-b-20,tf,2014-05-06,23:33:00
4145,False,3788,1,1,,1,,ttf-d-22,tf,2014-05-07,22:57:00
4146,False,3788,2,1,,1,,ttf-d-22,tf,2014-05-07,22:58:00
