person_id,is_labourer,household_id,person_num,relationship,relationship_other,nationality,nationality_other,gender,age,occ,occ_other,occ_sector,occ_sector_other,occ_level,occ_level_other,nol,license,auto_availability,interviewer_id,interviewer_company,interview_date,interview_time,code_hp
11352,False,5040,8,4,,1,,1,2,9,,<NA>,,<NA>,,2,2,3,TTF-A-14,tf,2014-05-31,18:48:00,504008
11353,False,5041,1,1,,1,,2,38,7,,<NA>,,<NA>,,2,1,1,TTF-A-14,tf,2014-05-31,19:32:00,504101
11354,False,5041,2,5,,1,,2,68,7,,<NA>,,<NA>,,2,2,3,TTF-A-14,tf,2014-05-31,19:32:00,504102
11355,False,5041,3,4,,1,,1,25,1,,5,,2,,2,1,1,TTF-A-14,tf,2014-05-31,19:33:00,504103
11356,False,5042,1,1,,1,,1,60,1,,1,,1,,2,1,1,TTF-E-33,tf,2014-05-31,13:48:00,504201
11357,False,5042,2,2,,1,,2,55,7,,<NA>,,<NA>,,2,1,1,TTF-E-33,tf,2014-05-31,13:50:00,504202
11358,False,5042,3,4,,1,,1,25,1,,4,,2,,2,1,1,TTF-E-33,tf,2014-05-31,13:51:00,504203
11359,False,5042,4,4,,1,,1,14,5,,<NA>,,<NA>,,1,2,3,TTF-E-33,tf,2014-05-31,13:52:00,504204
11360,False,5043,1,1,,5,,1,26,1,,7,Masjid Imam,3,,1,1,1,TTF-E-33,tf,2014-05-31,15:23:00,504301
11361,False,5043,2,2,,5,,2,26,7,,<NA>,,<NA>,,1,2,3,TTF-E-33,tf,2014-05-31,15:23:00,504302
11362,False,5043,3,4,,5,,2,7,5,,<NA>,,<NA>,,1,2,3,TTF-E-33,tf,2014-05-31,15:24:00,504303
11363,False,5043,4,4,,5,,2,6,5,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,15:25:00,504304
11364,False,5044,1,1,,1,,1,38,1,,1,,1,,2,1,1,TTF-E-33,tf,2014-05-31,17:13:00,504401
11365,False,5044,2,2,,1,,2,34,7,,<NA>,,<NA>,,2,1,1,TTF-E-33,tf,2014-05-31,17:15:00,504402
11366,False,5044,3,4,,1,,2,14,5,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,17:17:00,504403
11367,False,5044,4,4,,1,,2,11,5,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,17:17:00,504404
11368,False,5044,5,4,,1,,2,9,5,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,17:18:00,504405
11369,False,5044,6,4,,1,,2,8,5,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,17:19:00,504406
11370,False,5044,7,4,,1,,2,2,9,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,17:20:00,504407
11371,False,5045,1,1,,2,,1,32,1,,5,,1,,2,1,1,TTF-E-33,tf,2014-05-31,19:03:00,504501
11372,False,5045,2,2,,4,,2,28,1,,5,,2,,2,1,1,TTF-E-33,tf,2014-05-31,19:04:00,504502
11373,False,5045,3,4,,2,,1,8,5,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,19:05:00,504503
11374,False,5045,4,4,,2,,2,5,9,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,19:05:00,504504
11375,False,5045,5,4,,2,,2,3,9,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,19:06:00,504505
11376,False,5045,6,4,,2,,1,3,9,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,19:06:00,504506
11377,False,5046,1,1,,1,,1,77,1,,5,,1,,2,1,1,TTF-E-33,tf,2014-05-31,20:07:00,504601
11378,False,5046,2,4,,1,,1,31,1,,1,,1,,2,1,1,TTF-E-33,tf,2014-05-31,20:08:00,504602
11379,False,5046,3,4,,1,,1,30,1,,1,,1,,2,1,1,TTF-E-33,tf,2014-05-31,20:10:00,504603
11380,False,5046,4,4,,1,,1,26,1,,1,,1,,2,1,1,TTF-E-33,tf,2014-05-31,20:10:00,504604
11381,False,5046,5,4,,1,,1,33,1,,1,,1,,2,1,1,TTF-E-33,tf,2014-05-31,20:11:00,504605
11382,False,5046,6,2,,1,,2,55,7,,<NA>,,<NA>,,2,1,1,TTF-E-33,tf,2014-05-31,20:11:00,504606
11383,False,5046,7,4,,1,,2,23,1,,1,,1,,2,1,1,TTF-E-33,tf,2014-05-31,20:12:00,504607
11384,False,5046,8,4,,1,,2,7,5,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,20:13:00,504608
11385,False,5046,9,4,,1,,1,11,5,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,20:13:00,504609
11386,False,5047,1,1,,4,,1,45,1,,5,,1,,2,1,1,TTF-E-33,tf,2014-05-31,21:58:00,504701
11387,False,5047,2,2,,5,,2,34,1,,5,,2,,2,1,1,TTF-E-33,tf,2014-05-31,22:00:00,504702
11388,False,5047,3,4,,4,,1,1,9,,<NA>,,<NA>,,2,2,3,TTF-E-33,tf,2014-05-31,22:01:00,504703
11389,False,5048,1,1,,5,,1,43,1,,5,,5,own business,2,1,1,ttf-b-20,tf,2014-05-31,14:07:00,504801
11390,False,5048,2,2,,5,,2,38,7,,<NA>,,<NA>,,2,1,1,ttf-b-20,tf,2014-05-31,14:08:00,504802
11391,False,5048,3,4,,5,,1,21,3,,<NA>,,<NA>,,1,1,1,ttf-b-20,tf,2014-05-31,14:08:00,504803
11392,False,5048,4,4,,5,,1,13,5,,<NA>,,<NA>,,2,2,3,ttf-b-20,tf,2014-05-31,14:09:00,504804
11393,False,5048,5,4,,5,,1,16,3,,<NA>,,<NA>,,2,2,3,ttf-b-20,tf,2014-05-31,14:09:00,504805
11394,False,5048,6,4,,5,,1,12,5,,<NA>,,<NA>,,2,2,3,ttf-b-20,tf,2014-05-31,14:10:00,504806
11395,False,5050,1,1,,3,,1,45,1,,5,,1,,1,1,1,ttf-b-20,tf,2014-05-31,16:16:00,505001
11396,False,5050,2,2,,3,,2,37,7,,<NA>,,<NA>,,2,1,1,ttf-b-20,tf,2014-05-31,16:17:00,505002
11397,False,5050,3,4,,3,,2,13,5,,<NA>,,<NA>,,2,2,3,ttf-b-20,tf,2014-05-31,16:18:00,505003
11398,False,5050,4,4,,3,,2,10,5,,<NA>,,<NA>,,2,2,3,ttf-b-20,tf,2014-05-31,16:20:00,505004
11399,False,5050,5,4,,3,,2,6,5,,<NA>,,<NA>,,2,2,3,ttf-b-20,tf,2014-05-31,16:21:00,505005
11400,False,5051,1,1,,5,,1,32,1,,2,,3,,1,1,1,TTF-E-36,tf,2014-05-31,15:42:00,505101
11401,False,5051,2,2,,5,,2,33,1,,2,,3,,1,2,3,TTF-E-36,tf,2014-05-31,15:43:00,505102
11402,False,5051,3,6,,5,,2,29,1,,2,,3,,1,2,3,TTF-E-36,tf,2014-05-31,15:44:00,505103
11403,False,5052,1,1,,5,,1,32,1,,5,,3,,2,1,1,TTF-E-36,tf,2014-05-31,16:57:00,505201
11404,False,5053,1,1,,5,,1,34,1,,5,,3,,2,1,1,TTF-E-36,tf,2014-05-31,17:14:00,505301
11405,False,5053,2,2,,5,,2,31,7,,<NA>,,<NA>,,2,2,3,TTF-E-36,tf,2014-05-31,17:15:00,505302
11406,False,5053,3,4,,5,,2,3,9,Too Young,<NA>,,<NA>,,2,2,3,TTF-E-36,tf,2014-05-31,17:16:00,505303
11407,False,5054,1,1,,5,,1,36,1,,5,,3,,1,1,1,TTF-E-36,tf,2014-05-31,17:46:00,505401
11408,False,5054,2,2,,5,,2,32,7,,<NA>,,<NA>,,1,2,3,TTF-E-36,tf,2014-05-31,17:47:00,505402
11409,False,5054,3,4,,5,,1,7,5,,<NA>,,<NA>,,1,2,3,TTF-E-36,tf,2014-05-31,17:48:00,505403
11410,False,5055,1,1,,5,,1,34,1,,5,,2,,1,1,1,TTF-E-36,tf,2014-05-31,18:13:00,505501
11411,False,5055,2,2,,5,,2,29,1,,5,,3,,1,2,3,TTF-E-36,tf,2014-05-31,18:14:00,505502
11412,False,5055,3,4,,5,,1,2,9,too young,<NA>,,<NA>,,2,2,3,TTF-E-36,tf,2014-05-31,18:15:00,505503
11413,False,5056,1,1,,5,,1,32,1,,5,,2,,1,1,1,TTF-E-36,tf,2014-05-31,18:30:00,505601
11414,False,5056,2,2,,5,,2,30,1,,5,,3,,2,1,2,TTF-E-36,tf,2014-05-31,18:31:00,505602
11415,False,5056,3,4,,5,,1,1,9,Too Young,<NA>,,<NA>,,2,2,4,TTF-E-36,tf,2014-05-31,18:32:00,505603
11416,False,5057,1,1,,5,,1,45,1,,5,,3,,2,1,4,TTF-E-36,tf,2014-05-31,19:01:00,505701
11417,False,5057,2,9,,5,,1,45,1,,5,,4,,2,2,4,TTF-E-36,tf,2014-05-31,19:02:00,505702
11418,False,5057,3,9,,5,,1,52,1,,5,,4,,2,2,4,TTF-E-36,tf,2014-05-31,19:03:00,505703
11419,False,5057,4,9,,5,,1,46,1,,5,,4,,1,2,4,TTF-E-36,tf,2014-05-31,19:03:00,505704
11420,False,5057,5,9,,5,,1,36,1,,5,,4,,2,2,4,TTF-E-36,tf,2014-05-31,19:04:00,505705
11421,False,5057,6,9,,5,,1,45,1,,5,,4,,2,2,4,TTF-E-36,tf,2014-05-31,19:04:00,505706
11422,False,5059,1,1,,4,,1,62,1,,3,,2,,2,1,2,TTF-B-03,tf,2014-05-31,16:24:00,505901
11423,False,5059,2,2,,4,,2,53,1,,3,,2,,1,1,1,TTF-B-03,tf,2014-05-31,16:25:00,505902
11424,False,5059,3,4,,4,,2,25,1,,4,,2,,1,1,2,TTF-B-03,tf,2014-05-31,16:26:00,505903
11425,False,5060,1,1,,4,,1,38,1,,3,,2,,2,1,1,TTF-B-03,tf,2014-05-31,16:32:00,506001
11426,False,5060,2,2,,4,,2,33,7,,<NA>,,<NA>,,2,1,2,TTF-B-03,tf,2014-05-31,16:33:00,506002
11427,False,5060,3,4,,4,,1,6,5,,<NA>,,<NA>,,2,2,3,TTF-B-03,tf,2014-05-31,16:34:00,506003
11428,False,5060,4,4,,4,,2,2,9,,<NA>,,<NA>,,2,2,3,TTF-B-03,tf,2014-05-31,16:35:00,506004
11429,False,5061,1,1,,4,,1,59,1,,5,,1,,1,1,1,TTF-B-03,tf,2014-05-31,16:41:00,506101
11430,False,5061,2,2,,4,,2,56,7,,<NA>,,<NA>,,1,1,2,TTF-B-03,tf,2014-05-31,16:41:00,506102
11431,False,5062,1,1,,3,,1,40,1,,5,,1,,2,1,1,TTF-B-03,tf,2014-05-31,16:48:00,506201
11432,False,5062,2,2,,3,,2,35,7,,<NA>,,<NA>,,2,1,2,TTF-B-03,tf,2014-05-31,16:48:00,506202
11433,False,5062,3,4,,3,,1,17,5,,<NA>,,<NA>,,1,2,3,TTF-B-03,tf,2014-05-31,16:49:00,506203
11434,False,5062,4,4,,3,,1,12,5,,<NA>,,<NA>,,1,2,3,TTF-B-03,tf,2014-05-31,16:50:00,506204
11435,False,5064,1,1,,3,,1,47,1,,4,,1,,2,1,1,TTF-B-03,tf,2014-05-31,17:10:00,506401
11436,False,5064,2,2,,3,,2,42,7,,<NA>,,<NA>,,1,1,1,TTF-B-03,tf,2014-05-31,17:11:00,506402
11437,False,5064,3,4,,3,,2,23,3,,<NA>,,<NA>,,1,1,1,TTF-B-03,tf,2014-05-31,17:11:00,506403
11438,False,5064,4,4,,3,,1,20,2,,5,,3,,1,1,1,TTF-B-03,tf,2014-05-31,17:13:00,506404
11439,False,5064,5,4,,3,,1,13,5,,<NA>,,<NA>,,1,2,3,TTF-B-03,tf,2014-05-31,17:14:00,506405
11440,False,5065,1,1,,5,,1,34,1,,5,,1,,1,1,1,TTF-D-17,tf,2014-05-31,13:02:00,506501
11441,False,5065,2,2,,5,,2,32,7,,<NA>,,<NA>,,1,2,3,TTF-D-17,tf,2014-05-31,13:03:00,506502
11442,False,5066,1,1,,5,,1,28,1,,7,software engineer,2,,1,1,1,TTF-D-17,tf,2014-05-31,13:20:00,506601
11443,False,5066,2,5,,5,,1,62,1,,5,,1,,2,1,2,TTF-D-17,tf,2014-05-31,13:22:00,506602
11444,False,5066,3,2,,5,,2,58,7,,<NA>,,<NA>,,2,2,3,TTF-D-17,tf,2014-05-31,13:22:00,506603
11445,False,5067,1,1,,6,egyptian ,1,28,1,,7,Engineer,2,,2,1,1,TTF-D-17,tf,2014-05-31,14:21:00,506701
11446,False,5067,2,2,,6,Egyptian,2,28,7,,<NA>,,<NA>,,2,2,3,TTF-D-17,tf,2014-05-31,14:23:00,506702
11447,False,5067,3,4,,6,Egyptian ,1,4,9,,<NA>,,<NA>,,2,2,3,TTF-D-17,tf,2014-05-31,14:24:00,506703
11448,False,5068,1,1,,6,,1,30,1,,5,,1,,1,1,1,TTF-D-17,tf,2014-05-31,14:32:00,506801
11449,False,5068,2,2,,5,,2,28,1,,5,,1,,1,1,2,TTF-D-17,tf,2014-05-31,14:33:00,506802
11450,False,5081,1,1,,4,,1,53,1,,5,,1,,1,1,1,i436,i4,2014-05-31,16:22:00,508101
11451,False,5081,2,2,,4,,2,46,7,,<NA>,,<NA>,,1,1,1,i436,i4,2014-05-31,16:23:00,508102
11452,False,5081,3,4,,4,,2,15,5,,<NA>,,<NA>,,1,2,3,i436,i4,2014-05-31,16:24:00,508103
11453,False,5081,4,4,,4,,1,12,5,,<NA>,,<NA>,,1,2,3,i436,i4,2014-05-31,16:25:00,508104
11454,False,5082,1,1,,3,,1,45,1,,5,,1,,1,1,1,i436,i4,2014-05-31,17:44:00,508201
11455,False,5082,2,2,,3,,2,42,7,,<NA>,,<NA>,,1,1,1,i436,i4,2014-05-31,17:45:00,508202
11456,False,5082,3,4,,3,,1,15,5,,<NA>,,<NA>,,1,2,3,i436,i4,2014-05-31,17:46:00,508203
11457,False,5082,4,4,,3,,1,10,5,,<NA>,,<NA>,,1,2,3,i436,i4,2014-05-31,17:47:00,508204
11458,False,5084,1,1,,6,AFRICANS,1,46,1,,4,,1,,2,1,1,i436,i4,2014-05-31,19:49:00,508401
11459,False,5084,2,2,,6,AFRICANS,2,36,7,,<NA>,,<NA>,,2,1,1,i436,i4,2014-05-31,20:22:00,508402
11460,False,5084,3,4,,6,AFRICANS,2,13,5,,<NA>,,<NA>,,2,2,3,i436,i4,2014-05-31,20:24:00,508403
11461,False,5084,4,4,,6,AFRICANS,2,11,5,,<NA>,,<NA>,,1,2,3,i436,i4,2014-06-01,00:07:00,508404
11462,False,5084,5,4,,6,AFRICANS,1,17,3,,<NA>,,<NA>,,1,1,3,i436,i4,2014-06-01,00:08:00,508405
11463,False,5084,6,4,,6,AFRICANS,1,8,5,,<NA>,,<NA>,,2,2,4,i436,i4,2014-06-01,00:09:00,508406
11464,False,5084,7,4,,6,AFRICANS,1,10,5,,<NA>,,<NA>,,2,2,3,i436,i4,2014-06-01,00:10:00,508407
11465,False,5084,8,4,,6,AFRICANS,1,7,5,,<NA>,,<NA>,,2,2,3,i436,i4,2014-06-01,00:10:00,508408
11466,False,5085,1,1,,5,,1,32,1,,7,SERVICES PRIVATE,4,,1,1,1,TTF-C-01,tf,2014-05-31,11:47:00,508501
11467,False,5085,2,2,,5,,2,30,7,,<NA>,,<NA>,,1,2,4,TTF-C-01,tf,2014-05-31,11:48:00,508502
11468,False,5085,3,8,,5,,2,26,7,,<NA>,,<NA>,,1,2,4,TTF-C-01,tf,2014-05-31,11:49:00,508503
11469,False,5086,1,1,,5,,1,34,1,,7,SERVICES PRIVATE,3,,1,1,4,TTF-C-01,tf,2014-05-31,23:27:00,508601
11470,False,5086,2,7,,5,,1,35,1,,7,SERVICES PRIVATE,3,,1,2,4,TTF-C-01,tf,2014-05-31,23:28:00,508602
11471,False,5086,3,7,,5,,1,31,1,,7,SERVICES PRIVATE,3,,2,2,4,TTF-C-01,tf,2014-05-31,23:29:00,508603
11472,False,5086,4,7,,5,,1,27,1,,7,SERVICES PRIVATE,3,,1,2,4,TTF-C-01,tf,2014-05-31,23:29:00,508604
11473,False,5086,5,7,,5,,1,35,1,,7,SERVICES PRIVATE,3,,2,2,4,TTF-C-01,tf,2014-05-31,23:30:00,508605
11474,False,5086,6,7,,5,,1,40,1,,7,SERVICES PRIVATE,3,,2,2,4,TTF-C-01,tf,2014-05-31,23:30:00,508606
11475,False,5087,1,1,,5,,1,38,1,,7,SERVICES PRIVATE,3,,1,2,4,TTF-C-01,tf,2014-05-31,23:39:00,508701
11476,False,5087,2,7,,5,,1,24,1,,7,SERVICES PRIVATE,3,,1,2,4,TTF-C-01,tf,2014-05-31,23:40:00,508702
11477,False,5087,3,7,,5,,1,42,1,,7,SERVICES PRIVATE,3,,1,2,4,TTF-C-01,tf,2014-05-31,23:40:00,508703
11478,False,5087,4,7,,5,,1,36,1,,7,SERVICES PRIVATE,3,,2,2,4,TTF-C-01,tf,2014-05-31,23:41:00,508704
11479,False,5087,5,7,,5,,1,25,1,,7,SERVICES PRIVATE,3,,2,2,4,TTF-C-01,tf,2014-05-31,23:42:00,508705
11480,False,5087,6,7,,5,,1,29,1,,7,SERVICES PRIVATE,3,,1,2,4,TTF-C-01,tf,2014-05-31,23:42:00,508706
11481,False,5087,7,7,,5,,1,37,1,,7,SERVICES PRIVATE,3,,2,2,4,TTF-C-01,tf,2014-05-31,23:43:00,508707
11482,False,5087,8,7,,5,,1,25,1,,7,SERVICES PRIVATE,3,,1,1,4,TTF-C-01,tf,2014-05-31,23:44:00,508708
11483,False,5088,1,1,,5,,1,32,1,,7,SERVICES PRIVATE,3,,1,2,4,TTF-C-01,tf,2014-05-31,23:54:00,508801
11484,False,5088,2,7,,5,,1,35,1,,7,SERVICES PRIVATE,1,,1,2,4,TTF-C-01,tf,2014-05-31,23:55:00,508802
11485,False,5088,3,7,,5,,1,25,9,SERVICES PRIVATE,<NA>,,<NA>,,2,2,4,TTF-C-01,tf,2014-05-31,23:56:00,508803
11486,False,5088,4,7,,5,,1,22,1,,7,SERVICES PRIVATE,3,,1,2,4,TTF-C-01,tf,2014-05-31,23:56:00,508804
11487,False,5088,5,7,,5,,1,29,1,,7,SERVICES PRIVATE,3,,2,2,4,TTF-C-01,tf,2014-05-31,23:57:00,508805
11488,False,5088,6,7,,5,,1,40,1,,7,SERVICES PRIVATE,3,,2,2,4,TTF-C-01,tf,2014-05-31,23:58:00,508806
11489,False,5088,7,7,,5,,1,35,1,,7,SERVICES PRIVATE,3,,2,2,4,TTF-C-01,tf,2014-05-31,23:58:00,508807
11490,False,5092,1,1,,3,,1,32,1,,4,,2,,1,1,1,TTF-C-27,tf,2014-05-31,06:06:00,509201
11491,False,5092,2,2,,3,,2,32,7,,<NA>,,<NA>,,2,2,4,TTF-C-27,tf,2014-05-31,06:06:00,509202
11492,False,5092,3,4,,3,,2,2,9,child,<NA>,,<NA>,,2,2,4,TTF-C-27,tf,2014-05-31,06:07:00,509203
11493,False,5092,4,4,,3,,1,5,9,child,<NA>,,<NA>,,2,2,4,TTF-C-27,tf,2014-05-31,06:07:00,509204
11494,False,5092,5,4,,3,,2,1,9,baby,<NA>,,<NA>,,2,2,4,TTF-C-27,tf,2014-05-31,06:08:00,509205
11495,False,5094,1,1,,3,,1,33,1,,5,,2,,1,1,1,TTF-C-27,tf,2014-05-31,06:45:00,509401
11496,False,5094,2,2,,3,,2,30,7,,<NA>,,<NA>,,1,2,4,TTF-C-27,tf,2014-05-31,06:45:00,509402
11497,False,5094,3,4,,3,,2,2,9,child,<NA>,,<NA>,,2,2,4,TTF-C-27,tf,2014-05-31,06:46:00,509403
11498,False,5095,1,1,,2,,1,40,1,,7,private services,1,,2,1,1,Ttf-C-31,tf,2014-05-31,11:50:00,509501
11499,False,5095,2,2,,2,,2,35,7,,<NA>,,<NA>,,2,2,4,Ttf-C-31,tf,2014-05-31,11:51:00,509502
11500,False,5096,1,1,,5,,2,38,7,,<NA>,,<NA>,,2,1,4,Ttf-C-31,tf,2014-05-31,19:34:00,509601
11501,False,5096,2,3,,5,,1,42,1,,7,private services,1,,2,1,1,Ttf-C-31,tf,2014-05-31,19:35:00,509602
11502,False,5096,3,8,,5,,2,30,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,19:40:00,509603
11503,False,5096,4,4,,5,,1,10,5,,<NA>,,<NA>,,2,2,4,Ttf-C-31,tf,2014-05-31,19:40:00,509604
11504,False,5096,5,4,,5,,2,3,9,,<NA>,,<NA>,,2,2,4,Ttf-C-31,tf,2014-05-31,19:41:00,509605
11505,False,5096,6,4,,5,,2,1,9,,<NA>,,<NA>,,2,2,4,Ttf-C-31,tf,2014-05-31,19:41:00,509606
11506,False,5097,1,1,,5,,1,24,1,,7,private services,3,,2,1,1,Ttf-C-31,tf,2014-05-31,21:23:00,509701
11507,False,5097,2,7,,5,,1,23,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,21:25:00,509702
11508,False,5097,3,7,,5,,1,26,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,21:25:00,509703
11509,False,5097,4,7,,5,,1,29,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,21:26:00,509704
11510,False,5097,5,7,,5,,1,25,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,21:27:00,509705
11511,False,5097,6,7,,5,,1,28,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,21:28:00,509706
11512,False,5097,7,7,,5,,1,31,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,21:29:00,509707
11513,False,5097,8,7,,5,,1,25,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,21:30:00,509708
11514,False,5099,1,1,,5,,1,22,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,22:07:00,509901
11515,False,5099,2,7,,5,,1,40,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,22:07:00,509902
11516,False,5099,3,7,,5,,1,31,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,23:25:00,509903
11517,False,5099,4,7,,5,,1,28,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,23:25:00,509904
11518,False,5099,5,7,,5,,1,35,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,23:26:00,509905
11519,False,5099,6,7,,5,,1,24,1,,7,private services,3,,2,2,4,Ttf-C-31,tf,2014-05-31,23:26:00,509906
11520,False,5110,1,1,,5,,1,35,1,,5,,2,,1,2,4,TTF-D-22,tf,2014-05-31,01:31:00,511001
11521,False,5110,2,9,,5,,1,25,1,,4,,2,,1,2,4,TTF-D-22,tf,2014-05-31,01:32:00,511002
11522,False,5110,3,5,,5,,2,40,7,,<NA>,,<NA>,,1,2,4,TTF-D-22,tf,2014-05-31,01:32:00,511003
11523,False,5111,1,1,,5,,1,41,1,,5,,1,,1,2,4,TTF-D-22,tf,2014-05-31,01:35:00,511101
11524,False,5111,2,2,,5,,2,35,7,,<NA>,,<NA>,,1,2,4,TTF-D-22,tf,2014-05-31,01:36:00,511102
11525,False,5112,1,1,,5,,1,29,1,,4,,2,,1,1,1,TTF-D-22,tf,2014-05-31,01:39:00,511201
11526,False,5113,1,1,,5,,1,28,1,,5,,2,,1,2,4,TTF-D-22,tf,2014-05-31,01:42:00,511301
11527,False,5113,2,9,,5,,1,28,1,,5,,2,,1,2,4,TTF-D-22,tf,2014-05-31,01:43:00,511302
11528,False,5113,3,9,,5,,1,30,1,,5,,2,,1,2,4,TTF-D-22,tf,2014-05-31,01:43:00,511303
11529,False,5113,4,9,,5,,1,31,1,,4,,2,,1,2,4,TTF-D-22,tf,2014-05-31,01:44:00,511304
11530,False,5118,1,1,,5,,1,37,1,,5,,3,,1,2,4,TTF-D-22,tf,2014-05-31,03:04:00,511801
11531,False,5118,2,2,,5,,2,31,1,,5,,2,,1,2,4,TTF-D-22,tf,2014-05-31,03:05:00,511802
11532,False,5118,3,4,,5,,2,8,5,,<NA>,,<NA>,,1,2,4,TTF-D-22,tf,2014-05-31,03:05:00,511803
11533,False,5118,4,4,,5,,2,3,9,,<NA>,,<NA>,,2,2,4,TTF-D-22,tf,2014-05-31,03:06:00,511804
11534,False,5119,1,1,,5,,1,23,1,,5,,2,,1,2,4,TTF-E-35,tf,2014-05-31,15:01:00,511901
11535,False,5120,1,1,,6,Egypt,2,43,1,,3,,2,,1,1,1,TTF-E-35,tf,2014-05-31,16:02:00,512001
11536,False,5121,1,1,,5,,1,33,1,,5,,2,,2,1,1,TTF-E-35,tf,2014-05-31,20:16:00,512101
11537,False,5122,1,1,,5,,1,27,1,,7,Labour,3,,1,2,4,TTF-E-35,tf,2014-05-31,20:45:00,512201
11538,False,5123,1,9,,5,,1,29,1,,5,,2,,1,2,4,TTF-E-35,tf,2014-05-31,21:06:00,512301
11539,False,5123,2,9,,5,,1,27,1,,5,,2,,2,1,1,TTF-E-35,tf,2014-05-31,21:07:00,512302
11540,False,5123,3,9,,5,,1,29,1,,5,,2,,1,2,4,TTF-E-35,tf,2014-05-31,21:08:00,512303
11541,False,5123,4,9,,5,,1,29,1,,5,,2,,1,2,4,TTF-E-35,tf,2014-05-31,21:08:00,512304
11542,False,5123,5,9,,5,,1,29,1,,3,,2,,1,2,4,TTF-E-35,tf,2014-05-31,21:09:00,512305
11543,False,5124,1,1,,2,,1,63,1,,7,Journalist,2,,1,1,1,TTF-E-35,tf,2014-05-31,21:45:00,512401
11544,False,5125,1,9,,5,,1,42,1,,4,,3,,2,1,4,TTF-E-35,tf,2014-05-31,22:14:00,512501
11545,False,5125,2,9,,5,,1,21,1,,4,,3,,1,2,4,TTF-E-35,tf,2014-05-31,22:14:00,512502
11546,False,5126,1,9,,5,,1,25,1,,1,,3,,1,1,1,TTF-E-35,tf,2014-05-31,22:45:00,512601
11547,False,5126,2,9,,5,,1,37,1,,1,,3,,1,2,3,TTF-E-35,tf,2014-05-31,22:45:00,512602
11548,False,5126,3,9,,5,,1,39,1,,1,,3,,1,2,3,TTF-E-35,tf,2014-05-31,22:46:00,512603
11549,False,5127,1,1,,5,,1,34,1,,5,,2,,1,2,4,TTF-E-35,tf,2014-05-31,23:08:00,512701
11550,False,5127,2,2,,5,,2,34,7,,<NA>,,<NA>,,1,2,4,TTF-E-35,tf,2014-05-31,23:09:00,512702
11551,False,5128,1,1,,5,,1,21,3,,<NA>,,<NA>,,1,2,4,TTF-E-35,tf,2014-05-31,23:38:00,512801
11552,False,5129,1,9,,5,,1,38,1,,4,,3,,2,1,4,TTF-E-35,tf,2014-05-31,23:49:00,512901
11553,False,5129,2,9,,5,,1,45,1,,1,,3,,1,1,4,TTF-E-35,tf,2014-05-31,23:50:00,512902
11554,False,5129,3,9,,5,,1,32,1,,1,,3,,1,1,4,TTF-E-35,tf,2014-05-31,23:50:00,512903
11555,False,5129,4,9,,5,,1,35,8,,<NA>,Unemployed,<NA>,,1,2,4,TTF-E-35,tf,2014-05-31,23:51:00,512904
11556,False,5130,1,9,,5,,1,25,1,,4,,3,,2,1,1,TTF-E-34,tf,2014-05-31,15:08:00,513001
11557,False,5130,2,9,,5,,1,28,1,,4,,3,,2,1,1,TTF-E-34,tf,2014-05-31,15:09:00,513002
11558,False,5130,3,9,,5,,1,25,1,,4,,3,,2,1,1,TTF-E-34,tf,2014-05-31,15:10:00,513003
11559,False,5130,4,9,,5,,1,24,1,,4,,3,,2,1,1,TTF-E-34,tf,2014-05-31,15:11:00,513004
11560,False,5131,1,1,,3,,1,23,1,,3,,2,,1,2,4,TTF-E-34,tf,2014-05-31,17:03:00,513101
11561,False,5132,1,9,,5,,1,35,1,,4,,3,,1,1,1,TTF-E-34,tf,2014-05-31,17:22:00,513201
