vehicle_id,has_labourer,household_id,vehicle_num,vehtype,vehtype_other,veh_ownership,veh_ownership_other,interviewer_id,interviewer_company,interview_date,interview_time,person_id,wt
3725,0.0,4277,2.0,1,,2,,TTF-A-14,tf,2014-05-07,20:52:00,427702,1
3726,0.0,4282,1.0,1,,1,,TTF-A-15,tf,2014-05-07,20:27:00,428201,1
3727,0.0,4285,1.0,1,,1,,TTF-B-03,tf,2014-05-07,20:18:00,428501,1
3728,0.0,4285,2.0,1,,1,,TTF-B-03,tf,2014-05-07,20:18:00,428501,1
3729,0.0,4285,3.0,1,,1,,TTF-B-03,tf,2014-05-07,20:18:00,428501,1
3730,0.0,4285,4.0,1,,1,,TTF-B-03,tf,2014-05-07,20:19:00,428501,1
3731,0.0,4285,5.0,4,,1,,TTF-B-03,tf,2014-05-07,20:19:00,428501,1
3732,0.0,4285,6.0,4,,1,,TTF-B-03,tf,2014-05-07,20:19:00,428501,1
3733,0.0,4285,7.0,4,,1,,TTF-B-03,tf,2014-05-07,20:20:00,428501,1
3734,0.0,4286,1.0,1,,1,,TTF-B-03,tf,2014-05-07,12:06:00,428601,1
3735,0.0,4286,2.0,1,,1,,TTF-B-03,tf,2014-05-07,12:06:00,428601,1
3736,0.0,4292,1.0,1,,1,,TTF-B-28,tf,2014-05-07,12:35:00,429201,1
3737,0.0,4292,2.0,1,,1,,TTF-B-28,tf,2014-05-07,12:36:00,429201,1
3738,0.0,4295,1.0,1,,2,,Ttf-C-31,tf,2014-05-07,12:25:00,429502,1
3739,0.0,4296,1.0,1,,1,,TTF-B-07,tf,2014-05-07,18:40:00,429601,1
3740,0.0,4297,1.0,1,,1,,TTF-B-07,tf,2014-05-07,19:04:00,429701,1
3741,0.0,4311,1.0,1,,1,,TTF-C-29,tf,2014-05-07,20:40:00,431101,1
3742,0.0,4316,1.0,1,,1,,TTF-D-18,tf,2014-05-07,23:24:00,431601,1
3743,0.0,4317,1.0,1,,1,,TTF-D-21,tf,2014-05-07,15:32:00,431701,1
3744,0.0,4317,2.0,1,,1,,TTF-D-21,tf,2014-05-07,15:32:00,431701,1
3745,0.0,4317,3.0,1,,1,,TTF-D-21,tf,2014-05-07,15:32:00,431701,1
3746,0.0,4317,4.0,1,,1,,TTF-D-21,tf,2014-05-07,15:32:00,431701,1
3747,0.0,4317,5.0,1,,1,,TTF-D-21,tf,2014-05-07,15:32:00,431701,1
3748,0.0,4317,6.0,1,,1,,TTF-D-21,tf,2014-05-07,15:32:00,431701,1
3749,0.0,4317,7.0,1,,1,,TTF-D-21,tf,2014-05-07,15:32:00,431701,1
3750,0.0,4317,8.0,1,,1,,TTF-D-21,tf,2014-05-07,15:32:00,431701,1
3751,0.0,4317,9.0,1,,1,,TTF-D-21,tf,2014-05-07,15:32:00,431701,1
3752,0.0,4317,10.0,1,,1,,TTF-D-21,tf,2014-05-07,15:32:00,431701,1
3753,0.0,4321,1.0,1,,1,,TTF-A-15,tf,2014-05-15,17:42:00,432101,1
3754,0.0,4321,2.0,1,,1,,TTF-A-15,tf,2014-05-15,17:42:00,432101,1
3755,0.0,4323,1.0,1,,1,,TTF-A-15,tf,2014-05-15,18:47:00,432301,1
3756,0.0,4324,1.0,1,,1,,TTF-A-15,tf,2014-05-15,19:13:00,432401,1
3757,0.0,4325,1.0,1,,1,,TTF-A-15,tf,2014-05-15,20:42:00,432501,1
3758,0.0,4325,2.0,1,,1,,TTF-A-15,tf,2014-05-15,20:42:00,432501,1
3759,0.0,4327,1.0,1,,1,,TTF-A-24,tf,2014-05-15,17:29:00,432701,1
3760,0.0,4327,2.0,1,,1,,TTF-A-24,tf,2014-05-15,17:29:00,432701,1
3761,0.0,4328,1.0,1,,1,,TTF-A-24,tf,2014-05-15,18:55:00,432801,1
3762,0.0,4329,1.0,1,,1,,TTF-A-24,tf,2014-05-15,20:44:00,432901,1
3763,0.0,4331,1.0,1,,2,,TTF-A-24,tf,2014-05-15,21:36:00,433102,1
3764,0.0,4332,1.0,1,,1,,TTF-A-24,tf,2014-05-15,21:51:00,433201,1
3765,0.0,4332,2.0,1,,1,,TTF-A-24,tf,2014-05-15,21:51:00,433201,1
3766,0.0,4336,1.0,1,,1,,TTF-A-08,tf,2014-05-15,20:46:00,433601,1
3767,0.0,4336,2.0,1,,2,,TTF-A-08,tf,2014-05-15,20:46:00,433602,1
3768,0.0,4338,1.0,1,,1,,TTF-A-08,tf,2014-05-15,22:02:00,433801,1
3769,0.0,4339,1.0,1,,1,,TTF-A-08,tf,2014-05-15,23:13:00,433901,1
3770,0.0,4339,2.0,1,,1,,TTF-A-08,tf,2014-05-15,23:13:00,433901,1
3771,0.0,4341,1.0,1,,1,,TTF-A-06,tf,2014-05-15,19:36:00,434101,1
3772,0.0,4342,1.0,1,,1,,TTF-A-06,tf,2014-05-15,20:23:00,434201,1
3773,0.0,4342,2.0,1,,1,,TTF-A-06,tf,2014-05-15,20:23:00,434201,1
3774,0.0,4342,3.0,1,,1,,TTF-A-06,tf,2014-05-15,20:23:00,434201,1
3775,0.0,4343,1.0,1,,1,,TTF-A-06,tf,2014-05-15,20:54:00,434301,1
3776,0.0,4343,2.0,1,,1,,TTF-A-06,tf,2014-05-15,20:54:00,434301,1
3777,0.0,4343,3.0,1,,1,,TTF-A-06,tf,2014-05-15,20:54:00,434301,1
3778,0.0,4345,1.0,1,,1,,TTF-A-14,tf,2014-05-15,19:33:00,434501,1
3779,0.0,4345,2.0,1,,1,,TTF-A-14,tf,2014-05-15,19:33:00,434501,1
3780,0.0,4346,1.0,1,,1,,TTF-A-14,tf,2014-05-15,20:01:00,434601,1
3781,0.0,4347,1.0,1,,1,,TTF-A-14,tf,2014-05-15,20:12:00,434701,1
3782,0.0,4348,1.0,1,,1,,TTF-A-14,tf,2014-05-15,20:30:00,434801,1
3783,0.0,4350,1.0,1,,1,,TTF-A-14,tf,2014-05-15,21:08:00,435001,1
3784,0.0,4350,2.0,1,,1,,TTF-A-14,tf,2014-05-15,21:08:00,435001,1
3785,0.0,4351,1.0,1,,1,,TTF-A-14,tf,2014-05-15,21:28:00,435101,1
3786,0.0,4351,2.0,1,,1,,TTF-A-14,tf,2014-05-15,21:28:00,435101,1
3787,0.0,4352,1.0,1,,1,,TTF-A-14,tf,2014-05-15,21:49:00,435201,1
3788,0.0,4355,1.0,1,,1,,TTF-A-14,tf,2014-05-15,22:13:00,435501,1
3789,0.0,4356,1.0,1,,1,,ttf-b-20,tf,2014-05-15,20:47:00,435601,1
3790,0.0,4356,2.0,1,,1,,ttf-b-20,tf,2014-05-15,20:47:00,435601,1
3791,0.0,4356,3.0,1,,1,,ttf-b-20,tf,2014-05-15,20:47:00,435601,1
3792,0.0,4356,4.0,1,,1,,ttf-b-20,tf,2014-05-15,20:48:00,435601,1
3793,0.0,4358,1.0,1,,1,,ttf-b-20,tf,2014-05-15,16:38:00,435801,1
3794,0.0,4358,2.0,1,,1,,ttf-b-20,tf,2014-05-15,16:38:00,435801,1
3795,0.0,4361,1.0,1,,1,,TTF-B-28,tf,2014-05-15,15:37:00,436101,1
3796,0.0,4361,2.0,1,,1,,TTF-B-28,tf,2014-05-15,15:37:00,436101,1
3797,0.0,4366,1.0,1,,1,,TTF-B-03,tf,2014-05-15,00:15:00,436601,1
3798,0.0,4372,1.0,1,,1,,TTF-B-02,tf,2014-05-15,21:58:00,437201,1
3799,0.0,4372,2.0,1,,1,,TTF-B-02,tf,2014-05-15,21:58:00,437201,1
3800,0.0,4372,3.0,1,,1,,TTF-B-02,tf,2014-05-15,21:58:00,437201,1
3801,0.0,4372,4.0,1,,1,,TTF-B-02,tf,2014-05-15,21:59:00,437201,1
3802,0.0,4372,5.0,1,,1,,TTF-B-02,tf,2014-05-15,21:59:00,437201,1
3803,0.0,4372,6.0,1,,1,,TTF-B-02,tf,2014-05-15,21:59:00,437201,1
3804,0.0,4377,1.0,1,,1,,Ttf-C-31,tf,2014-05-15,20:25:00,437701,1
3805,0.0,4380,1.0,1,,1,,Ttf-C-31,tf,2014-05-15,00:22:00,438001,1
3806,0.0,4383,1.0,1,,2,,TTF-B-07,tf,2014-05-15,20:02:00,438302,1
3807,0.0,4384,1.0,1,,2,,TTF-D-25,tf,2014-05-15,18:16:00,438402,1
3808,0.0,4388,1.0,1,,1,,ttf-c-29,tf,2014-05-15,19:29:00,438801,1
3809,0.0,4388,2.0,1,,1,,ttf-c-29,tf,2014-05-15,19:30:00,438801,1
3810,0.0,4389,1.0,1,,1,,TTF-C-32,tf,2014-05-15,18:57:00,438901,1
3811,0.0,4392,1.0,1,,1,,TTF-D-21,tf,2014-05-15,21:59:00,439201,1
3812,0.0,4392,2.0,1,,1,,TTF-D-21,tf,2014-05-15,21:59:00,439201,1
3813,0.0,4393,1.0,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00,439301,1
3814,0.0,4393,2.0,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00,439301,1
3815,0.0,4393,3.0,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00,439301,1
3816,0.0,4393,4.0,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00,439301,1
3817,0.0,4393,5.0,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00,439301,1
3818,0.0,4393,6.0,1,,1,,TTF-D-23,tf,2014-05-15,19:31:00,439301,1
3819,0.0,4399,1.0,1,,1,,TTF-A-15,tf,2014-05-17,12:48:00,439901,1
3820,0.0,4400,1.0,1,,1,,TTF-A-15,tf,2014-05-17,13:19:00,440001,1
3821,0.0,4401,1.0,1,,1,,TTF-A-15,tf,2014-05-17,13:45:00,440101,1
3822,0.0,4401,2.0,1,,1,,TTF-A-15,tf,2014-05-17,13:45:00,440101,1
3823,0.0,4402,1.0,1,,1,,TTF-A-15,tf,2014-05-17,14:26:00,440201,1
3824,0.0,4403,1.0,1,,1,,TTF-A-15,tf,2014-05-17,14:38:00,440301,1
3825,0.0,4406,1.0,1,,2,,TTF-A-15,tf,2014-05-17,17:21:00,440602,1
3826,0.0,4407,1.0,1,,1,,TTF-A-15,tf,2014-05-17,18:21:00,440701,1
3827,0.0,4407,2.0,1,,1,,TTF-A-15,tf,2014-05-17,18:21:00,440701,1
3828,0.0,4409,1.0,1,,1,,TTF-A-15,tf,2014-05-17,19:03:00,440901,1
3829,0.0,4409,2.0,1,,1,,TTF-A-15,tf,2014-05-17,19:03:00,440901,1
3830,0.0,4410,1.0,1,,1,,TTF-A-15,tf,2014-05-17,19:28:00,441001,1
3831,0.0,4412,1.0,1,,1,,TTF-A-14,tf,2014-05-17,12:58:00,441201,1
3832,0.0,4413,1.0,1,,1,,TTF-A-14,tf,2014-05-17,13:11:00,441301,1
3833,0.0,4413,2.0,1,,2,,TTF-A-14,tf,2014-05-17,13:11:00,441302,1
3834,0.0,4416,1.0,1,,2,,TTF-A-14,tf,2014-05-17,14:19:00,441602,1
3835,0.0,4418,1.0,1,,2,,TTF-A-14,tf,2014-05-17,14:47:00,441802,1
3836,0.0,4419,1.0,1,,1,,TTF-A-14,tf,2014-05-17,14:59:00,441901,1
3837,0.0,4419,2.0,1,,1,,TTF-A-14,tf,2014-05-17,14:59:00,441901,1
3838,0.0,4421,1.0,1,,1,,TTF-A-14,tf,2014-05-17,15:30:00,442101,1
3839,0.0,4421,2.0,1,,1,,TTF-A-14,tf,2014-05-17,15:30:00,442101,1
3840,0.0,4423,1.0,1,,1,,TTF-A-14,tf,2014-05-17,16:15:00,442301,1
3841,0.0,4424,1.0,2,,2,,TTF-A-24,tf,2014-05-17,12:55:00,442402,1
3842,0.0,4425,1.0,1,,1,,TTF-A-24,tf,2014-05-17,13:55:00,442501,1
3843,0.0,4425,2.0,1,,1,,TTF-A-24,tf,2014-05-17,13:55:00,442501,1
3844,0.0,4425,3.0,1,,1,,TTF-A-24,tf,2014-05-17,13:56:00,442501,1
3845,0.0,4426,1.0,1,,1,,TTF-A-24,tf,2014-05-17,14:24:00,442601,1
3846,0.0,4427,1.0,1,,1,,TTF-A-24,tf,2014-05-17,14:43:00,442701,1
3847,0.0,4427,2.0,1,,1,,TTF-A-24,tf,2014-05-17,14:43:00,442701,1
3848,0.0,4429,1.0,1,,1,,TTF-A-24,tf,2014-05-17,16:29:00,442901,1
3849,0.0,4432,1.0,1,,1,,TTF-A-08,tf,2014-05-17,14:33:00,443201,1
3850,0.0,4432,2.0,1,,1,,TTF-A-08,tf,2014-05-17,14:33:00,443201,1
3851,0.0,4433,1.0,1,,1,,TTF-A-08,tf,2014-05-17,15:58:00,443301,1
3852,0.0,4433,2.0,1,,2,,TTF-A-08,tf,2014-05-17,15:59:00,443302,1
3853,0.0,4434,1.0,1,,1,,TTF-A-08,tf,2014-05-17,17:01:00,443401,1
3854,0.0,4434,2.0,1,,1,,TTF-A-08,tf,2014-05-17,17:01:00,443401,1
3855,0.0,4435,1.0,1,,1,,TTF-A-08,tf,2014-05-17,18:03:00,443501,1
3856,0.0,4435,2.0,1,,1,,TTF-A-08,tf,2014-05-17,18:04:00,443501,1
3857,0.0,4435,3.0,1,,1,,TTF-A-08,tf,2014-05-17,18:04:00,443501,1
3858,0.0,4436,1.0,1,,1,,TTF-A-08,tf,2014-05-17,19:17:00,443601,1
3859,0.0,4436,2.0,1,,1,,TTF-A-08,tf,2014-05-17,19:18:00,443601,1
3860,0.0,4437,1.0,1,,1,,TTF-A-06,tf,2014-05-17,13:39:00,443701,1
3861,0.0,4437,2.0,1,,1,,TTF-A-06,tf,2014-05-17,13:39:00,443701,1
3862,0.0,4437,3.0,1,,1,,TTF-A-06,tf,2014-05-17,13:39:00,443701,1
3863,0.0,4438,1.0,1,,1,,TTF-A-06,tf,2014-05-17,15:08:00,443801,1
3864,0.0,4440,1.0,1,,1,,TTF-A-06,tf,2014-05-17,16:29:00,444001,1
3865,0.0,4440,2.0,1,,1,,TTF-A-06,tf,2014-05-17,16:29:00,444001,1
3866,0.0,4441,1.0,1,,1,,TTF-A-06,tf,2014-05-17,17:22:00,444101,1
3867,0.0,4442,1.0,1,,1,,TTF-A-06,tf,2014-05-17,17:48:00,444201,1
3868,0.0,4443,1.0,1,,1,,TTF-A-06,tf,2014-05-17,18:33:00,444301,1
3869,0.0,4444,1.0,1,,1,,TTF-A-06,tf,2014-05-17,18:47:00,444401,1
3870,0.0,4444,2.0,1,,1,,TTF-A-06,tf,2014-05-17,18:48:00,444401,1
3871,0.0,4446,1.0,1,,1,,TTF-A-06,tf,2014-05-17,19:46:00,444601,1
3872,0.0,4446,2.0,1,,1,,TTF-A-06,tf,2014-05-17,19:46:00,444601,1
3873,0.0,4447,1.0,1,,1,,TTF-C-32,tf,2014-05-17,15:35:00,444701,1
3874,0.0,4447,2.0,1,,1,,TTF-C-32,tf,2014-05-17,15:35:00,444701,1
3875,0.0,4451,1.0,1,,1,,TTF-D-16,tf,2014-05-17,14:08:00,445101,1
3876,0.0,4451,2.0,1,,1,,TTF-D-16,tf,2014-05-17,14:08:00,445101,1
3877,0.0,4451,3.0,1,,1,,TTF-D-16,tf,2014-05-17,14:08:00,445101,1
3878,0.0,4451,4.0,1,,2,,TTF-D-16,tf,2014-05-17,14:08:00,445102,1
3879,0.0,4453,1.0,1,,1,,TTF-D-18,tf,2014-05-17,19:54:00,445301,1
3880,0.0,4453,2.0,1,,1,,TTF-D-18,tf,2014-05-17,19:54:00,445301,1
3881,0.0,4453,3.0,1,,1,,TTF-D-18,tf,2014-05-17,19:54:00,445301,1
3882,0.0,4453,4.0,1,,1,,TTF-D-18,tf,2014-05-17,19:54:00,445301,1
3883,0.0,4455,1.0,1,,1,,TTF-D-18,tf,2014-05-17,23:48:00,445501,1
3884,0.0,4455,2.0,1,,1,,TTF-D-18,tf,2014-05-17,23:48:00,445501,1
3885,0.0,4455,3.0,1,,1,,TTF-D-18,tf,2014-05-17,23:48:00,445501,1
3886,0.0,4455,4.0,1,,1,,TTF-D-18,tf,2014-05-17,23:48:00,445501,1
3887,0.0,4458,1.0,1,,1,,TTF-D-22,tf,2014-05-17,16:13:00,445801,1
3888,0.0,4458,2.0,1,,1,,TTF-D-22,tf,2014-05-17,16:13:00,445801,1
3889,0.0,4458,3.0,1,,1,,TTF-D-22,tf,2014-05-17,16:13:00,445801,1
3890,0.0,4458,4.0,1,,1,,TTF-D-22,tf,2014-05-17,16:13:00,445801,1
3891,0.0,4458,5.0,1,,1,,TTF-D-22,tf,2014-05-17,16:13:00,445801,1
3892,0.0,4459,1.0,1,,1,,TTF-D-22,tf,2014-05-17,17:35:00,445901,1
3893,0.0,4459,2.0,1,,1,,TTF-D-22,tf,2014-05-17,17:36:00,445901,1
3894,0.0,4459,3.0,1,,1,,TTF-D-22,tf,2014-05-17,17:36:00,445901,1
3895,0.0,4460,1.0,1,,1,,TTF-D-22,tf,2014-05-17,18:53:00,446001,1
3896,0.0,4460,2.0,1,,1,,TTF-D-22,tf,2014-05-17,18:53:00,446001,1
3897,0.0,4467,1.0,1,,1,,TTF-C-27,tf,2014-05-17,12:25:00,446701,1
3898,0.0,4469,1.0,-1,,-1,,TTF-C-27,tf,2014-05-17,15:54:00,-1,1
3899,0.0,4471,1.0,1,,1,,ttf-c-29,tf,2014-05-17,12:17:00,447101,1
3900,0.0,4473,1.0,1,,1,,ttf-c-29,tf,2014-05-17,14:00:00,447301,1
3901,0.0,4473,2.0,1,,1,,ttf-c-29,tf,2014-05-17,14:00:00,447301,1
3902,0.0,4475,1.0,1,,1,,ttf-B-07,tf,2014-05-17,13:04:00,447501,1
3903,0.0,4475,2.0,1,,1,,ttf-B-07,tf,2014-05-17,13:05:00,447501,1
3904,0.0,4475,3.0,1,,1,,ttf-B-07,tf,2014-05-17,13:05:00,447501,1
3905,0.0,4478,1.0,1,,1,,TTF-C-01,tf,2014-05-17,13:42:00,447801,1
3906,0.0,4479,1.0,1,,1,,TTF-C-01,tf,2014-05-17,14:34:00,447901,1
3907,0.0,4479,2.0,1,,4,SON,TTF-C-01,tf,2014-05-17,14:34:00,447904,1
3908,0.0,4489,1.0,1,,1,,ttf-b-28,tf,2014-05-17,23:37:00,448901,1
3909,0.0,4489,2.0,1,,1,,ttf-b-28,tf,2014-05-17,23:37:00,448901,1
3910,0.0,4489,3.0,1,,1,,ttf-b-28,tf,2014-05-17,23:37:00,448901,1
3911,0.0,4489,4.0,1,,1,,ttf-b-28,tf,2014-05-17,23:37:00,448901,1
3912,0.0,4490,1.0,1,,1,,ttf-b-28,tf,2014-05-17,00:10:00,449001,1
3913,0.0,4493,1.0,1,,1,,ttf-b-28,tf,2014-05-17,00:56:00,449301,1
3914,0.0,4493,2.0,1,,1,,ttf-b-28,tf,2014-05-17,00:56:00,449301,1
3915,0.0,4494,1.0,1,,1,,TTF-D-17,tf,2014-05-17,11:58:00,449401,1
3916,0.0,4494,2.0,1,,1,,TTF-D-17,tf,2014-05-17,11:58:00,449401,1
3917,0.0,4497,1.0,1,,1,,TTF-D-17,tf,2014-05-17,16:13:00,449701,1
3918,0.0,4501,1.0,1,,1,,ttf-b-20,tf,2014-05-17,01:20:00,450101,1
3919,0.0,4501,2.0,1,,1,,ttf-b-20,tf,2014-05-17,01:20:00,450101,1
3920,0.0,4502,1.0,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00,450201,1
3921,0.0,4502,2.0,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00,450201,1
3922,0.0,4502,3.0,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00,450201,1
3923,0.0,4502,4.0,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00,450201,1
3924,0.0,4502,5.0,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00,450201,1
3925,0.0,4502,6.0,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00,450201,1
3926,0.0,4502,7.0,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00,450201,1
3927,0.0,4502,8.0,1,,1,,ttf-b-20,tf,2014-05-17,10:25:00,450201,1
3928,0.0,4504,1.0,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00,450401,1
3929,0.0,4504,2.0,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00,450401,1
3930,0.0,4504,3.0,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00,450401,1
3931,0.0,4504,4.0,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00,450401,1
3932,0.0,4504,5.0,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00,450401,1
3933,0.0,4504,6.0,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00,450401,1
3934,0.0,4504,7.0,1,,1,,TTF-B-02,tf,2014-05-17,23:17:00,450401,1
3935,0.0,4507,1.0,1,,1,,TTF-D-21,tf,2014-05-17,23:00:00,450701,1
3936,0.0,4507,2.0,1,,1,,TTF-D-21,tf,2014-05-17,23:00:00,450701,1
3937,0.0,4507,3.0,1,,1,,TTF-D-21,tf,2014-05-17,23:00:00,450701,1
3938,0.0,4507,4.0,1,,1,,TTF-D-21,tf,2014-05-17,23:00:00,450701,1
3939,0.0,4509,1.0,1,,1,,TTF-A-15,tf,2014-05-19,19:03:00,450901,1
3940,0.0,4510,1.0,1,,1,,TTF-A-15,tf,2014-05-19,19:23:00,451001,1
3941,0.0,4511,1.0,1,,1,,TTF-A-15,tf,2014-05-19,19:58:00,451101,1
3942,0.0,4512,1.0,1,,1,,TTF-A-15,tf,2014-05-19,20:12:00,451201,1
3943,0.0,4514,1.0,1,,1,,TTF-A-15,tf,2014-05-19,21:27:00,451401,1
3944,0.0,4514,2.0,1,,2,,TTF-A-15,tf,2014-05-19,21:27:00,451402,1
3945,0.0,4514,3.0,1,,2,,TTF-A-15,tf,2014-05-19,21:27:00,451402,1
3946,0.0,4514,4.0,1,,2,,TTF-A-15,tf,2014-05-19,21:27:00,451402,1
3947,0.0,4516,1.0,1,,1,,TTF-A-24,tf,2014-05-19,19:18:00,451601,1
3948,0.0,4517,1.0,1,,1,,TTF-A-24,tf,2014-05-19,19:58:00,451701,1
3949,0.0,4518,1.0,1,,1,,TTF-A-24,tf,2014-05-19,20:22:00,451801,1
3950,0.0,4518,2.0,1,,1,,TTF-A-24,tf,2014-05-19,20:22:00,451801,1
3951,0.0,4519,1.0,1,,1,,TTF-A-24,tf,2014-05-19,21:25:00,451901,1
3952,0.0,4520,1.0,1,,1,,TTF-A-24,tf,2014-05-19,21:52:00,452001,1
3953,0.0,4521,1.0,1,,2,,TTF-A-24,tf,2014-05-19,22:20:00,452102,1
3954,0.0,4521,2.0,1,,2,,TTF-A-24,tf,2014-05-19,22:20:00,452102,1
3955,0.0,4522,1.0,1,,1,,TTF-A-19,tf,2014-05-19,18:35:00,452201,1
3956,0.0,4524,1.0,1,,1,,TTF-A-19,tf,2014-05-19,18:52:00,452401,1
3957,0.0,4524,2.0,1,,1,,TTF-A-19,tf,2014-05-19,18:52:00,452401,1
3958,0.0,4525,1.0,1,,1,,TTF-A-19,tf,2014-05-19,19:49:00,452501,1
3959,0.0,4526,1.0,1,,1,,TTF-A-19,tf,2014-05-19,20:35:00,452601,1
3960,0.0,4526,2.0,1,,2,,TTF-A-19,tf,2014-05-19,20:35:00,452602,1
3961,0.0,4527,1.0,1,,1,,TTF-A-06,tf,2014-05-19,21:24:00,452701,1
3962,0.0,4527,2.0,1,,1,,TTF-A-06,tf,2014-05-19,21:24:00,452701,1
3963,0.0,4531,1.0,1,,1,,TTF-A-06,tf,2014-05-19,22:31:00,453101,1
3964,0.0,4532,1.0,1,,1,,TTF-A-06,tf,2014-05-19,22:49:00,453201,1
3965,0.0,4532,2.0,1,,2,,TTF-A-06,tf,2014-05-19,22:49:00,453202,1
3966,0.0,4533,1.0,1,,1,,TTF-A-14,tf,2014-05-19,18:30:00,453301,1
3967,0.0,4534,1.0,1,,1,,TTF-A-14,tf,2014-05-19,18:42:00,453401,1
3968,0.0,4534,2.0,1,,1,,TTF-A-14,tf,2014-05-19,18:42:00,453401,1
3969,0.0,4535,1.0,1,,1,,TTF-A-14,tf,2014-05-19,19:52:00,453501,1
3970,0.0,4535,2.0,1,,1,,TTF-A-14,tf,2014-05-19,19:52:00,453501,1
3971,0.0,4536,1.0,1,,1,,TTF-A-14,tf,2014-05-19,20:13:00,453601,1
3972,0.0,4536,2.0,1,,2,,TTF-A-14,tf,2014-05-19,20:13:00,453602,1
3973,0.0,4537,1.0,1,,2,,TTF-A-14,tf,2014-05-19,21:10:00,453702,1
3974,0.0,4538,1.0,1,,2,,TTF-A-14,tf,2014-05-19,21:26:00,453802,1
3975,0.0,4541,1.0,1,,3,,TTF-A-14,tf,2014-05-19,22:37:00,454103,1
3976,0.0,4542,1.0,1,,1,,ttf-b-20,tf,2014-05-19,22:14:00,454201,1
3977,0.0,4542,2.0,1,,1,,ttf-b-20,tf,2014-05-19,22:15:00,454201,1
3978,0.0,4542,3.0,1,,1,,ttf-b-20,tf,2014-05-19,22:15:00,454201,1
3979,0.0,4542,4.0,1,,1,,ttf-b-20,tf,2014-05-19,22:15:00,454201,1
3980,0.0,4543,1.0,1,,1,,ttf-b-20,tf,2014-05-19,12:08:00,454301,1
3981,0.0,4543,2.0,1,,1,,ttf-b-20,tf,2014-05-19,12:08:00,454301,1
3982,0.0,4543,3.0,1,,1,,ttf-b-20,tf,2014-05-19,12:08:00,454301,1
3983,0.0,4543,4.0,1,,1,,ttf-b-20,tf,2014-05-19,12:08:00,454301,1
3984,0.0,4544,1.0,1,,1,,ttf-b-20,tf,2014-05-19,13:16:00,454401,1
3985,0.0,4544,2.0,1,,1,,ttf-b-20,tf,2014-05-19,13:17:00,454401,1
3986,0.0,4545,1.0,1,,1,,ttf-b-28,tf,2014-05-19,23:55:00,454501,1
3987,0.0,4545,2.0,1,,1,,ttf-b-28,tf,2014-05-19,23:55:00,454501,1
3988,0.0,4550,1.0,1,,1,,TTF-B-03,tf,2014-05-19,21:31:00,455001,1
3989,0.0,4550,2.0,1,,1,,TTF-B-03,tf,2014-05-19,21:31:00,455001,1
3990,0.0,4550,3.0,1,,1,,TTF-B-03,tf,2014-05-19,21:31:00,455001,1
3991,0.0,4550,4.0,1,,1,,TTF-B-03,tf,2014-05-19,21:31:00,455001,1
3992,0.0,4550,5.0,1,,1,,TTF-B-03,tf,2014-05-19,21:31:00,455001,1
3993,0.0,4552,1.0,1,,1,,TTF-B-02,tf,2014-05-19,21:34:00,455201,1
3994,0.0,4552,2.0,1,,1,,TTF-B-02,tf,2014-05-19,21:34:00,455201,1
3995,0.0,4552,3.0,1,,1,,TTF-B-02,tf,2014-05-19,21:35:00,455201,1
3996,0.0,4553,1.0,1,,1,,TTF-B-02,tf,2014-05-19,22:34:00,455301,1
3997,0.0,4553,2.0,1,,1,,TTF-B-02,tf,2014-05-19,22:34:00,455301,1
3998,0.0,4554,1.0,1,,1,,TTF-B-02,tf,2014-05-19,12:45:00,455401,1
3999,0.0,4554,2.0,1,,1,,TTF-B-02,tf,2014-05-19,12:45:00,455401,1
4000,0.0,4554,3.0,1,,1,,TTF-B-02,tf,2014-05-19,12:45:00,455401,1
4001,0.0,4554,4.0,1,,1,,TTF-B-02,tf,2014-05-19,12:45:00,455401,1
4002,0.0,4554,5.0,4,,1,,TTF-B-02,tf,2014-05-19,12:45:00,455401,1
4003,0.0,4556,1.0,1,,1,,TTF-C-01,tf,2014-05-19,18:23:00,455601,1
4004,0.0,4556,2.0,1,,4,wife,TTF-C-01,tf,2014-05-19,18:24:00,455604,1
4005,0.0,4558,1.0,1,,1,,TTF-C-01,tf,2014-05-19,19:24:00,455801,1
4006,0.0,4558,2.0,1,,1,,TTF-C-01,tf,2014-05-19,19:24:00,455801,1
4007,0.0,4559,1.0,1,,1,,TTF-C-01,tf,2014-05-19,22:39:00,455901,1
