person_id,is_labourer,household_id,person_num,relationship,relationship_other,nationality,nationality_other,gender,age,occ,occ_other,occ_sector,occ_sector_other,occ_level,occ_level_other,nol,license,auto_availability,interviewer_id,interviewer_company,interview_date,interview_time,wt
854802,1,8548,2.0,9,,5,,1,23.0,1,,3,,3,,2,2,4,TTF-A-19,tf,2014-04-21,18:05:00,1
854803,1,8548,3.0,9,,5,,1,24.0,1,,3,,3,,2,2,4,TTF-A-19,tf,2014-04-21,18:07:00,1
854804,1,8548,4.0,9,,5,,1,24.0,1,,4,,3,,2,2,4,TTF-A-19,tf,2014-04-21,18:08:00,1
854901,1,8549,1.0,1,,5,,1,27.0,1,,4,,3,,1,2,3,TTF-A-19,tf,2014-04-21,19:20:00,1
854902,1,8549,2.0,9,,5,,1,32.0,1,,4,,3,,2,2,3,TTF-A-19,tf,2014-04-21,19:22:00,1
854903,1,8549,3.0,9,,5,,1,36.0,1,,4,,3,,1,2,3,TTF-A-19,tf,2014-04-21,19:24:00,1
854904,1,8549,4.0,9,,5,,1,35.0,1,,4,,3,,2,2,3,TTF-A-19,tf,2014-04-21,19:26:00,1
855001,0,8550,1.0,1,,5,,1,48.0,1,,4,,3,,2,2,4,TTF-A-19,tf,2014-04-21,20:04:00,1
855002,0,8550,2.0,9,,5,,1,45.0,1,,4,,3,,2,2,4,TTF-A-19,tf,2014-04-21,20:05:00,1
855003,0,8550,3.0,9,,5,,1,25.0,1,,4,,3,,2,2,4,TTF-A-19,tf,2014-04-21,20:06:00,1
855004,0,8550,4.0,9,,6,,1,42.0,1,,4,,3,,2,2,4,TTF-A-19,tf,2014-04-21,20:08:00,1
855101,1,8551,1.0,1,,5,,1,28.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-21,18:05:00,1
855102,1,8551,2.0,9,,5,,1,31.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-21,18:06:00,1
855103,1,8551,3.0,9,,5,,1,38.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-21,18:07:00,1
855104,1,8551,4.0,9,,5,,1,38.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-21,18:08:00,1
855301,1,8553,1.0,9,,5,,1,33.0,1,,4,,3,,1,2,4,TTF-A-24,tf,2014-04-21,19:54:00,1
855302,1,8553,2.0,9,,5,,1,26.0,1,,4,,3,,1,2,4,TTF-A-24,tf,2014-04-21,19:55:00,1
855303,1,8553,3.0,1,,5,,1,26.0,1,,4,,3,,1,2,4,TTF-A-24,tf,2014-04-21,19:56:00,1
855304,1,8553,4.0,9,,5,,1,25.0,1,,4,,3,,1,2,4,TTF-A-24,tf,2014-04-21,19:57:00,1
855401,1,8554,1.0,1,,5,,1,50.0,1,,4,,3,,1,2,4,TTF-B-28,tf,2014-04-22,18:33:00,1
855402,1,8554,2.0,9,,5,,1,41.0,1,,4,,3,,1,2,4,TTF-B-28,tf,2014-04-22,18:34:00,1
855501,1,8555,1.0,1,,5,,1,31.0,1,,3,,5,SURVEYOR,2,2,4,TTF-B-28,tf,2014-04-22,19:03:00,1
855502,1,8555,2.0,9,,5,,1,45.0,1,,4,,1,,1,2,4,TTF-B-28,tf,2014-04-22,19:05:00,1
855601,1,8556,1.0,1,,5,,1,35.0,1,,4,,1,,1,1,4,TTF-B-28,tf,2014-04-22,19:24:00,1
855602,1,8556,2.0,9,,5,,1,48.0,1,,4,,3,,1,2,4,TTF-B-28,tf,2014-04-22,19:25:00,1
855701,1,8557,1.0,1,,5,,1,29.0,1,,4,,3,,1,2,4,TTF-B-28,tf,2014-04-22,12:27:00,1
855702,1,8557,2.0,9,,4,,1,28.0,1,,4,,3,,1,2,4,TTF-B-28,tf,2014-04-22,12:29:00,1
855801,1,8558,1.0,1,,5,,1,27.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-22,19:06:00,1
856101,1,8561,1.0,1,,5,,1,41.0,1,,3,,3,,1,1,1,TTF-B-09,tf,2014-04-22,20:01:00,1
856102,1,8561,2.0,9,,5,,1,52.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-22,20:03:00,1
856103,1,8561,3.0,9,,5,,1,29.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-22,20:05:00,1
856104,1,8561,4.0,9,,5,,1,39.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-22,20:06:00,1
856201,0,8562,1.0,1,,5,,1,44.0,1,,4,,3,,1,2,4,TTF-B-20,tf,2014-04-22,13:26:00,1
856202,0,8562,2.0,9,,5,,1,40.0,1,,4,,3,,1,2,4,TTF-B-20,tf,2014-04-22,13:28:00,1
856203,0,8562,3.0,9,,5,,1,40.0,1,,3,,3,,1,2,4,TTF-B-20,tf,2014-04-22,13:29:00,1
856301,0,8563,1.0,1,,5,,1,25.0,1,,4,,3,,1,2,4,TTF-B-20,tf,2014-04-22,14:15:00,1
856302,0,8563,2.0,9,,5,,1,51.0,1,,4,,3,,1,2,4,TTF-B-20,tf,2014-04-22,14:16:00,1
856303,0,8563,3.0,9,,5,,1,26.0,1,,4,,3,,1,2,4,TTF-B-20,tf,2014-04-22,14:16:00,1
856304,0,8563,4.0,9,,5,,1,19.0,1,,4,,3,,1,2,4,TTF-B-20,tf,2014-04-22,14:17:00,1
856401,0,8564,1.0,1,,5,,1,36.0,1,,4,,3,,1,1,2,TTF-B-20,tf,2014-04-22,14:48:00,1
856402,0,8564,2.0,9,,5,,1,43.0,1,,4,,3,,2,1,3,TTF-B-20,tf,2014-04-22,14:50:00,1
856501,1,8565,1.0,1,,5,,1,25.0,1,,4,,3,,2,1,4,TTF-D-21,tf,2014-04-22,17:59:00,1
856502,1,8565,2.0,9,,5,,1,34.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:00:00,1
856503,1,8565,3.0,9,,5,,1,35.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:01:00,1
856504,1,8565,4.0,9,,5,,1,28.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:01:00,1
856601,1,8566,1.0,1,,5,,1,26.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:18:00,1
856602,1,8566,2.0,9,,5,,1,32.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:19:00,1
856701,1,8567,1.0,1,,5,,1,29.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:28:00,1
856702,1,8567,2.0,9,,5,,1,40.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:29:00,1
856703,1,8567,3.0,9,,5,,1,28.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:29:00,1
856704,1,8567,4.0,9,,5,,1,27.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:30:00,1
856801,1,8568,1.0,1,,5,,1,32.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:42:00,1
856802,1,8568,2.0,9,,5,,1,33.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:42:00,1
856803,1,8568,3.0,9,,5,,1,40.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:43:00,1
856804,1,8568,4.0,9,,5,,1,35.0,1,,4,,3,,2,2,4,TTF-D-21,tf,2014-04-22,18:43:00,1
856901,1,8569,1.0,1,,5,,1,33.0,1,,1,,3,,1,2,4,TTF-D-17,tf,2014-04-22,18:39:00,1
856902,1,8569,2.0,9,,5,,1,40.0,1,,2,,3,,1,2,4,TTF-D-17,tf,2014-04-22,18:41:00,1
856903,1,8569,3.0,9,,5,,1,43.0,1,,2,,3,,1,2,4,TTF-D-17,tf,2014-04-22,18:42:00,1
856904,1,8569,4.0,9,,5,,1,24.0,1,,3,,3,,1,2,4,TTF-D-17,tf,2014-04-22,18:43:00,1
857001,1,8570,1.0,1,,5,,1,28.0,1,,2,,3,,1,2,4,TTF-D-17,tf,2014-04-22,19:05:00,1
857002,1,8570,2.0,8,,5,,1,30.0,1,,1,,3,,1,2,4,TTF-D-17,tf,2014-04-22,19:08:00,1
857003,1,8570,3.0,9,,5,,1,26.0,1,,1,,3,,2,2,4,TTF-D-17,tf,2014-04-22,19:10:00,1
857101,1,8571,1.0,1,,5,,1,24.0,1,,1,,3,,1,2,4,TTF-D-17,tf,2014-04-22,19:29:00,1
857102,1,8571,2.0,9,,5,,1,40.0,1,,2,,3,,1,2,4,TTF-D-17,tf,2014-04-22,19:30:00,1
857103,1,8571,3.0,9,,5,,1,45.0,1,,2,,3,,1,2,4,TTF-D-17,tf,2014-04-22,19:31:00,1
857104,1,8571,4.0,9,,5,,1,24.0,1,,2,,3,,1,2,4,TTF-D-17,tf,2014-04-22,19:33:00,1
857301,1,8573,1.0,1,,5,,1,50.0,1,,4,,4,,1,2,4,TTF-A-08,tf,2014-04-22,18:46:00,1
857302,1,8573,2.0,9,,5,,1,55.0,1,,4,,4,,1,2,4,TTF-A-08,tf,2014-04-22,18:47:00,1
857303,1,8573,3.0,9,,5,,1,40.0,1,,4,,4,,2,2,4,TTF-A-08,tf,2014-04-22,18:49:00,1
857201,1,8572,1.0,1,,5,,1,25.0,1,,4,,4,,1,2,4,TTF-A-08,tf,2014-04-22,19:28:00,1
857202,1,8572,2.0,9,,5,,1,28.0,1,,4,,4,,1,2,4,TTF-A-08,tf,2014-04-22,19:30:00,1
857203,1,8572,3.0,9,,5,,1,30.0,1,,4,,4,,2,2,4,TTF-A-08,tf,2014-04-22,19:32:00,1
857204,1,8572,4.0,9,,5,,1,35.0,1,,4,,4,,1,2,4,TTF-A-08,tf,2014-04-22,19:33:00,1
857401,1,8574,1.0,1,,5,,1,30.0,1,,4,,4,,2,2,4,TTF-A-08,tf,2014-04-22,20:10:00,1
857402,1,8574,2.0,9,,5,,1,40.0,1,,4,,4,,2,2,4,TTF-A-08,tf,2014-04-22,20:12:00,1
857403,1,8574,3.0,9,,5,,1,34.0,1,,4,,4,,2,2,4,TTF-A-08,tf,2014-04-22,20:14:00,1
857404,1,8574,4.0,9,,5,,1,38.0,1,,4,,4,,2,2,4,TTF-A-08,tf,2014-04-22,20:15:00,1
857501,1,8575,1.0,1,,5,,1,27.0,1,,4,,3,,2,2,4,TTF-D-18,tf,2014-04-22,19:36:00,1
857502,1,8575,2.0,9,,5,,1,38.0,1,,4,,3,,2,2,4,TTF-D-18,tf,2014-04-22,19:36:00,1
857503,1,8575,3.0,9,,5,,1,37.0,1,,4,,3,,2,2,4,TTF-D-18,tf,2014-04-22,19:37:00,1
857504,1,8575,4.0,9,,5,,1,30.0,1,,4,,3,,2,2,4,TTF-D-18,tf,2014-04-22,19:37:00,1
857601,1,8576,1.0,1,,5,,1,42.0,1,,4,,3,,2,2,4,TTF-D-18,tf,2014-04-22,19:49:00,1
857602,1,8576,2.0,9,,5,,1,33.0,1,,4,,3,,2,2,4,TTF-D-18,tf,2014-04-22,19:50:00,1
857603,1,8576,3.0,9,,5,,1,34.0,1,,4,,3,,2,2,4,TTF-D-18,tf,2014-04-22,19:51:00,1
857604,1,8576,4.0,9,,5,,1,24.0,1,,4,,3,,2,2,4,TTF-D-18,tf,2014-04-22,19:51:00,1
857701,1,8577,1.0,1,,5,,1,40.0,1,,4,,3,,1,2,4,TTF-D-18,tf,2014-04-22,23:23:00,1
857702,1,8577,2.0,9,,5,,1,38.0,1,,4,,3,,1,2,4,TTF-D-18,tf,2014-04-22,23:24:00,1
857801,1,8578,1.0,1,,5,,1,30.0,1,,4,,3,,2,2,4,TTF-D-16,tf,2014-04-22,18:12:00,1
857802,1,8578,2.0,9,,5,,1,29.0,1,,4,,3,,2,2,4,TTF-D-16,tf,2014-04-22,18:13:00,1
857803,1,8578,3.0,9,,5,,1,28.0,1,,4,,3,,2,2,4,TTF-D-16,tf,2014-04-22,18:14:00,1
857804,1,8578,4.0,9,,5,,1,27.0,1,,4,,3,,2,2,4,TTF-D-16,tf,2014-04-22,18:15:00,1
857901,1,8579,1.0,1,,5,,1,46.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,18:37:00,1
857902,1,8579,2.0,9,,5,,1,29.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,18:38:00,1
857903,1,8579,3.0,9,,5,,1,40.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,18:39:00,1
857904,1,8579,4.0,9,,5,,1,30.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,18:40:00,1
858001,1,8580,1.0,1,,5,,1,32.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,19:06:00,1
858002,1,8580,2.0,9,,5,,1,34.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,19:07:00,1
858003,1,8580,3.0,9,,5,,1,32.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,19:08:00,1
858004,1,8580,4.0,9,,5,,1,30.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,19:08:00,1
858101,1,8581,1.0,1,,5,,1,31.0,1,,4,,3,,1,1,4,TTF-D-16,tf,2014-04-22,19:38:00,1
858102,1,8581,2.0,9,,5,,1,26.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,19:39:00,1
858201,1,8582,1.0,1,,5,,1,25.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,19:50:00,1
858202,1,8582,2.0,9,,5,,1,34.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,19:52:00,1
858203,1,8582,3.0,9,,5,,1,27.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-22,19:53:00,1
858301,1,8583,1.0,1,,5,,1,52.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,17:37:00,1
858302,1,8583,2.0,9,,5,,1,25.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,17:38:00,1
858303,1,8583,3.0,9,,5,,1,30.0,1,,3,,3,,1,1,1,TTF-A-24,tf,2014-04-22,17:41:00,1
858304,1,8583,4.0,9,,5,,1,35.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,17:41:00,1
858401,1,8584,1.0,1,,5,,1,39.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,18:27:00,1
858402,1,8584,2.0,9,,5,,1,45.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,18:28:00,1
858403,1,8584,3.0,9,,5,,1,33.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,18:29:00,1
858404,1,8584,4.0,9,,5,,1,38.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,18:29:00,1
858601,1,8586,1.0,1,,5,,1,51.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,19:35:00,1
858602,1,8586,2.0,9,,5,,1,55.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,19:37:00,1
858603,1,8586,3.0,9,,5,,1,31.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,19:38:00,1
858604,1,8586,4.0,9,,5,,1,54.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,19:39:00,1
858801,1,8588,1.0,1,,5,,1,35.0,1,,4,,3,,1,2,4,TTF-A-24,tf,2014-04-22,20:27:00,1
858802,1,8588,2.0,9,,5,,1,25.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,20:28:00,1
858803,1,8588,3.0,9,,5,,1,26.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-22,20:29:00,1
858804,1,8588,4.0,9,,5,,1,32.0,1,,3,,3,,2,2,4,TTF-A-24,tf,2014-04-22,20:30:00,1
859001,1,8590,1.0,1,,5,,1,35.0,1,,5,,3,,1,2,4,TTF-C-01,tf,2014-04-23,18:55:00,1
859002,1,8590,2.0,7,,5,,1,26.0,1,,2,,3,,1,2,4,TTF-C-01,tf,2014-04-23,18:56:00,1
859003,1,8590,3.0,7,,5,,1,29.0,1,,3,,3,,1,2,4,TTF-C-01,tf,2014-04-23,18:56:00,1
859004,1,8590,4.0,7,,5,,1,31.0,1,,2,,3,,1,2,4,TTF-C-01,tf,2014-04-23,18:57:00,1
859101,1,8591,1.0,1,,5,,1,40.0,1,,3,,3,,1,2,4,TTF-C-01,tf,2014-04-23,19:23:00,1
859102,1,8591,2.0,7,,5,,1,35.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-23,19:24:00,1
859103,1,8591,3.0,7,,5,,1,25.0,1,,2,,5,,1,2,4,TTF-C-01,tf,2014-04-23,19:25:00,1
859104,1,8591,4.0,7,,5,,1,29.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-23,19:26:00,1
859201,1,8592,1.0,1,,5,,1,22.0,1,,3,,3,,1,2,4,TTF-C-01,tf,2014-04-23,19:43:00,1
859202,1,8592,2.0,7,,5,,1,26.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-23,19:43:00,1
859203,1,8592,3.0,7,,5,,1,33.0,1,,4,,3,,1,1,4,TTF-C-01,tf,2014-04-23,19:44:00,1
859204,1,8592,4.0,7,,5,,1,30.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-23,19:45:00,1
859301,1,8593,1.0,1,,4,,1,23.0,1,,4,,5,technition,1,2,4,TTF-C-01,tf,2014-04-23,20:01:00,1
859302,1,8593,2.0,7,,5,,1,35.0,1,,4,,5,technition,1,2,4,TTF-C-01,tf,2014-04-23,20:01:00,1
859303,1,8593,3.0,7,,5,,1,26.0,1,,4,,5,technition,2,2,4,TTF-C-01,tf,2014-04-23,20:02:00,1
859304,1,8593,4.0,7,,5,,1,28.0,1,,4,,5,technition,1,2,4,TTF-C-01,tf,2014-04-23,20:03:00,1
859401,1,8594,1.0,1,,5,,1,29.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-23,20:22:00,1
859402,1,8594,2.0,7,,5,,1,37.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-23,20:23:00,1
859403,1,8594,3.0,7,,5,,1,35.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-23,20:24:00,1
859501,1,8595,1.0,1,,5,,1,42.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-23,21:09:00,1
859502,1,8595,2.0,7,,5,,1,42.0,1,,4,,3,,2,2,4,TTF-C-01,tf,2014-04-23,21:10:00,1
859503,1,8595,3.0,7,,5,,1,30.0,1,,4,,3,,2,2,4,TTF-C-01,tf,2014-04-23,21:11:00,1
859504,1,8595,4.0,7,,5,,1,29.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-23,21:12:00,1
859601,1,8596,1.0,1,,5,,1,23.0,1,,2,,3,,1,2,4,TTF-B-09,tf,2014-04-23,18:15:00,1
859602,1,8596,2.0,9,,5,,1,24.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-23,18:16:00,1
859901,1,8599,1.0,1,,5,,1,26.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-23,19:22:00,1
859902,1,8599,2.0,9,,5,,1,40.0,1,,2,,3,,1,2,4,TTF-B-09,tf,2014-04-23,19:23:00,1
859903,1,8599,3.0,9,,5,,1,20.0,1,,2,,3,,1,2,4,TTF-B-09,tf,2014-04-23,19:24:00,1
859904,1,8599,4.0,9,,5,,1,21.0,1,,1,,2,,1,2,4,TTF-B-09,tf,2014-04-23,19:25:00,1
859905,1,8599,5.0,9,,5,,1,22.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-23,19:26:00,1
860001,1,8600,1.0,1,,5,,1,21.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-23,21:10:00,1
860002,1,8600,2.0,9,,5,,1,25.0,1,,1,,3,,2,1,4,TTF-B-09,tf,2014-04-23,21:11:00,1
860003,1,8600,3.0,9,,5,,1,21.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-23,21:12:00,1
860101,1,8601,1.0,1,,5,,1,21.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-23,21:26:00,1
860102,1,8601,2.0,9,,5,,1,26.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-23,21:27:00,1
860103,1,8601,3.0,9,,5,,1,21.0,1,,1,,3,,1,2,4,TTF-B-09,tf,2014-04-23,21:27:00,1
860104,1,8601,4.0,9,,5,,1,23.0,1,,2,,3,,1,2,4,TTF-B-09,tf,2014-04-23,21:28:00,1
861301,1,8613,1.0,1,,5,,1,36.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,18:25:00,1
861302,1,8613,2.0,9,,5,,1,26.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,18:26:00,1
861303,1,8613,3.0,9,,5,,1,40.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,18:26:00,1
861304,1,8613,4.0,9,,5,,1,30.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,18:27:00,1
861501,1,8615,1.0,1,,5,,1,23.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:46:00,1
861502,1,8615,2.0,9,,5,,1,32.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:46:00,1
861503,1,8615,3.0,9,,5,,1,21.0,1,,4,,3,,2,2,4,TTF-D-13,tf,2014-04-23,19:47:00,1
861504,1,8615,4.0,9,,5,,1,33.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:48:00,1
861505,1,8615,5.0,9,,5,,1,24.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:49:00,1
861506,1,8615,6.0,9,,5,,1,36.0,1,,4,,3,,2,2,4,TTF-D-13,tf,2014-04-23,19:49:00,1
861507,1,8615,7.0,9,,5,,1,24.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:50:00,1
861508,1,8615,8.0,9,,5,,1,25.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:51:00,1
861509,1,8615,9.0,9,,5,,1,31.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:51:00,1
861510,1,8615,10.0,9,,5,,1,25.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:52:00,1
861511,1,8615,11.0,9,,5,,1,28.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:52:00,1
861512,1,8615,12.0,9,,5,,1,23.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:53:00,1
861513,1,8615,13.0,9,,5,,1,22.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:53:00,1
861514,1,8615,14.0,9,,5,,1,35.0,1,,4,,3,,1,2,4,TTF-D-13,tf,2014-04-23,19:54:00,1
861601,1,8616,1.0,1,,3,,1,25.0,1,,2,,3,,1,1,4,TTF-D-13,tf,2014-04-23,21:09:00,1
861602,1,8616,2.0,9,,3,,1,24.0,1,,2,,3,,1,1,4,TTF-D-13,tf,2014-04-23,21:11:00,1
861701,1,8617,1.0,1,,5,,1,27.0,1,,2,,3,,1,2,4,TTF-D-13,tf,2014-04-23,21:29:00,1
861702,1,8617,2.0,9,,5,,1,25.0,1,,2,,3,,1,2,4,TTF-D-13,tf,2014-04-23,21:30:00,1
861703,1,8617,3.0,9,,5,,1,25.0,1,,2,,3,,1,2,4,TTF-D-13,tf,2014-04-23,21:30:00,1
861704,1,8617,4.0,9,,5,,1,25.0,1,,2,,3,,1,2,4,TTF-D-13,tf,2014-04-23,21:31:00,1
861901,1,8619,1.0,1,,5,,1,24.0,1,,4,,3,,1,1,2,TTF-A-15,tf,2014-04-23,18:06:00,1
861902,1,8619,2.0,9,,5,,1,21.0,1,,4,,3,,1,2,4,TTF-A-15,tf,2014-04-23,18:07:00,1
861903,1,8619,3.0,9,,5,,1,24.0,1,,4,,3,,1,2,4,TTF-A-15,tf,2014-04-23,18:07:00,1
862001,0,8620,1.0,1,,5,,1,31.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-23,18:44:00,1
862002,0,8620,2.0,9,,5,,1,35.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-23,18:46:00,1
862003,0,8620,3.0,9,,5,,1,28.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-23,18:47:00,1
862004,0,8620,4.0,9,,5,,1,31.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-23,18:48:00,1
862005,0,8620,5.0,9,,5,,1,42.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-23,18:49:00,1
862006,0,8620,6.0,9,,5,,1,43.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-23,18:50:00,1
862101,1,8621,1.0,1,,5,,1,30.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-23,19:49:00,1
862102,1,8621,2.0,9,,5,,1,28.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-23,19:50:00,1
862103,1,8621,3.0,9,,5,,1,25.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-23,19:51:00,1
862201,1,8622,1.0,1,,5,,1,30.0,1,,4,,3,,1,1,4,TTF-D-16,tf,2014-04-23,17:52:00,1
862202,1,8622,2.0,9,,5,,1,35.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-23,17:53:00,1
862203,1,8622,3.0,9,,5,,1,27.0,1,,4,,3,,2,2,4,TTF-D-16,tf,2014-04-23,17:53:00,1
862204,1,8622,4.0,9,,5,,1,22.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-23,17:54:00,1
862401,1,8624,1.0,1,,5,,1,45.0,1,,3,,1,,2,2,4,TTF-D-16,tf,2014-04-23,18:51:00,1
862402,1,8624,2.0,9,,5,,1,26.0,1,,3,,1,,2,2,4,TTF-D-16,tf,2014-04-23,18:51:00,1
862403,1,8624,3.0,9,,5,,1,27.0,1,,3,,1,,1,2,4,TTF-D-16,tf,2014-04-23,18:52:00,1
862404,1,8624,4.0,9,,5,,1,27.0,1,,3,,1,,1,2,4,TTF-D-16,tf,2014-04-23,18:52:00,1
862405,1,8624,5.0,9,,5,,1,23.0,1,,3,,1,,1,2,4,TTF-D-16,tf,2014-04-23,18:53:00,1
862406,1,8624,6.0,9,,5,,1,30.0,1,,3,,1,,1,2,4,TTF-D-16,tf,2014-04-23,18:54:00,1
862501,1,8625,1.0,1,,5,,1,40.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-23,19:23:00,1
862502,1,8625,2.0,9,,5,,1,34.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-23,19:24:00,1
862503,1,8625,3.0,9,,5,,1,36.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-23,19:26:00,1
862504,1,8625,4.0,9,,5,,1,34.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-23,19:27:00,1
862601,1,8626,1.0,1,,5,,1,28.0,1,,2,,3,,1,2,4,TTF-D-16,tf,2014-04-23,21:06:00,1
862602,1,8626,2.0,9,,5,,1,26.0,1,,2,,3,,1,2,4,TTF-D-16,tf,2014-04-23,21:07:00,1
862603,1,8626,3.0,9,,5,,1,27.0,1,,2,,3,,1,1,4,TTF-D-16,tf,2014-04-23,21:08:00,1
862604,1,8626,4.0,9,,5,,1,28.0,1,,4,,3,,1,1,4,TTF-D-16,tf,2014-04-23,21:08:00,1
862701,1,8627,1.0,1,,5,,1,32.0,1,,2,,3,,2,2,4,TTF-D-16,tf,2014-04-23,21:23:00,1
862702,1,8627,2.0,9,,5,,1,39.0,1,,2,,3,,2,2,4,TTF-D-16,tf,2014-04-23,21:24:00,1
