trip_hhcompanions_pnum_id,trip_id,trip_hhcompanions_pnum,household_id
10998,22192,3,2390
10999,22192,4,2390
11000,22196,3,2390
11001,22196,4,2390
11002,22197,2,2390
11003,22197,4,2390
11004,22198,2,2390
11005,22198,4,2390
11006,22199,2,2390
11007,22199,3,2390
11008,22200,2,2390
11009,22200,3,2390
11010,22203,2,2391
11011,22203,3,2391
11012,22204,2,2391
11013,22204,3,2391
11014,22207,1,2391
11015,22207,3,2391
11016,22208,1,2391
11017,22208,3,2391
11018,22211,1,2391
11019,22211,2,2391
11020,22212,1,2391
11021,22212,2,2391
11022,22339,0,2054
11023,22341,5,2054
11024,22342,5,2054
11025,22343,4,2054
11026,22381,4,2795
11027,22386,0,2796
11028,22419,2,2882
11029,22419,3,2882
11030,22419,4,2882
11031,22420,2,2882
11032,22420,3,2882
11033,22420,4,2882
11034,22421,1,2882
11035,22421,3,2882
11036,22421,4,2882
11037,22422,1,2882
11038,22422,3,2882
11039,22422,4,2882
11040,22427,3,2883
11041,22427,4,2883
11042,22427,5,2883
11043,22428,3,2883
11044,22428,4,2883
11045,22428,5,2883
11046,22429,2,2883
11047,22429,4,2883
11048,22429,5,2883
11049,22430,2,2883
11050,22430,4,2883
11051,22430,5,2883
11052,22431,2,2883
11053,22431,3,2883
11054,22431,5,2883
11055,22432,2,2883
11056,22432,3,2883
11057,22432,5,2883
11058,22433,2,2883
11059,22433,3,2883
11060,22433,4,2883
11061,22434,2,2883
11062,22434,3,2883
11063,22434,4,2883
11064,22453,2,2866
11065,22453,3,2866
11066,22454,2,2866
11067,22454,3,2866
11068,22455,1,2866
11069,22455,3,2866
11070,22456,1,2866
11071,22456,3,2866
11072,22457,1,2866
11073,22457,2,2866
11074,22458,1,2866
11075,22458,2,2866
11076,22459,2,2867
11077,22459,3,2867
11078,22459,4,2867
11079,22459,5,2867
11080,22460,2,2867
11081,22460,3,2867
11082,22460,4,2867
11083,22460,5,2867
11084,22461,1,2867
11085,22461,3,2867
11086,22461,4,2867
11087,22461,5,2867
11088,22462,1,2867
11089,22462,3,2867
11090,22462,4,2867
11091,22462,5,2867
11092,22463,1,2867
11093,22463,2,2867
11094,22463,4,2867
11095,22463,5,2867
11096,22464,1,2867
11097,22464,2,2867
11098,22464,4,2867
11099,22464,5,2867
11100,22465,1,2867
11101,22465,2,2867
11102,22465,3,2867
11103,22465,5,2867
11104,22466,1,2867
11105,22466,2,2867
11106,22466,3,2867
11107,22466,5,2867
11108,22467,1,2867
11109,22467,2,2867
11110,22467,3,2867
11111,22467,4,2867
11112,22468,1,2867
11113,22468,2,2867
11114,22468,3,2867
11115,22468,4,2867
11116,22509,2,2884
11117,22509,3,2884
11118,22509,4,2884
11119,22510,2,2884
11120,22510,3,2884
11121,22510,4,2884
11122,22511,1,2884
11123,22511,3,2884
11124,22511,4,2884
11125,22512,1,2884
11126,22512,3,2884
11127,22512,4,2884
11128,22513,1,2884
11129,22513,2,2884
11130,22513,4,2884
11131,22514,1,2884
11132,22514,2,2884
11133,22514,4,2884
11134,22515,1,2884
11135,22515,2,2884
11136,22515,3,2884
11137,22516,1,2884
11138,22516,2,2884
11139,22516,3,2884
11140,22521,2,2924
11141,22521,4,2924
11142,22521,5,2924
11143,22521,6,2924
11144,22522,2,2924
11145,22522,4,2924
11146,22522,5,2924
11147,22522,6,2924
11148,22523,1,2924
11149,22523,4,2924
11150,22523,5,2924
11151,22523,6,2924
11152,22524,1,2924
11153,22524,4,2924
11154,22524,5,2924
11155,22524,6,2924
11156,22540,3,2911
11157,22587,0,2942
11158,22612,7,2762
11159,22613,7,2762
11160,22645,3,2756
11161,22646,3,2756
11162,22649,2,2756
11163,22650,2,2756
11164,22655,5,2757
11165,22656,5,2757
11166,22663,2,2757
11167,22664,2,2757
11168,22725,3,2780
11169,22729,3,2780
11170,22730,2,2780
11171,22731,2,2780
11172,22732,3,2781
11173,22735,3,2781
11174,22735,4,2781
11175,22735,5,2781
11176,22736,3,2781
11177,22736,4,2781
11178,22736,5,2781
11179,22737,1,2781
11180,22848,3,2983
11181,22848,4,2983
11182,22850,2,2983
11183,22850,4,2983
11184,22852,2,2983
11185,22852,3,2983
11186,22853,2,2983
11187,22853,3,2983
11188,22858,4,2984
11189,22859,4,2984
11190,22860,3,2984
11191,22861,3,2984
11192,22878,3,3006
11193,22884,1,3007
11194,22903,0,2986
11195,23034,6,3059
11196,23035,6,3059
11197,23042,2,3059
11198,23064,3,3136
11199,23065,3,3136
11200,23070,1,3136
11201,23071,1,3136
11202,23078,2,3137
11203,23079,2,3137
11204,23082,1,3137
11205,23083,1,3137
11206,23084,4,3137
11207,23085,4,3137
11208,23086,3,3137
11209,23087,3,3137
11210,23127,3,3101
11211,23127,4,3101
11212,23130,3,3101
11213,23130,4,3101
11214,23131,2,3101
11215,23131,4,3101
11216,23132,2,3101
11217,23132,4,3101
11218,23133,2,3101
11219,23133,3,3101
11220,23134,2,3101
11221,23134,3,3101
11222,23139,5,3102
11223,23140,5,3102
11224,23141,5,3102
11225,23142,5,3102
11226,23145,3,3102
11227,23146,3,3102
11228,23147,3,3102
11229,23148,3,3102
11230,23170,3,3103
11231,23170,4,3103
11232,23173,3,3103
11233,23173,4,3103
11234,23174,2,3103
11235,23174,4,3103
11236,23175,2,3103
11237,23175,4,3103
11238,23178,2,3103
11239,23178,3,3103
11240,23179,2,3103
11241,23179,3,3103
11242,23184,3,3138
11243,23184,4,3138
11244,23187,3,3138
11245,23187,4,3138
11246,23188,2,3138
11247,23188,4,3138
11248,23189,2,3138
11249,23189,4,3138
11250,23190,2,3138
11251,23190,3,3138
11252,23191,2,3138
11253,23191,3,3138
11254,23201,6,3088
11255,23202,6,3088
11256,23203,6,3088
11257,23204,5,3088
11258,23206,5,3088
11259,23211,7,3058
11260,23212,7,3058
11261,23218,2,3058
11262,23219,2,3058
11263,23326,2,3128
11264,23327,2,3128
11265,23328,1,3128
11266,23331,1,3128
11267,23334,3,3106
11268,23336,2,3106
11269,23422,2,2711
11270,23423,2,2711
11271,23424,2,2711
11272,23426,1,2711
11273,23427,1,2711
11274,23454,2,2734
11275,23455,2,2734
11276,23456,4,2734
11277,23457,4,2734
11278,23458,1,2734
11279,23459,1,2734
11280,23460,2,2734
11281,23461,2,2734
11282,23466,2,2735
11283,23466,3,2735
11284,23467,2,2735
11285,23467,3,2735
11286,23468,3,2735
11287,23471,3,2735
11288,23472,1,2735
11289,23472,3,2735
11290,23473,1,2735
11291,23473,3,2735
11292,23474,2,2735
11293,23475,2,2735
11294,23476,1,2735
11295,23476,2,2735
11296,23477,1,2735
11297,23477,2,2735
11298,23485,1,2707
11299,23485,3,2707
11300,23486,1,2707
11301,23487,1,2707
11302,23490,3,2707
11303,23491,3,2707
11304,23491,4,2707
11305,23492,2,2707
11306,23493,2,2707
11307,23500,2,2708
11308,23501,2,2708
11309,23515,1,2713
11310,23517,1,2713
11311,23539,3,2715
11312,23541,2,2715
11313,23563,0,8423
11314,23564,0,8423
11315,23565,0,8423
11316,23566,0,8423
11317,23618,3,2741
11318,23618,4,2741
11319,23623,3,2741
11320,23623,4,2741
11321,23624,2,2741
11322,23624,4,2741
11323,23626,2,2741
11324,23626,4,2741
11325,23632,2,2742
11326,23635,2,2742
11327,23636,1,2742
11328,23637,1,2742
11329,23686,1,2748
11330,23687,1,2748
11331,23734,1,8440
11332,23734,3,8440
11333,23736,1,8440
11334,23736,2,8440
11335,23779,2,2894
11336,23779,6,2894
11337,23780,2,2894
11338,23780,6,2894
11339,23781,1,2894
11340,23781,6,2894
11341,23782,1,2894
11342,23782,6,2894
11343,23861,2,2820
11344,23861,6,2820
11345,23873,2,2827
11346,23873,3,2827
11347,23873,4,2827
11348,23874,2,2827
11349,23874,3,2827
11350,23874,4,2827
11351,23875,0,2828
11352,23876,0,2828
11353,23881,3,2829
11354,23884,3,2829
11355,23885,3,2829
11356,23886,4,2829
11357,23889,4,2829
11358,23898,2,2811
11359,23899,2,2811
11360,23900,1,2811
11361,23901,1,2811
11362,23964,5,2896
11363,23965,5,2896
11364,23970,2,2896
11365,23971,2,2896
11366,23989,2,2940
11367,23990,2,2940
11368,23991,1,2940
11369,23992,1,2940
11370,24033,0,2853
11371,24034,0,2853
11372,24037,2,2854
11373,24039,1,2854
11374,24049,2,2839
11375,24049,3,2839
11376,24049,4,2839
11377,24050,2,2839
11378,24050,3,2839
11379,24050,4,2839
11380,24051,3,2839
11381,24051,4,2839
11382,24052,3,2839
11383,24052,4,2839
11384,24054,2,2839
11385,24054,4,2839
11386,24055,2,2839
11387,24057,1,2839
11388,24057,2,2839
11389,24057,3,2839
11390,24058,1,2839
11391,24058,2,2839
11392,24058,3,2839
11393,24101,0,2767
11394,24102,0,2767
11395,24105,2,2768
11396,24105,3,2768
11397,24105,4,2768
11398,24106,2,2768
11399,24106,3,2768
11400,24106,4,2768
11401,24107,1,2768
11402,24107,3,2768
11403,24107,4,2768
11404,24108,1,2768
11405,24108,3,2768
11406,24108,4,2768
11407,24111,1,2768
11408,24111,2,2768
11409,24111,4,2768
11410,24112,1,2768
11411,24112,2,2768
11412,24112,4,2768
11413,24115,1,2768
11414,24115,2,2768
11415,24115,3,2768
11416,24116,1,2768
11417,24116,2,2768
11418,24116,3,2768
11419,24167,1,2774
11420,24167,3,2774
11421,24167,4,2774
11422,24167,5,2774
11423,24168,1,2774
11424,24168,3,2774
11425,24168,4,2774
11426,24168,5,2774
11427,24195,3,2927
11428,24195,5,2927
11429,24195,6,2927
11430,24196,3,2927
11431,24196,5,2927
11432,24196,6,2927
11433,24209,6,2958
11434,24210,6,2958
11435,24222,1,2958
11436,24223,1,2958
11437,24266,0,2954
11438,24267,0,2954
11439,24268,0,2954
11440,24269,0,2954
11441,24270,0,2954
11442,24271,0,2954
11443,24611,0,3011
11444,24612,0,3011
11445,24615,0,3011
11446,24616,0,3011
11447,24627,3,3012
11448,24628,3,3012
11449,24629,2,3012
11450,24630,2,3012
11451,24631,2,3013
11452,24632,2,3013
11453,24635,1,3013
11454,24636,1,3013
11455,24639,0,3014
11456,24640,0,3014
11457,24641,0,3014
11458,24642,0,3014
11459,24643,3,3015
11460,24643,4,3015
11461,24643,5,3015
11462,24643,6,3015
11463,24647,3,3015
11464,24647,4,3015
11465,24647,5,3015
11466,24647,6,3015
11467,24650,1,3015
11468,24650,4,3015
11469,24650,5,3015
11470,24650,6,3015
11471,24651,1,3015
11472,24651,4,3015
11473,24651,5,3015
11474,24651,6,3015
11475,24652,1,3015
11476,24652,3,3015
11477,24652,5,3015
11478,24652,6,3015
11479,24653,1,3015
11480,24653,3,3015
11481,24653,5,3015
11482,24653,6,3015
11483,24660,0,3065
11484,24661,0,3065
11485,24678,2,2992
11486,24678,3,2992
11487,24687,3,3051
11488,24688,3,3051
11489,24786,2,2972
11490,24786,3,2972
11491,24853,2,3121
11492,24856,1,3122
11493,24857,1,3122
11494,24939,2,3146
11495,24939,3,3146
11496,24940,2,3146
11497,24942,3,3146
11498,24946,2,3125
11499,24947,2,3125
11500,24948,1,3125
11501,24949,1,3125
11502,24966,3,3127
11503,24968,3,3127
11504,24969,3,3127
11505,24972,1,3127
11506,24973,1,3127
11507,25000,5,2685
11508,25101,3,3150
11509,25117,4,2672
11510,25121,3,2672
11511,25124,3,2673
11512,25124,5,2673
11513,25125,3,2673
11514,25125,5,2673
11515,25126,2,2673
11516,25126,5,2673
11517,25127,2,2673
11518,25127,5,2673
11519,25128,2,2673
11520,25128,3,2673
11521,25136,2,2673
11522,25136,3,2673
11523,25137,4,3234
11524,25137,5,3234
11525,25140,6,3234
11526,25144,3,3234
11527,25145,3,3234
11528,25147,4,3234
11529,25147,5,3234
11530,25150,5,3234
11531,25151,1,3234
11532,25151,5,3234
11533,25153,1,3234
11534,25153,4,3234
11535,25154,1,3234
11536,25156,2,3235
11537,25156,3,3235
11538,25156,4,3235
11539,25156,5,3235
11540,25156,6,3235
11541,25156,7,3235
11542,25157,2,3235
11543,25157,3,3235
11544,25157,4,3235
11545,25157,5,3235
11546,25157,6,3235
11547,25157,7,3235
11548,25158,1,3235
11549,25158,3,3235
11550,25158,4,3235
11551,25158,5,3235
11552,25158,6,3235
11553,25158,7,3235
11554,25159,1,3235
11555,25159,3,3235
11556,25159,4,3235
11557,25159,5,3235
11558,25159,6,3235
11559,25159,7,3235
11560,25160,1,3235
11561,25160,2,3235
11562,25160,4,3235
11563,25160,5,3235
11564,25160,6,3235
11565,25160,7,3235
11566,25161,1,3235
11567,25161,2,3235
11568,25161,4,3235
11569,25161,5,3235
11570,25161,6,3235
11571,25161,7,3235
11572,25162,1,3235
11573,25162,2,3235
11574,25162,3,3235
11575,25162,5,3235
11576,25162,6,3235
11577,25232,2,2540
11578,25232,3,2540
11579,25233,2,2540
11580,25233,3,2540
11581,25234,1,2540
11582,25234,3,2540
11583,25236,1,2540
11584,25236,2,2540
11585,25237,1,2540
11586,25237,2,2540
11587,25240,2,2541
11588,25240,3,2541
11589,25241,2,2541
11590,25241,3,2541
11591,25242,1,2541
11592,25242,3,2541
11593,25243,1,2541
11594,25243,3,2541
11595,25244,1,2541
11596,25244,2,2541
11597,25245,1,2541
11598,25245,2,2541
11599,25246,2,2542
11600,25246,3,2542
11601,25247,2,2542
11602,25247,3,2542
11603,25250,1,2542
11604,25250,3,2542
11605,25251,1,2542
11606,25251,3,2542
11607,25252,1,2542
11608,25252,2,2542
11609,25253,1,2542
11610,25253,2,2542
11611,25256,2,2544
11612,25257,2,2544
11613,25258,1,2544
11614,25259,1,2544
11615,25260,2,2545
11616,25260,3,2545
11617,25261,2,2545
11618,25261,3,2545
11619,25262,1,2545
11620,25262,3,2545
11621,25263,1,2545
11622,25263,3,2545
11623,25264,1,2545
11624,25264,2,2545
11625,25265,1,2545
11626,25265,2,2545
11627,25268,2,2546
11628,25268,5,2546
11629,25269,2,2546
11630,25269,5,2546
11631,25270,1,2546
11632,25270,5,2546
11633,25271,1,2546
11634,25271,5,2546
11635,25278,1,2546
11636,25278,2,2546
11637,25279,1,2546
11638,25279,2,2546
11639,25318,2,3339
11640,25318,3,3339
11641,25318,4,3339
11642,25319,2,3339
11643,25319,3,3339
11644,25319,4,3339
11645,25320,1,3339
11646,25320,3,3339
11647,25320,4,3339
11648,25321,1,3339
11649,25321,3,3339
11650,25321,4,3339
11651,25322,1,3339
11652,25322,2,3339
11653,25322,4,3339
11654,25323,1,3339
11655,25323,2,3339
11656,25323,4,3339
11657,25324,1,3339
11658,25324,2,3339
11659,25324,3,3339
11660,25325,1,3339
11661,25325,2,3339
11662,25325,3,3339
11663,25326,2,3340
11664,25326,3,3340
11665,25327,2,3340
11666,25327,3,3340
11667,25329,1,3340
11668,25329,3,3340
11669,25357,1,2666
11670,25357,4,2666
11671,25358,1,2666
11672,25358,4,2666
11673,25359,1,2666
11674,25360,1,2666
11675,25360,3,2666
11676,25367,3,3190
11677,25367,4,3190
11678,25370,6,3190
11679,25371,6,3190
11680,25372,1,3190
11681,25372,4,3190
11682,25373,2,3190
11683,25373,4,3190
11684,25374,2,3190
11685,25375,2,3190
11686,25396,4,3226
11687,25396,5,3226
11688,25402,1,3226
11689,25402,5,3226
11690,25403,2,3226
11691,25403,5,3226
11692,25404,1,3226
11693,25404,4,3226
11694,25405,2,3226
11695,25405,4,3226
11696,25416,4,2601
11697,25417,4,2601
11698,25418,3,2601
11699,25419,3,2601
11700,25422,2,2601
11701,25424,1,2601
11702,25425,1,2601
11703,25434,3,2602
11704,25434,4,2602
11705,25434,5,2602
11706,25434,6,2602
11707,25435,3,2602
11708,25435,4,2602
11709,25435,5,2602
11710,25435,6,2602
11711,25440,1,2602
11712,25440,4,2602
11713,25440,5,2602
11714,25440,6,2602
11715,25441,1,2602
11716,25441,4,2602
11717,25441,5,2602
11718,25441,6,2602
11719,25442,1,2602
11720,25442,3,2602
11721,25442,5,2602
11722,25442,6,2602
11723,25443,1,2602
11724,25443,3,2602
11725,25443,5,2602
11726,25443,6,2602
11727,25444,1,2602
11728,25444,3,2602
11729,25444,4,2602
11730,25444,6,2602
11731,25445,1,2602
11732,25445,3,2602
11733,25445,4,2602
11734,25445,6,2602
11735,25446,1,2602
11736,25446,3,2602
11737,25446,4,2602
11738,25446,5,2602
11739,25447,1,2602
11740,25447,3,2602
11741,25447,4,2602
11742,25447,5,2602
11743,25452,3,2603
11744,25453,3,2603
11745,25458,1,2603
11746,25459,1,2603
11747,25462,4,3269
11748,25463,4,3269
11749,25464,3,3269
11750,25465,3,3269
11751,25472,2,2527
11752,25472,3,2527
11753,25473,2,2527
11754,25473,3,2527
11755,25489,1,2531
11756,25489,3,2531
11757,25490,1,2531
11758,25490,3,2531
11759,25491,1,2531
11760,25491,2,2531
11761,25492,1,2531
11762,25492,2,2531
11763,25507,2,3322
11764,25507,3,3322
11765,25508,2,3322
11766,25508,3,3322
11767,25509,1,3322
11768,25509,3,3322
11769,25510,1,3322
11770,25510,3,3322
11771,25511,1,3322
11772,25511,2,3322
11773,25512,1,3322
11774,25512,2,3322
11775,25513,4,3156
11776,25514,4,3156
11777,25515,2,3156
11778,25516,2,3156
11779,25519,1,3156
11780,25520,1,3156
11781,25521,5,3156
11782,25522,5,3156
11783,25525,1,3156
11784,25526,1,3156
11785,25529,3,3156
11786,25530,3,3156
11787,25535,4,3157
11788,25538,4,3157
11789,25544,2,3157
11790,25545,2,3157
11791,25568,3,2683
11792,25568,4,2683
11793,25569,3,2683
11794,25569,4,2683
11795,25569,5,2683
11796,25570,3,2683
11797,25570,4,2683
11798,25570,5,2683
11799,25572,2,2683
11800,25572,4,2683
11801,25573,2,2683
11802,25573,4,2683
11803,25573,5,2683
11804,25574,2,2683
11805,25574,4,2683
11806,25574,5,2683
11807,25576,2,2683
11808,25576,3,2683
11809,25577,2,2683
11810,25577,3,2683
11811,25577,5,2683
11812,25578,2,2683
11813,25578,3,2683
11814,25578,5,2683
11815,25605,3,3206
11816,25605,4,3206
11817,25608,3,3206
11818,25608,4,3206
11819,25611,2,3206
11820,25611,4,3206
11821,25612,2,3206
11822,25612,4,3206
11823,25615,2,3206
11824,25615,3,3206
11825,25616,2,3206
11826,25616,3,3206
11827,25617,2,3207
11828,25618,2,3207
11829,25619,2,3207
11830,25620,1,3207
11831,25621,1,3207
11832,25622,1,3207
11833,25647,5,3244
11834,25648,5,3244
11835,25649,4,3244
11836,25649,5,3244
11837,25650,4,3244
11838,25650,5,3244
11839,25651,4,3244
11840,25651,5,3244
11841,25654,3,3244
11842,25654,5,3244
11843,25655,3,3244
11844,25655,5,3244
11845,25656,3,3244
11846,25656,5,3244
11847,25657,3,3244
11848,25658,3,3244
11849,25659,3,3244
11850,25659,4,3244
11851,25660,3,3244
11852,25660,4,3244
11853,25661,3,3244
11854,25661,4,3244
11855,25677,4,3246
11856,25684,1,3246
11857,25685,1,3246
11858,25744,4,3291
11859,25745,4,3291
11860,25746,4,3291
11861,25747,4,3291
11862,25748,4,3291
11863,25749,4,3291
11864,25750,4,3291
11865,25751,4,3291
11866,25752,4,3291
11867,25753,4,3291
11868,25754,3,3291
11869,25754,7,3291
11870,25754,8,3291
11871,25754,9,3291
11872,25755,3,3291
11873,25755,7,3291
11874,25755,8,3291
11875,25755,9,3291
11876,25756,3,3291
11877,25756,7,3291
11878,25756,8,3291
11879,25756,9,3291
11880,25757,1,3291
11881,25757,7,3291
11882,25757,8,3291
11883,25757,9,3291
11884,25758,2,3291
11885,25758,7,3291
11886,25758,8,3291
11887,25758,9,3291
11888,25759,2,3291
11889,25759,7,3291
11890,25759,8,3291
11891,25759,9,3291
11892,25761,1,3291
11893,25762,1,3291
11894,25763,1,3291
11895,25764,1,3291
11896,25765,1,3291
11897,25766,1,3291
11898,25767,1,3291
11899,25768,1,3291
11900,25769,1,3291
11901,25776,1,3291
11902,25776,3,3291
11903,25776,8,3291
11904,25776,9,3291
11905,25777,2,3291
11906,25777,3,3291
11907,25777,8,3291
11908,25777,9,3291
11909,25778,2,3291
11910,25778,3,3291
11911,25778,8,3291
11912,25778,9,3291
11913,25779,2,3291
11914,25779,3,3291
11915,25779,7,3291
11916,25779,9,3291
11917,25780,2,3291
11918,25780,3,3291
11919,25780,7,3291
11920,25780,9,3291
11921,25781,2,3291
11922,25781,3,3291
11923,25781,7,3291
11924,25781,9,3291
11925,25782,2,3291
11926,25782,3,3291
11927,25782,7,3291
11928,25782,8,3291
11929,25783,2,3291
11930,25783,3,3291
11931,25783,7,3291
11932,25783,8,3291
11933,25784,2,3291
11934,25784,3,3291
11935,25784,7,3291
11936,25784,8,3291
11937,25888,2,3355
11938,25891,1,3355
11939,25896,2,3356
11940,25897,1,3356
11941,25898,1,3356
11942,26063,2,3312
11943,26064,1,3312
11944,26065,1,3312
11945,26073,4,3164
11946,26073,5,3164
11947,26076,4,3164
11948,26076,5,3164
11949,26081,1,3164
11950,26081,5,3164
11951,26082,1,3164
11952,26082,5,3164
11953,26088,3,3165
11954,26088,4,3165
11955,26088,5,3165
11956,26089,2,3165
11957,26089,5,3165
11958,26117,5,3233
11959,26121,4,3233
11960,26200,3,3162
11961,26200,4,3162
11962,26200,5,3162
11963,26200,6,3162
11964,26203,3,3162
11965,26203,4,3162
11966,26203,5,3162
11967,26203,6,3162
11968,26204,2,3162
11969,26204,3,3162
11970,26204,4,3162
11971,26204,5,3162
11972,26205,2,3162
11973,26205,3,3162
11974,26205,4,3162
11975,26205,5,3162
11976,26205,6,3162
11977,26206,1,3162
11978,26206,3,3162
11979,26206,4,3162
11980,26206,5,3162
11981,26207,1,3162
11982,26207,3,3162
11983,26207,4,3162
11984,26207,5,3162
11985,26207,6,3162
11986,26208,1,3162
11987,26208,4,3162
11988,26208,5,3162
11989,26208,6,3162
11990,26209,1,3162
11991,26209,4,3162
11992,26209,5,3162
11993,26209,6,3162
11994,26210,1,3162
11995,26210,2,3162
11996,26210,4,3162
11997,26210,5,3162
11998,26210,6,3162
11999,26211,1,3162
12000,26211,2,3162
12001,26211,4,3162
12002,26211,5,3162
12003,26211,6,3162
12004,26212,1,3162
12005,26212,3,3162
12006,26212,5,3162
12007,26212,6,3162
12008,26213,1,3162
12009,26213,3,3162
12010,26213,5,3162
12011,26213,6,3162
12012,26214,1,3162
12013,26214,2,3162
12014,26214,3,3162
12015,26214,5,3162
12016,26214,6,3162
12017,26215,1,3162
12018,26215,2,3162
12019,26215,3,3162
12020,26215,5,3162
12021,26215,6,3162
12022,26216,1,3162
12023,26216,3,3162
12024,26216,4,3162
12025,26216,6,3162
12026,26217,1,3162
12027,26217,3,3162
12028,26217,4,3162
12029,26217,6,3162
12030,26218,1,3162
12031,26218,2,3162
12032,26218,3,3162
12033,26218,4,3162
12034,26218,6,3162
12035,26219,1,3162
12036,26219,2,3162
12037,26219,3,3162
12038,26219,4,3162
12039,26219,6,3162
12040,26220,1,3162
12041,26220,3,3162
12042,26220,4,3162
12043,26220,5,3162
12044,26221,1,3162
12045,26221,3,3162
12046,26221,4,3162
12047,26221,5,3162
12048,26222,1,3162
12049,26222,2,3162
12050,26222,3,3162
12051,26222,4,3162
12052,26222,5,3162
12053,26223,1,3162
12054,26223,2,3162
12055,26223,3,3162
12056,26223,4,3162
12057,26223,5,3162
12058,26241,3,2688
12059,26241,4,2688
12060,26243,2,2688
12061,26243,4,2688
12062,26245,2,2688
12063,26245,3,2688
12064,26267,2,2691
12065,26268,1,2691
12066,26305,2,3215
12067,26305,3,3215
12068,26305,4,3215
12069,26308,1,3215
12070,26308,3,3215
12071,26308,4,3215
12072,26309,1,3215
12073,26309,3,3215
12074,26309,4,3215
12075,26312,1,3215
12076,26312,2,3215
12077,26312,4,3215
12078,26313,1,3215
12079,26313,2,3215
12080,26313,4,3215
12081,26314,1,3215
12082,26314,2,3215
12083,26314,3,3215
12084,26315,1,3215
12085,26315,2,3215
12086,26315,3,3215
12087,26410,4,3248
12088,26411,4,3248
12089,26412,3,3248
12090,26413,3,3248
12091,26479,2,2655
12092,26480,2,2655
12093,26481,2,2655
12094,26482,2,2655
12095,26483,1,2655
12096,26484,1,2655
12097,26485,1,2655
12098,26486,1,2655
12099,26518,2,2580
12100,26518,3,2580
12101,26518,4,2580
12102,26518,5,2580
12103,26519,2,2580
12104,26519,3,2580
12105,26519,4,2580
12106,26519,5,2580
12107,26520,1,2580
12108,26520,3,2580
12109,26520,4,2580
12110,26520,5,2580
12111,26521,1,2580
12112,26521,3,2580
12113,26521,4,2580
12114,26521,5,2580
12115,26522,1,2580
12116,26522,2,2580
12117,26522,4,2580
12118,26522,5,2580
12119,26523,1,2580
12120,26523,2,2580
12121,26523,4,2580
12122,26523,5,2580
12123,26524,1,2580
12124,26524,2,2580
12125,26524,3,2580
12126,26524,5,2580
12127,26525,1,2580
12128,26525,2,2580
12129,26525,3,2580
12130,26525,5,2580
12131,26526,1,2580
12132,26526,2,2580
12133,26526,3,2580
12134,26526,4,2580
12135,26527,1,2580
12136,26527,2,2580
12137,26527,3,2580
12138,26527,4,2580
12139,26528,2,2581
12140,26528,3,2581
12141,26528,4,2581
12142,26528,5,2581
12143,26528,6,2581
12144,26529,2,2581
12145,26529,3,2581
12146,26529,4,2581
12147,26529,5,2581
12148,26529,6,2581
12149,26530,1,2581
12150,26530,3,2581
12151,26530,4,2581
12152,26530,5,2581
12153,26530,6,2581
12154,26531,1,2581
12155,26531,3,2581
12156,26531,4,2581
12157,26531,5,2581
12158,26531,6,2581
12159,26532,1,2581
12160,26532,2,2581
12161,26532,4,2581
12162,26532,5,2581
12163,26532,6,2581
12164,26533,1,2581
12165,26533,2,2581
12166,26533,4,2581
12167,26533,5,2581
12168,26533,6,2581
12169,26534,1,2581
12170,26534,2,2581
12171,26534,3,2581
12172,26534,5,2581
12173,26534,6,2581
12174,26535,1,2581
12175,26535,2,2581
12176,26535,3,2581
12177,26535,5,2581
12178,26535,6,2581
12179,26536,1,2581
12180,26536,2,2581
12181,26536,3,2581
12182,26536,4,2581
12183,26536,6,2581
12184,26537,1,2581
12185,26537,2,2581
12186,26537,3,2581
12187,26537,4,2581
12188,26537,6,2581
12189,26538,1,2581
12190,26538,2,2581
12191,26538,3,2581
12192,26538,4,2581
12193,26539,1,2581
12194,26539,2,2581
12195,26539,3,2581
12196,26539,4,2581
12197,26540,3,2582
12198,26540,4,2582
12199,26540,5,2582
12200,26541,3,2582
12201,26541,4,2582
12202,26541,5,2582
12203,26544,4,2582
12204,26544,5,2582
12205,26545,1,2582
12206,26545,4,2582
12207,26545,5,2582
12208,26546,1,2582
12209,26546,3,2582
12210,26546,5,2582
12211,26547,1,2582
12212,26547,3,2582
12213,26547,5,2582
12214,26548,1,2582
12215,26548,3,2582
12216,26548,4,2582
12217,26549,1,2582
12218,26549,3,2582
12219,26549,4,2582
12220,26550,2,2583
12221,26550,3,2583
12222,26550,4,2583
12223,26550,5,2583
12224,26550,6,2583
12225,26551,2,2583
12226,26551,3,2583
12227,26551,4,2583
12228,26551,5,2583
12229,26551,6,2583
12230,26552,1,2583
12231,26552,3,2583
12232,26552,4,2583
12233,26552,5,2583
12234,26552,6,2583
12235,26553,1,2583
12236,26553,3,2583
12237,26553,4,2583
12238,26553,5,2583
12239,26553,6,2583
12240,26554,1,2583
12241,26554,2,2583
12242,26554,4,2583
12243,26554,5,2583
12244,26554,6,2583
12245,26555,1,2583
12246,26555,2,2583
12247,26555,4,2583
12248,26555,5,2583
12249,26555,6,2583
12250,26556,1,2583
12251,26556,2,2583
12252,26556,3,2583
12253,26556,5,2583
12254,26556,6,2583
12255,26557,1,2583
12256,26557,2,2583
12257,26557,3,2583
12258,26557,5,2583
12259,26557,6,2583
12260,26558,1,2583
12261,26558,2,2583
12262,26558,3,2583
12263,26558,4,2583
12264,26558,6,2583
12265,26559,1,2583
12266,26559,2,2583
